# Q2	W	W1	W2
7.093000e+00	1.591469e+00	5.435498e-03	1.776279e-03
7.093000e+00	1.598404e+00	5.636538e-03	1.832665e-03
7.093000e+00	1.605340e+00	5.842742e-03	1.890088e-03
7.093000e+00	1.612275e+00	6.054183e-03	1.948552e-03
7.093000e+00	1.619210e+00	6.270935e-03	2.008060e-03
7.093000e+00	1.626146e+00	6.493073e-03	2.068615e-03
7.093000e+00	1.633081e+00	6.720670e-03	2.130219e-03
7.093000e+00	1.640016e+00	6.953784e-03	2.192868e-03
7.093000e+00	1.646952e+00	7.192459e-03	2.256554e-03
7.093000e+00	1.653887e+00	7.436741e-03	2.321266e-03
7.093000e+00	1.660823e+00	7.686673e-03	2.386994e-03
7.093000e+00	1.667758e+00	7.942302e-03	2.453730e-03
7.093000e+00	1.674693e+00	8.203670e-03	2.521463e-03
7.093000e+00	1.681629e+00	8.470823e-03	2.590184e-03
7.093000e+00	1.688564e+00	8.743806e-03	2.659884e-03
7.093000e+00	1.695499e+00	9.022663e-03	2.730553e-03
7.093000e+00	1.702435e+00	9.307439e-03	2.802182e-03
7.093000e+00	1.709370e+00	9.598178e-03	2.874762e-03
7.093000e+00	1.716305e+00	9.894925e-03	2.948283e-03
7.093000e+00	1.723241e+00	1.019772e-02	3.022735e-03
7.093000e+00	1.730176e+00	1.050662e-02	3.098111e-03
7.093000e+00	1.737111e+00	1.082166e-02	3.174400e-03
7.093000e+00	1.744047e+00	1.114289e-02	3.251593e-03
7.093000e+00	1.750982e+00	1.147034e-02	3.329681e-03
7.093000e+00	1.757917e+00	1.180407e-02	3.408656e-03
7.093000e+00	1.764853e+00	1.214413e-02	3.488507e-03
7.093000e+00	1.771788e+00	1.249054e-02	3.569227e-03
7.093000e+00	1.778724e+00	1.284337e-02	3.650806e-03
7.093000e+00	1.785659e+00	1.320265e-02	3.733235e-03
7.093000e+00	1.792594e+00	1.356843e-02	3.816505e-03
7.093000e+00	1.799530e+00	1.394076e-02	3.900608e-03
7.093000e+00	1.806465e+00	1.431967e-02	3.985534e-03
7.093000e+00	1.813400e+00	1.470522e-02	4.071276e-03
7.093000e+00	1.820336e+00	1.509747e-02	4.157824e-03
7.093000e+00	1.827271e+00	1.549647e-02	4.245169e-03
7.093000e+00	1.834206e+00	1.590228e-02	4.333305e-03
7.093000e+00	1.841142e+00	1.631494e-02	4.422221e-03
7.093000e+00	1.848077e+00	1.673452e-02	4.511909e-03
7.093000e+00	1.855012e+00	1.716108e-02	4.602362e-03
7.093000e+00	1.861948e+00	1.759465e-02	4.693570e-03
7.093000e+00	1.868883e+00	1.803531e-02	4.785526e-03
7.093000e+00	1.875818e+00	1.848310e-02	4.878221e-03
7.093000e+00	1.882754e+00	1.893809e-02	4.971647e-03
7.093000e+00	1.889689e+00	1.940032e-02	5.065796e-03
7.093000e+00	1.896624e+00	1.986985e-02	5.160660e-03
7.093000e+00	1.903560e+00	2.034674e-02	5.256231e-03
7.093000e+00	1.910495e+00	2.083103e-02	5.352500e-03
7.093000e+00	1.917431e+00	2.132280e-02	5.449460e-03
7.093000e+00	1.924366e+00	2.182208e-02	5.547102e-03
7.093000e+00	1.931301e+00	2.232894e-02	5.645420e-03
7.093000e+00	1.938237e+00	2.284343e-02	5.744404e-03
7.093000e+00	1.945172e+00	2.336561e-02	5.844048e-03
7.093000e+00	1.952107e+00	2.389553e-02	5.944343e-03
7.093000e+00	1.959043e+00	2.443324e-02	6.045282e-03
7.093000e+00	1.965978e+00	2.497881e-02	6.146857e-03
7.093000e+00	1.972913e+00	2.553228e-02	6.249061e-03
7.093000e+00	1.979849e+00	2.609372e-02	6.351885e-03
7.093000e+00	1.986784e+00	2.666315e-02	6.455320e-03
7.093000e+00	1.993719e+00	2.724058e-02	6.559344e-03
7.093000e+00	2.000655e+00	2.782598e-02	6.663931e-03
7.093000e+00	2.007590e+00	2.841932e-02	6.769056e-03
7.093000e+00	2.014525e+00	2.902057e-02	6.874695e-03
7.093000e+00	2.021461e+00	2.962971e-02	6.980824e-03
7.093000e+00	2.028396e+00	3.024672e-02	7.087417e-03
7.093000e+00	2.035331e+00	3.087156e-02	7.194452e-03
7.093000e+00	2.042267e+00	3.150421e-02	7.301904e-03
7.093000e+00	2.049202e+00	3.214465e-02	7.409749e-03
7.093000e+00	2.056138e+00	3.279285e-02	7.517965e-03
7.093000e+00	2.063073e+00	3.344878e-02	7.626529e-03
7.093000e+00	2.070008e+00	3.411242e-02	7.735417e-03
7.093000e+00	2.076944e+00	3.478374e-02	7.844607e-03
7.093000e+00	2.083879e+00	3.546271e-02	7.954077e-03
7.093000e+00	2.090814e+00	3.614932e-02	8.063804e-03
7.093000e+00	2.097750e+00	3.684353e-02	8.173767e-03
7.093000e+00	2.104685e+00	3.754532e-02	8.283944e-03
7.093000e+00	2.111620e+00	3.825466e-02	8.394313e-03
7.093000e+00	2.118556e+00	3.897152e-02	8.504854e-03
7.093000e+00	2.125491e+00	3.969589e-02	8.615545e-03
7.093000e+00	2.132426e+00	4.042773e-02	8.726365e-03
7.093000e+00	2.139362e+00	4.116701e-02	8.837295e-03
7.093000e+00	2.146297e+00	4.191372e-02	8.948313e-03
7.093000e+00	2.153232e+00	4.266783e-02	9.059399e-03
7.093000e+00	2.160168e+00	4.342931e-02	9.170534e-03
7.093000e+00	2.167103e+00	4.419813e-02	9.281698e-03
7.093000e+00	2.174039e+00	4.497428e-02	9.392873e-03
7.093000e+00	2.180974e+00	4.575779e-02	9.504054e-03
7.093000e+00	2.187909e+00	4.654874e-02	9.615240e-03
7.093000e+00	2.194845e+00	4.734718e-02	9.726430e-03
7.093000e+00	2.201780e+00	4.815317e-02	9.837623e-03
7.093000e+00	2.208715e+00	4.896677e-02	9.948819e-03
7.093000e+00	2.215651e+00	4.978805e-02	1.006002e-02
7.093000e+00	2.222586e+00	5.061706e-02	1.017121e-02
7.093000e+00	2.229521e+00	5.145387e-02	1.028241e-02
7.093000e+00	2.236457e+00	5.229853e-02	1.039360e-02
7.093000e+00	2.243392e+00	5.315111e-02	1.050480e-02
7.093000e+00	2.250327e+00	5.401167e-02	1.061598e-02
7.093000e+00	2.257263e+00	5.488027e-02	1.072717e-02
7.093000e+00	2.264198e+00	5.575697e-02	1.083835e-02
7.093000e+00	2.271133e+00	5.664183e-02	1.094952e-02
7.093000e+00	2.278069e+00	5.753492e-02	1.106069e-02
7.093000e+00	2.285004e+00	5.843629e-02	1.117185e-02
7.093000e+00	2.291939e+00	5.934600e-02	1.128300e-02
7.093000e+00	2.298875e+00	6.026412e-02	1.139414e-02
7.093000e+00	2.305810e+00	6.119071e-02	1.150527e-02
7.093000e+00	2.312746e+00	6.212582e-02	1.161639e-02
7.093000e+00	2.319681e+00	6.306953e-02	1.172749e-02
7.093000e+00	2.326616e+00	6.402188e-02	1.183859e-02
7.093000e+00	2.333552e+00	6.498294e-02	1.194967e-02
7.093000e+00	2.340487e+00	6.595278e-02	1.206074e-02
7.093000e+00	2.347422e+00	6.693145e-02	1.217179e-02
7.093000e+00	2.354358e+00	6.791901e-02	1.228283e-02
7.093000e+00	2.361293e+00	6.891553e-02	1.239385e-02
7.093000e+00	2.368228e+00	6.992106e-02	1.250485e-02
7.093000e+00	2.375164e+00	7.093565e-02	1.261583e-02
7.093000e+00	2.382099e+00	7.195923e-02	1.272677e-02
7.093000e+00	2.389034e+00	7.299170e-02	1.283765e-02
7.093000e+00	2.395970e+00	7.403297e-02	1.294843e-02
7.093000e+00	2.402905e+00	7.508295e-02	1.305910e-02
7.093000e+00	2.409840e+00	7.614155e-02	1.316963e-02
7.093000e+00	2.416776e+00	7.720866e-02	1.328000e-02
7.093000e+00	2.423711e+00	7.828421e-02	1.339018e-02
7.093000e+00	2.430646e+00	7.936809e-02	1.350015e-02
7.093000e+00	2.437582e+00	8.046021e-02	1.360990e-02
7.093000e+00	2.444517e+00	8.156048e-02	1.371939e-02
7.093000e+00	2.451453e+00	8.266881e-02	1.382860e-02
7.093000e+00	2.458388e+00	8.378510e-02	1.393752e-02
7.093000e+00	2.465323e+00	8.490925e-02	1.404612e-02
7.093000e+00	2.472259e+00	8.604119e-02	1.415438e-02
7.093000e+00	2.479194e+00	8.718080e-02	1.426228e-02
7.093000e+00	2.486129e+00	8.832801e-02	1.436980e-02
7.093000e+00	2.493065e+00	8.948270e-02	1.447691e-02
7.093000e+00	2.500000e+00	9.064481e-02	1.458361e-02
