Q2	W	TMC_xsection	TMC_HT_xsection
1.200000e+01	1.720000e+00	1.730614e-06	1.910298e-06
1.200000e+01	1.730000e+00	1.791232e-06	1.974444e-06
1.200000e+01	1.740000e+00	1.853143e-06	2.039841e-06
1.200000e+01	1.750000e+00	1.916440e-06	2.106586e-06
1.200000e+01	1.760000e+00	1.981200e-06	2.174759e-06
1.200000e+01	1.770000e+00	2.047489e-06	2.244429e-06
1.200000e+01	1.780000e+00	2.115371e-06	2.315658e-06
1.200000e+01	1.790000e+00	2.184904e-06	2.388506e-06
1.200000e+01	1.800000e+00	2.256145e-06	2.463030e-06
1.200000e+01	1.810000e+00	2.329152e-06	2.539285e-06
1.200000e+01	1.820000e+00	2.403977e-06	2.617325e-06
1.200000e+01	1.830000e+00	2.480676e-06	2.697202e-06
1.200000e+01	1.840000e+00	2.559298e-06	2.778965e-06
1.200000e+01	1.850000e+00	2.639435e-06	2.862164e-06
1.200000e+01	1.860000e+00	2.721000e-06	2.946702e-06
1.200000e+01	1.870000e+00	2.804117e-06	3.032708e-06
1.200000e+01	1.880000e+00	2.888863e-06	3.120261e-06
1.200000e+01	1.890000e+00	2.975303e-06	3.209426e-06
1.200000e+01	1.900000e+00	3.063493e-06	3.300260e-06
1.200000e+01	1.910000e+00	3.153487e-06	3.392815e-06
1.200000e+01	1.920000e+00	3.245334e-06	3.487138e-06
1.200000e+01	1.930000e+00	3.339083e-06	3.583277e-06
1.200000e+01	1.940000e+00	3.434781e-06	3.681277e-06
1.200000e+01	1.950000e+00	3.532472e-06	3.781181e-06
1.200000e+01	1.960000e+00	3.632204e-06	3.883032e-06
1.200000e+01	1.970000e+00	3.733893e-06	3.986738e-06
1.200000e+01	1.980000e+00	3.837149e-06	4.091876e-06
1.200000e+01	1.990000e+00	3.942073e-06	4.198551e-06
1.200000e+01	2.000000e+00	4.048741e-06	4.306841e-06
1.200000e+01	2.010000e+00	4.157214e-06	4.416804e-06
1.200000e+01	2.020000e+00	4.267536e-06	4.528486e-06
1.200000e+01	2.030000e+00	4.379752e-06	4.641928e-06
1.200000e+01	2.040000e+00	4.493902e-06	4.757169e-06
1.200000e+01	2.050000e+00	4.610023e-06	4.874244e-06
1.200000e+01	2.060000e+00	4.728150e-06	4.993186e-06
1.200000e+01	2.070000e+00	4.848321e-06	5.114029e-06
1.200000e+01	2.080000e+00	4.970567e-06	5.236803e-06
1.200000e+01	2.090000e+00	5.094914e-06	5.361529e-06
1.200000e+01	2.100000e+00	5.221045e-06	5.487873e-06
1.200000e+01	2.110000e+00	5.348919e-06	5.615785e-06
1.200000e+01	2.120000e+00	5.478605e-06	5.745337e-06
1.200000e+01	2.130000e+00	5.610147e-06	5.876570e-06
1.200000e+01	2.140000e+00	5.743578e-06	6.009518e-06
1.200000e+01	2.150000e+00	5.878926e-06	6.144204e-06
1.200000e+01	2.160000e+00	6.016216e-06	6.280653e-06
