Q2	W	TMC_xsection	TMC_HT_xsection
1.800000e+01	1.380000e+00	3.445811e-08	3.869658e-08
1.800000e+01	1.390000e+00	3.638449e-08	4.082751e-08
1.800000e+01	1.400000e+00	3.841716e-08	4.307416e-08
1.800000e+01	1.410000e+00	4.049106e-08	4.536336e-08
1.800000e+01	1.420000e+00	4.260495e-08	4.769361e-08
1.800000e+01	1.430000e+00	4.477372e-08	5.008144e-08
1.800000e+01	1.440000e+00	4.700774e-08	5.253834e-08
1.800000e+01	1.450000e+00	4.931574e-08	5.507383e-08
1.800000e+01	1.460000e+00	5.170568e-08	5.769663e-08
1.800000e+01	1.470000e+00	5.418516e-08	6.041499e-08
1.800000e+01	1.480000e+00	5.676159e-08	6.323692e-08
1.800000e+01	1.490000e+00	5.944227e-08	6.617028e-08
1.800000e+01	1.500000e+00	6.223445e-08	6.922288e-08
1.800000e+01	1.510000e+00	6.514538e-08	7.240247e-08
1.800000e+01	1.520000e+00	6.818244e-08	7.571693e-08
1.800000e+01	1.530000e+00	7.135300e-08	7.917411e-08
1.800000e+01	1.540000e+00	7.466459e-08	8.278201e-08
1.800000e+01	1.550000e+00	7.812477e-08	8.654864e-08
1.800000e+01	1.560000e+00	8.174125e-08	9.048213e-08
1.800000e+01	1.570000e+00	8.552185e-08	9.459074e-08
1.800000e+01	1.580000e+00	8.947455e-08	9.888285e-08
1.800000e+01	1.590000e+00	9.354894e-08	1.033024e-07
1.800000e+01	1.600000e+00	9.769359e-08	1.077922e-07
1.800000e+01	1.610000e+00	1.019343e-07	1.123807e-07
1.800000e+01	1.620000e+00	1.062866e-07	1.170846e-07
1.800000e+01	1.630000e+00	1.107626e-07	1.219172e-07
1.800000e+01	1.640000e+00	1.153734e-07	1.268901e-07
1.800000e+01	1.650000e+00	1.201292e-07	1.320143e-07
1.800000e+01	1.660000e+00	1.250398e-07	1.373002e-07
1.800000e+01	1.670000e+00	1.301147e-07	1.427579e-07
1.800000e+01	1.680000e+00	1.353635e-07	1.483974e-07
1.800000e+01	1.690000e+00	1.407955e-07	1.542285e-07
1.800000e+01	1.700000e+00	1.464201e-07	1.602610e-07
1.800000e+01	1.710000e+00	1.522466e-07	1.665047e-07
1.800000e+01	1.720000e+00	1.582847e-07	1.729696e-07
1.800000e+01	1.730000e+00	1.645436e-07	1.796653e-07
1.800000e+01	1.740000e+00	1.710331e-07	1.866018e-07
1.800000e+01	1.750000e+00	1.777628e-07	1.937892e-07
1.800000e+01	1.760000e+00	1.847003e-07	2.011914e-07
1.800000e+01	1.770000e+00	1.917556e-07	2.087103e-07
1.800000e+01	1.780000e+00	1.989580e-07	2.163771e-07
1.800000e+01	1.790000e+00	2.063269e-07	2.242129e-07
1.800000e+01	1.800000e+00	2.138775e-07	2.322336e-07
1.800000e+01	1.810000e+00	2.216232e-07	2.404533e-07
1.800000e+01	1.820000e+00	2.295759e-07	2.488847e-07
1.800000e+01	1.830000e+00	2.377471e-07	2.575396e-07
1.800000e+01	1.840000e+00	2.461482e-07	2.664298e-07
1.800000e+01	1.850000e+00	2.547899e-07	2.755663e-07
1.800000e+01	1.860000e+00	2.636831e-07	2.849605e-07
1.800000e+01	1.870000e+00	2.728384e-07	2.946232e-07
1.800000e+01	1.880000e+00	2.822663e-07	3.045652e-07
1.800000e+01	1.890000e+00	2.919777e-07	3.147975e-07
1.800000e+01	1.900000e+00	3.019831e-07	3.253308e-07
1.800000e+01	1.910000e+00	3.122931e-07	3.361760e-07
1.800000e+01	1.920000e+00	3.229113e-07	3.473361e-07
1.800000e+01	1.930000e+00	3.337224e-07	3.586867e-07
1.800000e+01	1.940000e+00	3.447262e-07	3.702271e-07
1.800000e+01	1.950000e+00	3.559491e-07	3.819852e-07
1.800000e+01	1.960000e+00	3.674095e-07	3.939804e-07
1.800000e+01	1.970000e+00	3.791225e-07	4.062282e-07
1.800000e+01	1.980000e+00	3.911017e-07	4.187428e-07
1.800000e+01	1.990000e+00	4.033598e-07	4.315372e-07
1.800000e+01	2.000000e+00	4.159088e-07	4.446238e-07
1.800000e+01	2.010000e+00	4.287606e-07	4.580144e-07
1.800000e+01	2.020000e+00	4.419266e-07	4.717208e-07
1.800000e+01	2.030000e+00	4.554182e-07	4.857544e-07
1.800000e+01	2.040000e+00	4.692466e-07	5.001265e-07
1.800000e+01	2.050000e+00	4.834228e-07	5.148482e-07
1.800000e+01	2.060000e+00	4.979581e-07	5.299307e-07
1.800000e+01	2.070000e+00	5.128634e-07	5.453849e-07
1.800000e+01	2.080000e+00	5.281325e-07	5.612037e-07
1.800000e+01	2.090000e+00	5.436418e-07	5.772549e-07
1.800000e+01	2.100000e+00	5.594058e-07	5.935536e-07
1.800000e+01	2.110000e+00	5.754496e-07	6.101259e-07
1.800000e+01	2.120000e+00	5.917903e-07	6.269895e-07
1.800000e+01	2.130000e+00	6.084428e-07	6.441596e-07
1.800000e+01	2.140000e+00	6.254201e-07	6.616493e-07
1.800000e+01	2.150000e+00	6.427342e-07	6.794708e-07
1.800000e+01	2.160000e+00	6.603967e-07	6.976358e-07
