Q2	W	TMC_xsection	TMC_HT_xsection
1.600000e+01	1.480000e+00	1.221383e-07	1.381874e-07
1.600000e+01	1.490000e+00	1.281038e-07	1.447972e-07
1.600000e+01	1.500000e+00	1.343186e-07	1.516756e-07
1.600000e+01	1.510000e+00	1.406497e-07	1.586720e-07
1.600000e+01	1.520000e+00	1.471295e-07	1.658223e-07
1.600000e+01	1.530000e+00	1.537864e-07	1.731580e-07
1.600000e+01	1.540000e+00	1.606419e-07	1.807031e-07
1.600000e+01	1.550000e+00	1.677149e-07	1.884778e-07
1.600000e+01	1.560000e+00	1.750228e-07	1.965014e-07
1.600000e+01	1.570000e+00	1.825824e-07	2.047916e-07
1.600000e+01	1.580000e+00	1.904098e-07	2.133660e-07
1.600000e+01	1.590000e+00	1.985212e-07	2.222417e-07
1.600000e+01	1.600000e+00	2.069325e-07	2.314358e-07
1.600000e+01	1.610000e+00	2.156596e-07	2.409651e-07
1.600000e+01	1.620000e+00	2.247187e-07	2.508467e-07
1.600000e+01	1.630000e+00	2.341257e-07	2.610973e-07
1.600000e+01	1.640000e+00	2.438969e-07	2.717341e-07
1.600000e+01	1.650000e+00	2.540488e-07	2.827743e-07
1.600000e+01	1.660000e+00	2.645846e-07	2.942206e-07
1.600000e+01	1.670000e+00	2.753396e-07	3.058884e-07
1.600000e+01	1.680000e+00	2.863197e-07	3.177842e-07
1.600000e+01	1.690000e+00	2.975633e-07	3.299496e-07
1.600000e+01	1.700000e+00	3.090974e-07	3.424139e-07
1.600000e+01	1.710000e+00	3.209448e-07	3.552015e-07
1.600000e+01	1.720000e+00	3.331262e-07	3.683345e-07
1.600000e+01	1.730000e+00	3.456612e-07	3.818334e-07
1.600000e+01	1.740000e+00	3.585688e-07	3.957185e-07
1.600000e+01	1.750000e+00	3.718673e-07	4.100087e-07
1.600000e+01	1.760000e+00	3.855752e-07	4.247233e-07
1.600000e+01	1.770000e+00	3.997103e-07	4.398809e-07
1.600000e+01	1.780000e+00	4.142908e-07	4.555002e-07
1.600000e+01	1.790000e+00	4.293347e-07	4.716000e-07
1.600000e+01	1.800000e+00	4.448601e-07	4.881985e-07
1.600000e+01	1.810000e+00	4.608852e-07	5.053147e-07
1.600000e+01	1.820000e+00	4.773313e-07	5.228609e-07
1.600000e+01	1.830000e+00	4.940642e-07	5.406892e-07
1.600000e+01	1.840000e+00	5.111394e-07	5.588595e-07
1.600000e+01	1.850000e+00	5.285911e-07	5.774085e-07
1.600000e+01	1.860000e+00	5.464459e-07	5.963642e-07
1.600000e+01	1.870000e+00	5.647275e-07	6.157514e-07
1.600000e+01	1.880000e+00	5.834575e-07	6.355927e-07
1.600000e+01	1.890000e+00	6.026566e-07	6.559093e-07
1.600000e+01	1.900000e+00	6.223445e-07	6.767217e-07
1.600000e+01	1.910000e+00	6.425407e-07	6.980498e-07
1.600000e+01	1.920000e+00	6.632645e-07	7.199131e-07
1.600000e+01	1.930000e+00	6.845346e-07	7.423309e-07
1.600000e+01	1.940000e+00	7.063700e-07	7.653221e-07
1.600000e+01	1.950000e+00	7.287893e-07	7.889058e-07
1.600000e+01	1.960000e+00	7.518113e-07	8.131008e-07
1.600000e+01	1.970000e+00	7.753496e-07	8.378123e-07
1.600000e+01	1.980000e+00	7.992673e-07	8.628913e-07
1.600000e+01	1.990000e+00	8.236211e-07	8.883983e-07
1.600000e+01	2.000000e+00	8.484447e-07	9.143686e-07
1.600000e+01	2.010000e+00	8.737642e-07	9.408293e-07
1.600000e+01	2.020000e+00	8.996025e-07	9.678040e-07
1.600000e+01	2.030000e+00	9.259803e-07	9.953138e-07
1.600000e+01	2.040000e+00	9.529170e-07	1.023378e-06
1.600000e+01	2.050000e+00	9.804317e-07	1.052017e-06
1.600000e+01	2.060000e+00	1.008542e-06	1.081248e-06
1.600000e+01	2.070000e+00	1.037267e-06	1.111089e-06
1.600000e+01	2.080000e+00	1.066623e-06	1.141558e-06
1.600000e+01	2.090000e+00	1.096628e-06	1.172671e-06
1.600000e+01	2.100000e+00	1.127299e-06	1.204446e-06
1.600000e+01	2.110000e+00	1.158651e-06	1.236898e-06
1.600000e+01	2.120000e+00	1.190527e-06	1.269856e-06
1.600000e+01	2.130000e+00	1.222892e-06	1.303285e-06
1.600000e+01	2.140000e+00	1.255790e-06	1.337230e-06
1.600000e+01	2.150000e+00	1.289250e-06	1.371719e-06
1.600000e+01	2.160000e+00	1.323293e-06	1.406774e-06
