Q2	W	LO_xsection(mub/GeV)	NLO_xsection(mub/GeV)	NLO_TMC_xsection(mub/GeV)	NLO_TMC_HT_xsection(mub/GeV)
7.093000e+00	1.590000e+00	7.311093e-06	1.100249e-05	1.979968e-05	2.277662e-05
7.093000e+00	1.600000e+00	7.708029e-06	1.152809e-05	2.043676e-05	2.344386e-05
7.093000e+00	1.610000e+00	8.120119e-06	1.206972e-05	2.108723e-05	2.412302e-05
7.093000e+00	1.620000e+00	8.546255e-06	1.263605e-05	2.175103e-05	2.481395e-05
7.093000e+00	1.630000e+00	8.986778e-06	1.322427e-05	2.242805e-05	2.551647e-05
7.093000e+00	1.640000e+00	9.441936e-06	1.382953e-05	2.311822e-05	2.623046e-05
7.093000e+00	1.650000e+00	9.911608e-06	1.445053e-05	2.382168e-05	2.695600e-05
7.093000e+00	1.660000e+00	1.039602e-05	1.508716e-05	2.453859e-05	2.769322e-05
7.093000e+00	1.670000e+00	1.089543e-05	1.574063e-05	2.526905e-05	2.844217e-05
7.093000e+00	1.680000e+00	1.140981e-05	1.641201e-05	2.601310e-05	2.920287e-05
7.093000e+00	1.690000e+00	1.193923e-05	1.710043e-05	2.677066e-05	2.997516e-05
7.093000e+00	1.700000e+00	1.248390e-05	1.780485e-05	2.754164e-05	3.075888e-05
7.093000e+00	1.710000e+00	1.304391e-05	1.852533e-05	2.832602e-05	3.155399e-05
7.093000e+00	1.720000e+00	1.361920e-05	1.926230e-05	2.912380e-05	3.236042e-05
7.093000e+00	1.730000e+00	1.420991e-05	2.001646e-05	2.993492e-05	3.317807e-05
7.093000e+00	1.740000e+00	1.481617e-05	2.078824e-05	3.075935e-05	3.400688e-05
7.093000e+00	1.750000e+00	1.543791e-05	2.157697e-05	3.159718e-05	3.484691e-05
7.093000e+00	1.760000e+00	1.607519e-05	2.238186e-05	3.244851e-05	3.569822e-05
7.093000e+00	1.770000e+00	1.672810e-05	2.320293e-05	3.331323e-05	3.656066e-05
7.093000e+00	1.780000e+00	1.739661e-05	2.404042e-05	3.419120e-05	3.743404e-05
7.093000e+00	1.790000e+00	1.808072e-05	2.489470e-05	3.508222e-05	3.831813e-05
7.093000e+00	1.800000e+00	1.878043e-05	2.576599e-05	3.598615e-05	3.921274e-05
7.093000e+00	1.810000e+00	1.949575e-05	2.665377e-05	3.690298e-05	4.011784e-05
7.093000e+00	1.820000e+00	2.022663e-05	2.755752e-05	3.783279e-05	4.103349e-05
7.093000e+00	1.830000e+00	2.097304e-05	2.847716e-05	3.877567e-05	4.195976e-05
7.093000e+00	1.840000e+00	2.173494e-05	2.941277e-05	3.973161e-05	4.289664e-05
7.093000e+00	1.850000e+00	2.251232e-05	3.036441e-05	4.070030e-05	4.384376e-05
7.093000e+00	1.860000e+00	2.330507e-05	3.133206e-05	4.168136e-05	4.480070e-05
7.093000e+00	1.870000e+00	2.411310e-05	3.231548e-05	4.267455e-05	4.576720e-05
7.093000e+00	1.880000e+00	2.493642e-05	3.331437e-05	4.367978e-05	4.674316e-05
7.093000e+00	1.890000e+00	2.577490e-05	3.432851e-05	4.469743e-05	4.772896e-05
7.093000e+00	1.900000e+00	2.662836e-05	3.535773e-05	4.572779e-05	4.872492e-05
7.093000e+00	1.910000e+00	2.749679e-05	3.640186e-05	4.677044e-05	4.973057e-05
7.093000e+00	1.920000e+00	2.838010e-05	3.746075e-05	4.782478e-05	5.074528e-05
7.093000e+00	1.930000e+00	2.927804e-05	3.853440e-05	4.889032e-05	5.176853e-05
7.093000e+00	1.940000e+00	3.019055e-05	3.962273e-05	4.996677e-05	5.280001e-05
7.093000e+00	1.950000e+00	3.111759e-05	4.072530e-05	5.105466e-05	5.384032e-05
7.093000e+00	1.960000e+00	3.205886e-05	4.184164e-05	5.215453e-05	5.488998e-05
7.093000e+00	1.970000e+00	3.301419e-05	4.297149e-05	5.326596e-05	5.594860e-05
7.093000e+00	1.980000e+00	3.398362e-05	4.411473e-05	5.438835e-05	5.701552e-05
7.093000e+00	1.990000e+00	3.496682e-05	4.527151e-05	5.552097e-05	5.809002e-05
7.093000e+00	2.000000e+00	3.596353e-05	4.644187e-05	5.666337e-05	5.917163e-05
7.093000e+00	2.010000e+00	3.697381e-05	4.762508e-05	5.781613e-05	6.026097e-05
7.093000e+00	2.020000e+00	3.799736e-05	4.882036e-05	5.897987e-05	6.135869e-05
7.093000e+00	2.030000e+00	3.903380e-05	5.002759e-05	6.015427e-05	6.246449e-05
7.093000e+00	2.040000e+00	4.008319e-05	5.124684e-05	6.133873e-05	6.357777e-05
7.093000e+00	2.050000e+00	4.114527e-05	5.247827e-05	6.253236e-05	6.469759e-05
7.093000e+00	2.060000e+00	4.221962e-05	5.372183e-05	6.373445e-05	6.582328e-05
7.093000e+00	2.070000e+00	4.330623e-05	5.497644e-05	6.494543e-05	6.695530e-05
7.093000e+00	2.080000e+00	4.440492e-05	5.624111e-05	6.616585e-05	6.809424e-05
7.093000e+00	2.090000e+00	4.551522e-05	5.751608e-05	6.739570e-05	6.924011e-05
7.093000e+00	2.100000e+00	4.663700e-05	5.880181e-05	6.863465e-05	7.039259e-05
7.093000e+00	2.110000e+00	4.777021e-05	6.009819e-05	6.988169e-05	7.155069e-05
7.093000e+00	2.120000e+00	4.891432e-05	6.140483e-05	7.113591e-05	7.271350e-05
7.093000e+00	2.130000e+00	5.006909e-05	6.272047e-05	7.239745e-05	7.388118e-05
7.093000e+00	2.140000e+00	5.123456e-05	6.404414e-05	7.366668e-05	7.505418e-05
7.093000e+00	2.150000e+00	5.241022e-05	6.537665e-05	7.494393e-05	7.623283e-05
7.093000e+00	2.160000e+00	5.359569e-05	6.671889e-05	7.622924e-05	7.741722e-05
7.093000e+00	2.170000e+00	5.479109e-05	6.807019e-05	7.752150e-05	7.860626e-05
7.093000e+00	2.180000e+00	5.599593e-05	6.942945e-05	7.881963e-05	7.979888e-05
7.093000e+00	2.190000e+00	5.720973e-05	7.079547e-05	8.012367e-05	8.099516e-05
7.093000e+00	2.200000e+00	5.843266e-05	7.216746e-05	8.143396e-05	8.219550e-05
7.093000e+00	2.210000e+00	5.966424e-05	7.354659e-05	8.275101e-05	8.340043e-05
7.093000e+00	2.220000e+00	6.090393e-05	7.493394e-05	8.407496e-05	8.461013e-05
7.093000e+00	2.230000e+00	6.215187e-05	7.632834e-05	8.540451e-05	8.582334e-05
7.093000e+00	2.240000e+00	6.340766e-05	7.772823e-05	8.673827e-05	8.703870e-05
7.093000e+00	2.250000e+00	6.467072e-05	7.913279e-05	8.807601e-05	8.825602e-05
7.093000e+00	2.260000e+00	6.594114e-05	8.054171e-05	8.941791e-05	8.947553e-05
7.093000e+00	2.270000e+00	6.721861e-05	8.195612e-05	9.076477e-05	9.069806e-05
7.093000e+00	2.280000e+00	6.850248e-05	8.337689e-05	9.211711e-05	9.192418e-05
7.093000e+00	2.290000e+00	6.979276e-05	8.480248e-05	9.347370e-05	9.315270e-05
7.093000e+00	2.300000e+00	7.108927e-05	8.623118e-05	9.483320e-05	9.438233e-05
7.093000e+00	2.310000e+00	7.239137e-05	8.766296e-05	9.619534e-05	9.561285e-05
7.093000e+00	2.320000e+00	7.369896e-05	8.909826e-05	9.756031e-05	9.684449e-05
7.093000e+00	2.330000e+00	7.501197e-05	9.053774e-05	9.892894e-05	9.807811e-05
7.093000e+00	2.340000e+00	7.632973e-05	9.198153e-05	1.003017e-04	9.931425e-05
7.093000e+00	2.350000e+00	7.765200e-05	9.342753e-05	1.016773e-04	1.005516e-04
7.093000e+00	2.360000e+00	7.897884e-05	9.487383e-05	1.030543e-04	1.017889e-04
7.093000e+00	2.370000e+00	8.030964e-05	9.632128e-05	1.044324e-04	1.030257e-04
7.093000e+00	2.380000e+00	8.164406e-05	9.777113e-05	1.058116e-04	1.042623e-04
7.093000e+00	2.390000e+00	8.298224e-05	9.922328e-05	1.071929e-04	1.054996e-04
7.093000e+00	2.400000e+00	8.432357e-05	1.006770e-04	1.085769e-04	1.067381e-04
7.093000e+00	2.410000e+00	8.566759e-05	1.021307e-04	1.099626e-04	1.079771e-04
7.093000e+00	2.420000e+00	8.701451e-05	1.035831e-04	1.113486e-04	1.092152e-04
7.093000e+00	2.430000e+00	8.836379e-05	1.050357e-04	1.127326e-04	1.104501e-04
7.093000e+00	2.440000e+00	8.971493e-05	1.064901e-04	1.141125e-04	1.116799e-04
7.093000e+00	2.450000e+00	9.106816e-05	1.079452e-04	1.154884e-04	1.129047e-04
7.093000e+00	2.460000e+00	9.242297e-05	1.093993e-04	1.168622e-04	1.141263e-04
7.093000e+00	2.470000e+00	9.377882e-05	1.108513e-04	1.182412e-04	1.153521e-04
7.093000e+00	2.480000e+00	9.513589e-05	1.123007e-04	1.196325e-04	1.165889e-04
7.093000e+00	2.490000e+00	9.649381e-05	1.137488e-04	1.210375e-04	1.178381e-04
7.093000e+00	2.500000e+00	9.785198e-05	1.151972e-04	1.224531e-04	1.190967e-04
