Q2	W	LO_xsection(mub/GeV)	NLO_xsection(mub/GeV)	NLO_TMC_xsection(mub/GeV)	NLO_TMC_HT_xsection(mub/GeV)
8.294000e+00	1.500000e+00	2.242942e-06	2.453256e-06	6.204829e-06	7.171535e-06
8.294000e+00	1.510000e+00	2.387762e-06	2.616252e-06	6.445591e-06	7.431504e-06
8.294000e+00	1.520000e+00	2.538350e-06	2.783945e-06	6.693265e-06	7.698194e-06
8.294000e+00	1.530000e+00	2.694962e-06	2.957452e-06	6.948336e-06	7.972114e-06
8.294000e+00	1.540000e+00	2.857856e-06	3.138295e-06	7.211098e-06	8.253556e-06
8.294000e+00	1.550000e+00	3.027295e-06	3.326989e-06	7.480847e-06	8.541674e-06
8.294000e+00	1.560000e+00	3.203547e-06	3.523959e-06	7.756813e-06	8.835550e-06
8.294000e+00	1.570000e+00	3.386882e-06	3.730260e-06	8.038995e-06	9.135147e-06
8.294000e+00	1.580000e+00	3.577574e-06	3.946480e-06	8.327608e-06	9.440678e-06
8.294000e+00	1.590000e+00	3.775705e-06	4.170660e-06	8.622973e-06	9.752475e-06
8.294000e+00	1.600000e+00	3.980675e-06	4.400835e-06	8.925412e-06	1.007086e-05
8.294000e+00	1.610000e+00	4.192559e-06	4.637614e-06	9.235120e-06	1.039603e-05
8.294000e+00	1.620000e+00	4.411525e-06	4.882118e-06	9.552294e-06	1.072815e-05
8.294000e+00	1.630000e+00	4.637738e-06	5.134929e-06	9.877260e-06	1.106756e-05
8.294000e+00	1.640000e+00	4.871366e-06	5.396597e-06	1.021026e-05	1.141449e-05
8.294000e+00	1.650000e+00	5.112579e-06	5.668065e-06	1.055106e-05	1.176863e-05
8.294000e+00	1.660000e+00	5.361545e-06	5.949988e-06	1.089929e-05	1.212955e-05
8.294000e+00	1.670000e+00	5.618433e-06	6.241462e-06	1.125453e-05	1.249674e-05
8.294000e+00	1.680000e+00	5.882925e-06	6.541318e-06	1.161652e-05	1.286987e-05
8.294000e+00	1.690000e+00	6.154558e-06	6.848911e-06	1.198556e-05	1.324927e-05
8.294000e+00	1.700000e+00	6.433581e-06	7.163982e-06	1.236207e-05	1.363536e-05
8.294000e+00	1.710000e+00	6.720255e-06	7.487322e-06	1.274622e-05	1.402829e-05
8.294000e+00	1.720000e+00	7.014840e-06	7.819871e-06	1.313810e-05	1.442816e-05
8.294000e+00	1.730000e+00	7.317601e-06	8.162110e-06	1.353792e-05	1.483513e-05
8.294000e+00	1.740000e+00	7.628803e-06	8.514396e-06	1.394585e-05	1.524936e-05
8.294000e+00	1.750000e+00	7.948714e-06	8.877049e-06	1.436190e-05	1.567086e-05
8.294000e+00	1.760000e+00	8.277591e-06	9.250027e-06	1.478597e-05	1.609947e-05
8.294000e+00	1.770000e+00	8.615080e-06	9.631866e-06	1.521754e-05	1.653461e-05
8.294000e+00	1.780000e+00	8.960938e-06	1.002125e-05	1.565616e-05	1.697575e-05
8.294000e+00	1.790000e+00	9.315183e-06	1.041886e-05	1.610204e-05	1.742311e-05
8.294000e+00	1.800000e+00	9.677830e-06	1.082570e-05	1.655551e-05	1.787701e-05
8.294000e+00	1.810000e+00	1.004889e-05	1.124205e-05	1.701666e-05	1.833754e-05
8.294000e+00	1.820000e+00	1.042838e-05	1.166809e-05	1.748553e-05	1.880472e-05
8.294000e+00	1.830000e+00	1.081630e-05	1.210449e-05	1.796220e-05	1.927862e-05
8.294000e+00	1.840000e+00	1.121266e-05	1.255160e-05	1.844677e-05	1.975930e-05
8.294000e+00	1.850000e+00	1.161782e-05	1.300820e-05	1.893932e-05	2.024685e-05
8.294000e+00	1.860000e+00	1.203190e-05	1.347300e-05	1.943984e-05	2.074123e-05
8.294000e+00	1.870000e+00	1.245444e-05	1.394609e-05	1.994794e-05	2.124201e-05
8.294000e+00	1.880000e+00	1.288543e-05	1.442791e-05	2.046325e-05	2.174878e-05
8.294000e+00	1.890000e+00	1.332485e-05	1.491874e-05	2.098582e-05	2.226157e-05
8.294000e+00	1.900000e+00	1.377271e-05	1.541885e-05	2.151579e-05	2.278052e-05
8.294000e+00	1.910000e+00	1.422898e-05	1.592856e-05	2.205317e-05	2.330562e-05
8.294000e+00	1.920000e+00	1.469366e-05	1.644808e-05	2.259795e-05	2.383686e-05
8.294000e+00	1.930000e+00	1.516674e-05	1.697724e-05	2.315013e-05	2.437422e-05
8.294000e+00	1.940000e+00	1.564817e-05	1.751564e-05	2.370971e-05	2.491770e-05
8.294000e+00	1.950000e+00	1.613791e-05	1.806257e-05	2.427671e-05	2.546729e-05
8.294000e+00	1.960000e+00	1.663588e-05	1.861745e-05	2.485112e-05	2.602299e-05
8.294000e+00	1.970000e+00	1.714200e-05	1.918058e-05	2.543280e-05	2.658462e-05
8.294000e+00	1.980000e+00	1.765620e-05	1.975236e-05	2.602159e-05	2.715203e-05
8.294000e+00	1.990000e+00	1.817840e-05	2.033286e-05	2.661741e-05	2.772512e-05
8.294000e+00	2.000000e+00	1.870852e-05	2.092208e-05	2.722018e-05	2.830379e-05
8.294000e+00	2.010000e+00	1.924649e-05	2.152022e-05	2.782982e-05	2.888797e-05
8.294000e+00	2.020000e+00	1.979222e-05	2.212732e-05	2.844625e-05	2.947757e-05
8.294000e+00	2.030000e+00	2.034567e-05	2.274278e-05	2.906942e-05	3.007252e-05
8.294000e+00	2.040000e+00	2.090692e-05	2.336593e-05	2.969924e-05	3.067274e-05
8.294000e+00	2.050000e+00	2.147585e-05	2.399675e-05	3.033559e-05	3.127810e-05
8.294000e+00	2.060000e+00	2.205234e-05	2.463533e-05	3.097837e-05	3.188849e-05
8.294000e+00	2.070000e+00	2.263626e-05	2.528166e-05	3.162772e-05	3.250408e-05
8.294000e+00	2.080000e+00	2.322748e-05	2.593569e-05	3.228379e-05	3.312498e-05
8.294000e+00	2.090000e+00	2.382586e-05	2.659739e-05	3.294641e-05	3.375106e-05
8.294000e+00	2.100000e+00	2.443127e-05	2.726674e-05	3.361537e-05	3.438207e-05
8.294000e+00	2.110000e+00	2.504358e-05	2.794364e-05	3.429046e-05	3.501783e-05
8.294000e+00	2.120000e+00	2.566274e-05	2.862797e-05	3.497149e-05	3.565812e-05
8.294000e+00	2.130000e+00	2.628896e-05	2.931946e-05	3.565830e-05	3.630281e-05
8.294000e+00	2.140000e+00	2.692212e-05	3.001786e-05	3.635075e-05	3.695174e-05
8.294000e+00	2.150000e+00	2.756204e-05	3.072301e-05	3.704857e-05	3.760465e-05
8.294000e+00	2.160000e+00	2.820852e-05	3.143480e-05	3.775157e-05	3.826136e-05
8.294000e+00	2.170000e+00	2.886138e-05	3.215310e-05	3.845994e-05	3.892208e-05
8.294000e+00	2.180000e+00	2.952044e-05	3.287776e-05	3.917395e-05	3.958708e-05
8.294000e+00	2.190000e+00	3.018551e-05	3.360856e-05	3.989373e-05	4.025649e-05
8.294000e+00	2.200000e+00	3.085641e-05	3.434537e-05	4.061930e-05	4.093034e-05
8.294000e+00	2.210000e+00	3.153299e-05	3.508835e-05	4.135028e-05	4.160828e-05
8.294000e+00	2.220000e+00	3.221565e-05	3.583765e-05	4.208627e-05	4.228988e-05
8.294000e+00	2.230000e+00	3.290433e-05	3.659300e-05	4.282704e-05	4.297494e-05
8.294000e+00	2.240000e+00	3.359880e-05	3.735404e-05	4.357238e-05	4.366326e-05
8.294000e+00	2.250000e+00	3.429881e-05	3.812046e-05	4.432203e-05	4.435460e-05
8.294000e+00	2.260000e+00	3.500415e-05	3.889197e-05	4.507578e-05	4.504875e-05
8.294000e+00	2.270000e+00	3.571457e-05	3.966834e-05	4.583349e-05	4.574559e-05
8.294000e+00	2.280000e+00	3.642984e-05	4.044931e-05	4.659520e-05	4.644517e-05
8.294000e+00	2.290000e+00	3.714973e-05	4.123460e-05	4.736144e-05	4.714804e-05
8.294000e+00	2.300000e+00	3.787400e-05	4.202409e-05	4.813262e-05	4.785462e-05
8.294000e+00	2.310000e+00	3.860291e-05	4.281839e-05	4.890831e-05	4.856448e-05
8.294000e+00	2.320000e+00	3.933682e-05	4.361804e-05	4.968789e-05	4.927704e-05
8.294000e+00	2.330000e+00	4.007547e-05	4.442255e-05	5.047105e-05	4.999200e-05
8.294000e+00	2.340000e+00	4.081861e-05	4.523123e-05	5.125756e-05	5.070914e-05
8.294000e+00	2.350000e+00	4.156599e-05	4.604375e-05	5.204722e-05	5.142828e-05
8.294000e+00	2.360000e+00	4.231734e-05	4.685982e-05	5.283975e-05	5.214917e-05
8.294000e+00	2.370000e+00	4.307240e-05	4.767907e-05	5.363466e-05	5.287134e-05
8.294000e+00	2.380000e+00	4.383093e-05	4.850116e-05	5.443169e-05	5.359456e-05
8.294000e+00	2.390000e+00	4.459267e-05	4.932600e-05	5.523177e-05	5.431976e-05
8.294000e+00	2.400000e+00	4.535743e-05	5.015369e-05	5.603584e-05	5.504788e-05
8.294000e+00	2.410000e+00	4.612585e-05	5.098482e-05	5.684360e-05	5.577863e-05
8.294000e+00	2.420000e+00	4.689790e-05	5.181984e-05	5.765448e-05	5.651148e-05
8.294000e+00	2.430000e+00	4.767331e-05	5.265813e-05	5.846804e-05	5.724602e-05
8.294000e+00	2.440000e+00	4.845183e-05	5.349891e-05	5.928390e-05	5.798187e-05
8.294000e+00	2.450000e+00	4.923319e-05	5.434182e-05	6.010174e-05	5.871876e-05
8.294000e+00	2.460000e+00	5.001712e-05	5.518659e-05	6.092123e-05	5.945639e-05
8.294000e+00	2.470000e+00	5.080336e-05	5.603275e-05	6.174198e-05	6.019438e-05
8.294000e+00	2.480000e+00	5.159165e-05	5.687994e-05	6.256368e-05	6.093246e-05
8.294000e+00	2.490000e+00	5.238172e-05	5.772822e-05	6.338637e-05	6.167069e-05
8.294000e+00	2.500000e+00	5.317347e-05	5.857790e-05	6.421038e-05	6.240942e-05
