Q2	W	LO_xsection(mub/GeV)	NLO_xsection(mub/GeV)	NLO_TMC_xsection(mub/GeV)	NLO_TMC_HT_xsection(mub/GeV)
8.294000e+00	1.560000e+00	2.285449e-06	3.662343e-06	7.625933e-06	8.686863e-06
8.294000e+00	1.570000e+00	2.423547e-06	3.861840e-06	7.892120e-06	8.968648e-06
8.294000e+00	1.580000e+00	2.567373e-06	4.068396e-06	8.164941e-06	9.256680e-06
8.294000e+00	1.590000e+00	2.717019e-06	4.282358e-06	8.444126e-06	9.550620e-06
8.294000e+00	1.600000e+00	2.872607e-06	4.503895e-06	8.729433e-06	9.850160e-06
8.294000e+00	1.610000e+00	3.034238e-06	4.732180e-06	9.021072e-06	1.015551e-05
8.294000e+00	1.620000e+00	3.202022e-06	4.966815e-06	9.319336e-06	1.046696e-05
8.294000e+00	1.630000e+00	3.376061e-06	5.210135e-06	9.624383e-06	1.078466e-05
8.294000e+00	1.640000e+00	3.555743e-06	5.464488e-06	9.936329e-06	1.110871e-05
8.294000e+00	1.650000e+00	3.743695e-06	5.729517e-06	1.025524e-05	1.143915e-05
8.294000e+00	1.660000e+00	3.938298e-06	6.003413e-06	1.058112e-05	1.177595e-05
8.294000e+00	1.670000e+00	4.137913e-06	6.281295e-06	1.091379e-05	1.211887e-05
8.294000e+00	1.680000e+00	4.343822e-06	6.559486e-06	1.125308e-05	1.246772e-05
8.294000e+00	1.690000e+00	4.557233e-06	6.842273e-06	1.159915e-05	1.282262e-05
8.294000e+00	1.700000e+00	4.777766e-06	7.135042e-06	1.195221e-05	1.318379e-05
8.294000e+00	1.710000e+00	5.005232e-06	7.439548e-06	1.231238e-05	1.355134e-05
8.294000e+00	1.720000e+00	5.239796e-06	7.755940e-06	1.267975e-05	1.392532e-05
8.294000e+00	1.730000e+00	5.481579e-06	8.081590e-06	1.305429e-05	1.430568e-05
8.294000e+00	1.740000e+00	5.730505e-06	8.413964e-06	1.343594e-05	1.469234e-05
8.294000e+00	1.750000e+00	5.986680e-06	8.753708e-06	1.382465e-05	1.508519e-05
8.294000e+00	1.760000e+00	6.250242e-06	9.102049e-06	1.422035e-05	1.548416e-05
8.294000e+00	1.770000e+00	6.521248e-06	9.459349e-06	1.462312e-05	1.588930e-05
8.294000e+00	1.780000e+00	6.799653e-06	9.825613e-06	1.503307e-05	1.630070e-05
8.294000e+00	1.790000e+00	7.085562e-06	1.020029e-05	1.545027e-05	1.671843e-05
8.294000e+00	1.800000e+00	7.379083e-06	1.058288e-05	1.587476e-05	1.714249e-05
8.294000e+00	1.810000e+00	7.680212e-06	1.097356e-05	1.630649e-05	1.757283e-05
8.294000e+00	1.820000e+00	7.988953e-06	1.137267e-05	1.674540e-05	1.800934e-05
8.294000e+00	1.830000e+00	8.305386e-06	1.178057e-05	1.719147e-05	1.845199e-05
8.294000e+00	1.840000e+00	8.629580e-06	1.219743e-05	1.764470e-05	1.890076e-05
8.294000e+00	1.850000e+00	8.961504e-06	1.262296e-05	1.810509e-05	1.935563e-05
8.294000e+00	1.860000e+00	9.301188e-06	1.305679e-05	1.857264e-05	1.981658e-05
8.294000e+00	1.870000e+00	9.648685e-06	1.349886e-05	1.904735e-05	2.028360e-05
8.294000e+00	1.880000e+00	1.000402e-05	1.394925e-05	1.952924e-05	2.075669e-05
8.294000e+00	1.890000e+00	1.036718e-05	1.440813e-05	2.001830e-05	2.123583e-05
8.294000e+00	1.900000e+00	1.073818e-05	1.487568e-05	2.051456e-05	2.172103e-05
8.294000e+00	1.910000e+00	1.111703e-05	1.535184e-05	2.101793e-05	2.221219e-05
8.294000e+00	1.920000e+00	1.150374e-05	1.583649e-05	2.152834e-05	2.270921e-05
8.294000e+00	1.930000e+00	1.189830e-05	1.632941e-05	2.204569e-05	2.321199e-05
8.294000e+00	1.940000e+00	1.230069e-05	1.683045e-05	2.256994e-05	2.372045e-05
8.294000e+00	1.950000e+00	1.271093e-05	1.733968e-05	2.310114e-05	2.423466e-05
8.294000e+00	1.960000e+00	1.312900e-05	1.785722e-05	2.363937e-05	2.475469e-05
8.294000e+00	1.970000e+00	1.355488e-05	1.838309e-05	2.418462e-05	2.528050e-05
8.294000e+00	1.980000e+00	1.398853e-05	1.891723e-05	2.473680e-05	2.581201e-05
8.294000e+00	1.990000e+00	1.442995e-05	1.945947e-05	2.529579e-05	2.634908e-05
8.294000e+00	2.000000e+00	1.487913e-05	2.000966e-05	2.586145e-05	2.689155e-05
8.294000e+00	2.010000e+00	1.533600e-05	2.056774e-05	2.643365e-05	2.743929e-05
8.294000e+00	2.020000e+00	1.580051e-05	2.113369e-05	2.701233e-05	2.799223e-05
8.294000e+00	2.030000e+00	1.627267e-05	2.170746e-05	2.759771e-05	2.855058e-05
8.294000e+00	2.040000e+00	1.675244e-05	2.228899e-05	2.818996e-05	2.911453e-05
8.294000e+00	2.050000e+00	1.723971e-05	2.287827e-05	2.878888e-05	2.968386e-05
8.294000e+00	2.060000e+00	1.773446e-05	2.347524e-05	2.939418e-05	3.025829e-05
8.294000e+00	2.070000e+00	1.823670e-05	2.407974e-05	3.000563e-05	3.083755e-05
8.294000e+00	2.080000e+00	1.874632e-05	2.469161e-05	3.062304e-05	3.142146e-05
8.294000e+00	2.090000e+00	1.926320e-05	2.531066e-05	3.124656e-05	3.201018e-05
8.294000e+00	2.100000e+00	1.978738e-05	2.593680e-05	3.187636e-05	3.260388e-05
8.294000e+00	2.110000e+00	2.031879e-05	2.657015e-05	3.251246e-05	3.320257e-05
8.294000e+00	2.120000e+00	2.085728e-05	2.721079e-05	3.315476e-05	3.380617e-05
8.294000e+00	2.130000e+00	2.140280e-05	2.785853e-05	3.380300e-05	3.441441e-05
8.294000e+00	2.140000e+00	2.195537e-05	2.851306e-05	3.445690e-05	3.502699e-05
8.294000e+00	2.150000e+00	2.251485e-05	2.917411e-05	3.511629e-05	3.564377e-05
8.294000e+00	2.160000e+00	2.308106e-05	2.984146e-05	3.578113e-05	3.626470e-05
8.294000e+00	2.170000e+00	2.365407e-05	3.051538e-05	3.645176e-05	3.689013e-05
8.294000e+00	2.180000e+00	2.423377e-05	3.119608e-05	3.712843e-05	3.752032e-05
8.294000e+00	2.190000e+00	2.481999e-05	3.188334e-05	3.781080e-05	3.815494e-05
8.294000e+00	2.200000e+00	2.541264e-05	3.257677e-05	3.849842e-05	3.879352e-05
8.294000e+00	2.210000e+00	2.601178e-05	3.327595e-05	3.919086e-05	3.943565e-05
8.294000e+00	2.220000e+00	2.661720e-05	3.398058e-05	3.988786e-05	4.008109e-05
8.294000e+00	2.230000e+00	2.722872e-05	3.469094e-05	4.058987e-05	4.073027e-05
8.294000e+00	2.240000e+00	2.784641e-05	3.540735e-05	4.129730e-05	4.138364e-05
8.294000e+00	2.250000e+00	2.847015e-05	3.612964e-05	4.200996e-05	4.204101e-05
8.294000e+00	2.260000e+00	2.909971e-05	3.685748e-05	4.272750e-05	4.270203e-05
8.294000e+00	2.270000e+00	2.973502e-05	3.759036e-05	4.344949e-05	4.336628e-05
8.294000e+00	2.280000e+00	3.037612e-05	3.832791e-05	4.417558e-05	4.403343e-05
8.294000e+00	2.290000e+00	3.102278e-05	3.907046e-05	4.490578e-05	4.470351e-05
8.294000e+00	2.300000e+00	3.167480e-05	3.981839e-05	4.564023e-05	4.537666e-05
8.294000e+00	2.310000e+00	3.233226e-05	4.057155e-05	4.637920e-05	4.605316e-05
8.294000e+00	2.320000e+00	3.299501e-05	4.132959e-05	4.712282e-05	4.673315e-05
8.294000e+00	2.330000e+00	3.366282e-05	4.209187e-05	4.787064e-05	4.741620e-05
8.294000e+00	2.340000e+00	3.433562e-05	4.285786e-05	4.862210e-05	4.810178e-05
8.294000e+00	2.350000e+00	3.501344e-05	4.362787e-05	4.937688e-05	4.878956e-05
8.294000e+00	2.360000e+00	3.569602e-05	4.440230e-05	5.013489e-05	4.947949e-05
8.294000e+00	2.370000e+00	3.638316e-05	4.518114e-05	5.089670e-05	5.017214e-05
8.294000e+00	2.380000e+00	3.707496e-05	4.596416e-05	5.166282e-05	5.086802e-05
8.294000e+00	2.390000e+00	3.777124e-05	4.675066e-05	5.243276e-05	5.156667e-05
8.294000e+00	2.400000e+00	3.847172e-05	4.754005e-05	5.320580e-05	5.226740e-05
8.294000e+00	2.410000e+00	3.917642e-05	4.833255e-05	5.398136e-05	5.296963e-05
8.294000e+00	2.420000e+00	3.988531e-05	4.912851e-05	5.475908e-05	5.367305e-05
8.294000e+00	2.430000e+00	4.059810e-05	4.992806e-05	5.553956e-05	5.437827e-05
8.294000e+00	2.440000e+00	4.131462e-05	5.073111e-05	5.632343e-05	5.508590e-05
8.294000e+00	2.450000e+00	4.203499e-05	5.153693e-05	5.711047e-05	5.579576e-05
8.294000e+00	2.460000e+00	4.275897e-05	5.234482e-05	5.790022e-05	5.650740e-05
8.294000e+00	2.470000e+00	4.348631e-05	5.315503e-05	5.869212e-05	5.722030e-05
8.294000e+00	2.480000e+00	4.421706e-05	5.396793e-05	5.948574e-05	5.793405e-05
8.294000e+00	2.490000e+00	4.495115e-05	5.478371e-05	6.028131e-05	5.864891e-05
8.294000e+00	2.500000e+00	4.568827e-05	5.560231e-05	6.107918e-05	5.936522e-05
