Q2	W	LO_xsection(mub/GeV)	NLO_xsection(mub/GeV)	NLO_TMC_xsection(mub/GeV)	NLO_TMC_HT_xsection(mub/GeV)
3.793000e+00	1.530000e+00	2.159185e-04	2.846527e-04	3.929676e-04	4.713510e-04
3.793000e+00	1.540000e+00	2.260417e-04	2.965489e-04	4.036306e-04	4.815717e-04
3.793000e+00	1.550000e+00	2.363854e-04	3.086481e-04	4.144166e-04	4.918574e-04
3.793000e+00	1.560000e+00	2.469450e-04	3.209507e-04	4.253132e-04	5.021946e-04
3.793000e+00	1.570000e+00	2.577165e-04	3.334413e-04	4.363307e-04	5.125963e-04
3.793000e+00	1.580000e+00	2.686933e-04	3.461052e-04	4.474780e-04	5.230741e-04
3.793000e+00	1.590000e+00	2.798724e-04	3.589455e-04	4.587370e-04	5.336085e-04
3.793000e+00	1.600000e+00	2.912456e-04	3.719650e-04	4.700898e-04	5.441796e-04
3.793000e+00	1.610000e+00	3.028107e-04	3.851462e-04	4.815440e-04	5.547976e-04
3.793000e+00	1.620000e+00	3.145579e-04	3.984719e-04	4.931086e-04	5.654746e-04
3.793000e+00	1.630000e+00	3.264854e-04	4.119458e-04	5.047732e-04	5.761999e-04
3.793000e+00	1.640000e+00	3.385830e-04	4.255715e-04	5.165248e-04	5.869603e-04
3.793000e+00	1.650000e+00	3.508487e-04	4.393309e-04	5.283609e-04	5.977543e-04
3.793000e+00	1.660000e+00	3.632720e-04	4.532059e-04	5.402815e-04	6.085838e-04
3.793000e+00	1.670000e+00	3.758502e-04	4.671989e-04	5.522870e-04	6.194507e-04
3.793000e+00	1.680000e+00	3.885736e-04	4.813128e-04	5.643744e-04	6.303533e-04
3.793000e+00	1.690000e+00	4.014382e-04	4.955314e-04	5.765283e-04	6.412761e-04
3.793000e+00	1.700000e+00	4.144353e-04	5.098378e-04	5.887356e-04	6.522065e-04
3.793000e+00	1.710000e+00	4.275585e-04	5.242309e-04	6.010070e-04	6.631577e-04
3.793000e+00	1.720000e+00	4.408017e-04	5.387112e-04	6.133512e-04	6.741414e-04
3.793000e+00	1.730000e+00	4.541566e-04	5.532685e-04	6.257472e-04	6.851362e-04
3.793000e+00	1.740000e+00	4.676188e-04	5.678911e-04	6.381750e-04	6.961221e-04
3.793000e+00	1.750000e+00	4.811773e-04	5.825707e-04	6.506480e-04	7.071151e-04
3.793000e+00	1.760000e+00	4.948297e-04	5.973005e-04	6.631788e-04	7.181312e-04
3.793000e+00	1.770000e+00	5.085643e-04	6.120760e-04	6.757463e-04	7.291492e-04
3.793000e+00	1.780000e+00	5.223793e-04	6.268908e-04	6.883285e-04	7.401471e-04
3.793000e+00	1.790000e+00	5.362621e-04	6.417311e-04	7.009332e-04	7.511351e-04
3.793000e+00	1.800000e+00	5.502109e-04	6.565853e-04	7.135717e-04	7.621272e-04
3.793000e+00	1.810000e+00	5.642141e-04	6.714600e-04	7.262384e-04	7.731191e-04
3.793000e+00	1.820000e+00	5.782695e-04	6.863588e-04	7.389178e-04	7.840959e-04
3.793000e+00	1.830000e+00	5.923657e-04	7.012567e-04	7.515716e-04	7.950193e-04
3.793000e+00	1.840000e+00	6.064994e-04	7.161303e-04	7.641755e-04	8.058654e-04
3.793000e+00	1.850000e+00	6.206614e-04	7.309918e-04	7.767823e-04	8.166918e-04
3.793000e+00	1.860000e+00	6.348468e-04	7.458522e-04	7.894544e-04	8.275658e-04
3.793000e+00	1.870000e+00	6.490483e-04	7.606849e-04	8.022174e-04	8.385149e-04
3.793000e+00	1.880000e+00	6.632578e-04	7.754646e-04	8.150629e-04	8.495311e-04
3.793000e+00	1.890000e+00	6.774715e-04	7.902080e-04	8.278839e-04	8.605047e-04
3.793000e+00	1.900000e+00	6.916801e-04	8.049309e-04	8.405800e-04	8.713330e-04
3.793000e+00	1.910000e+00	7.058813e-04	8.196027e-04	8.531735e-04	8.820414e-04
3.793000e+00	1.920000e+00	7.200638e-04	8.341942e-04	8.657067e-04	8.926760e-04
3.793000e+00	1.930000e+00	7.342267e-04	8.487258e-04	8.781803e-04	9.032391e-04
3.793000e+00	1.940000e+00	7.483589e-04	8.632163e-04	8.905867e-04	9.137247e-04
3.793000e+00	1.950000e+00	7.624598e-04	8.776302e-04	9.029263e-04	9.241348e-04
3.793000e+00	1.960000e+00	7.765184e-04	8.919259e-04	9.152011e-04	9.344732e-04
3.793000e+00	1.970000e+00	7.905333e-04	9.060894e-04	9.274124e-04	9.447426e-04
3.793000e+00	1.980000e+00	8.044955e-04	9.201434e-04	9.395590e-04	9.549432e-04
3.793000e+00	1.990000e+00	8.184027e-04	9.342280e-04	9.516313e-04	9.650669e-04
3.793000e+00	2.000000e+00	8.322475e-04	9.484405e-04	9.636275e-04	9.751132e-04
3.793000e+00	2.010000e+00	8.460255e-04	9.625957e-04	9.755841e-04	9.851200e-04
3.793000e+00	2.020000e+00	8.597320e-04	9.764960e-04	9.875346e-04	9.951223e-04
3.793000e+00	2.030000e+00	8.733602e-04	9.901663e-04	9.994637e-04	1.005106e-03
3.793000e+00	2.040000e+00	8.869082e-04	1.003672e-03	1.011346e-03	1.015045e-03
3.793000e+00	2.050000e+00	9.003682e-04	1.017019e-03	1.023165e-03	1.024925e-03
3.793000e+00	2.060000e+00	9.137397e-04	1.030202e-03	1.034905e-03	1.034732e-03
3.793000e+00	2.070000e+00	9.270137e-04	1.043228e-03	1.046552e-03	1.044452e-03
3.793000e+00	2.080000e+00	9.401904e-04	1.056103e-03	1.058096e-03	1.054076e-03
3.793000e+00	2.090000e+00	9.532614e-04	1.068824e-03	1.069525e-03	1.063593e-03
3.793000e+00	2.100000e+00	9.662267e-04	1.081391e-03	1.080829e-03	1.072996e-03
3.793000e+00	2.110000e+00	9.790792e-04	1.093822e-03	1.091994e-03	1.082271e-03
3.793000e+00	2.120000e+00	9.918177e-04	1.106141e-03	1.103010e-03	1.091408e-03
3.793000e+00	2.130000e+00	1.004437e-03	1.118378e-03	1.113882e-03	1.100414e-03
3.793000e+00	2.140000e+00	1.016935e-03	1.130553e-03	1.124627e-03	1.109308e-03
3.793000e+00	2.150000e+00	1.029308e-03	1.142631e-03	1.135291e-03	1.118134e-03
3.793000e+00	2.160000e+00	1.041551e-03	1.154567e-03	1.145911e-03	1.126931e-03
3.793000e+00	2.170000e+00	1.053664e-03	1.166344e-03	1.156462e-03	1.135673e-03
3.793000e+00	2.180000e+00	1.065641e-03	1.177947e-03	1.166907e-03	1.144325e-03
3.793000e+00	2.190000e+00	1.077483e-03	1.189365e-03	1.177235e-03	1.152877e-03
3.793000e+00	2.200000e+00	1.089184e-03	1.200583e-03	1.187440e-03	1.161324e-03
3.793000e+00	2.210000e+00	1.100744e-03	1.211577e-03	1.197509e-03	1.169654e-03
3.793000e+00	2.220000e+00	1.112159e-03	1.222332e-03	1.207433e-03	1.177858e-03
3.793000e+00	2.230000e+00	1.123428e-03	1.232882e-03	1.217206e-03	1.185931e-03
3.793000e+00	2.240000e+00	1.134547e-03	1.243270e-03	1.226821e-03	1.193867e-03
3.793000e+00	2.250000e+00	1.145516e-03	1.253538e-03	1.236258e-03	1.201647e-03
3.793000e+00	2.260000e+00	1.156333e-03	1.263716e-03	1.245510e-03	1.209265e-03
3.793000e+00	2.270000e+00	1.166994e-03	1.273770e-03	1.254624e-03	1.216768e-03
3.793000e+00	2.280000e+00	1.177501e-03	1.283659e-03	1.263651e-03	1.224204e-03
3.793000e+00	2.290000e+00	1.187849e-03	1.293367e-03	1.272584e-03	1.231566e-03
3.793000e+00	2.300000e+00	1.198040e-03	1.302888e-03	1.281404e-03	1.238838e-03
3.793000e+00	2.310000e+00	1.208070e-03	1.312212e-03	1.290098e-03	1.246008e-03
3.793000e+00	2.320000e+00	1.217939e-03	1.321328e-03	1.298657e-03	1.253065e-03
3.793000e+00	2.330000e+00	1.227646e-03	1.330216e-03	1.307072e-03	1.260001e-03
3.793000e+00	2.340000e+00	1.237199e-03	1.338864e-03	1.315334e-03	1.266810e-03
3.793000e+00	2.350000e+00	1.246575e-03	1.347308e-03	1.323439e-03	1.273486e-03
3.793000e+00	2.360000e+00	1.255769e-03	1.355590e-03	1.331379e-03	1.280023e-03
3.793000e+00	2.370000e+00	1.264818e-03	1.363738e-03	1.339147e-03	1.286413e-03
3.793000e+00	2.380000e+00	1.273712e-03	1.371766e-03	1.346738e-03	1.292652e-03
3.793000e+00	2.390000e+00	1.282439e-03	1.379653e-03	1.354154e-03	1.298743e-03
3.793000e+00	2.400000e+00	1.290990e-03	1.387368e-03	1.361408e-03	1.304698e-03
3.793000e+00	2.410000e+00	1.299375e-03	1.394902e-03	1.368532e-03	1.310548e-03
3.793000e+00	2.420000e+00	1.307596e-03	1.402250e-03	1.375553e-03	1.316318e-03
3.793000e+00	2.430000e+00	1.315649e-03	1.409405e-03	1.382456e-03	1.321994e-03
3.793000e+00	2.440000e+00	1.323533e-03	1.416360e-03	1.389219e-03	1.327555e-03
3.793000e+00	2.450000e+00	1.331249e-03	1.423101e-03	1.395836e-03	1.332996e-03
3.793000e+00	2.460000e+00	1.338802e-03	1.429621e-03	1.402305e-03	1.338313e-03
3.793000e+00	2.470000e+00	1.346189e-03	1.435944e-03	1.408619e-03	1.343502e-03
3.793000e+00	2.480000e+00	1.353410e-03	1.442099e-03	1.414773e-03	1.348556e-03
3.793000e+00	2.490000e+00	1.360462e-03	1.448113e-03	1.420765e-03	1.353475e-03
3.793000e+00	2.500000e+00	1.367350e-03	1.454003e-03	1.426593e-03	1.358255e-03
