Q2	W	LO_xsection(mub/GeV)	NLO_xsection(mub/GeV)	NLO_TMC_xsection(mub/GeV)	NLO_TMC_HT_xsection(mub/GeV)
4.435000e+00	1.310000e+00	2.918429e-05	3.225974e-05	9.238095e-05	1.250850e-04
4.435000e+00	1.320000e+00	3.167682e-05	3.507392e-05	9.610981e-05	1.293595e-04
4.435000e+00	1.330000e+00	3.430354e-05	3.803336e-05	9.993413e-05	1.337137e-04
4.435000e+00	1.340000e+00	3.705619e-05	4.110832e-05	1.038502e-04	1.381416e-04
4.435000e+00	1.350000e+00	3.993656e-05	4.431316e-05	1.078585e-04	1.426429e-04
4.435000e+00	1.360000e+00	4.294753e-05	4.767117e-05	1.119605e-04	1.472190e-04
4.435000e+00	1.370000e+00	4.609197e-05	5.119704e-05	1.161572e-04	1.518701e-04
4.435000e+00	1.380000e+00	4.937267e-05	5.489558e-05	1.204493e-04	1.565965e-04
4.435000e+00	1.390000e+00	5.278318e-05	5.874085e-05	1.248377e-04	1.613988e-04
4.435000e+00	1.400000e+00	5.632038e-05	6.270902e-05	1.293230e-04	1.662768e-04
4.435000e+00	1.410000e+00	5.998962e-05	6.681583e-05	1.339033e-04	1.712278e-04
4.435000e+00	1.420000e+00	6.379626e-05	7.108271e-05	1.385769e-04	1.762486e-04
4.435000e+00	1.430000e+00	6.774568e-05	7.551414e-05	1.433431e-04	1.813381e-04
4.435000e+00	1.440000e+00	7.184253e-05	8.010676e-05	1.482017e-04	1.864955e-04
4.435000e+00	1.450000e+00	7.608187e-05	8.484286e-05	1.531519e-04	1.917196e-04
4.435000e+00	1.460000e+00	8.046034e-05	8.970785e-05	1.581932e-04	1.970091e-04
4.435000e+00	1.470000e+00	8.497629e-05	9.471416e-05	1.633250e-04	2.023634e-04
4.435000e+00	1.480000e+00	8.962799e-05	9.987679e-05	1.685473e-04	2.077818e-04
4.435000e+00	1.490000e+00	9.441363e-05	1.051940e-04	1.738603e-04	2.132646e-04
4.435000e+00	1.500000e+00	9.934168e-05	1.106586e-04	1.792638e-04	2.188113e-04
4.435000e+00	1.510000e+00	1.044114e-04	1.162589e-04	1.847555e-04	2.244190e-04
4.435000e+00	1.520000e+00	1.096164e-04	1.219856e-04	1.903326e-04	2.300841e-04
4.435000e+00	1.530000e+00	1.149538e-04	1.278462e-04	1.959926e-04	2.358036e-04
4.435000e+00	1.540000e+00	1.204206e-04	1.338492e-04	2.017335e-04	2.415753e-04
4.435000e+00	1.550000e+00	1.260139e-04	1.399910e-04	2.075552e-04	2.473992e-04
4.435000e+00	1.560000e+00	1.317324e-04	1.462651e-04	2.134584e-04	2.532760e-04
4.435000e+00	1.570000e+00	1.375768e-04	1.526633e-04	2.194442e-04	2.592075e-04
4.435000e+00	1.580000e+00	1.435442e-04	1.591795e-04	2.255133e-04	2.651943e-04
4.435000e+00	1.590000e+00	1.496312e-04	1.658150e-04	2.316609e-04	2.712313e-04
4.435000e+00	1.600000e+00	1.558346e-04	1.725723e-04	2.378817e-04	2.773122e-04
4.435000e+00	1.610000e+00	1.621510e-04	1.794487e-04	2.441708e-04	2.834318e-04
4.435000e+00	1.620000e+00	1.685795e-04	1.864400e-04	2.505246e-04	2.895865e-04
4.435000e+00	1.630000e+00	1.751217e-04	1.935405e-04	2.569452e-04	2.957790e-04
4.435000e+00	1.640000e+00	1.817731e-04	2.007446e-04	2.634353e-04	3.020129e-04
4.435000e+00	1.650000e+00	1.885293e-04	2.080488e-04	2.699966e-04	3.082906e-04
4.435000e+00	1.660000e+00	1.953854e-04	2.154504e-04	2.766292e-04	3.146124e-04
4.435000e+00	1.670000e+00	2.023368e-04	2.229477e-04	2.833270e-04	3.209720e-04
4.435000e+00	1.680000e+00	2.093818e-04	2.305394e-04	2.900828e-04	3.273618e-04
4.435000e+00	1.690000e+00	2.165245e-04	2.382222e-04	2.968898e-04	3.337747e-04
4.435000e+00	1.700000e+00	2.237602e-04	2.459918e-04	3.037436e-04	3.402063e-04
4.435000e+00	1.710000e+00	2.310829e-04	2.538407e-04	3.106485e-04	3.466623e-04
4.435000e+00	1.720000e+00	2.384871e-04	2.617617e-04	3.176097e-04	3.531489e-04
4.435000e+00	1.730000e+00	2.459669e-04	2.697525e-04	3.246267e-04	3.596664e-04
4.435000e+00	1.740000e+00	2.535182e-04	2.778123e-04	3.316969e-04	3.662123e-04
4.435000e+00	1.750000e+00	2.611479e-04	2.859428e-04	3.388138e-04	3.727801e-04
4.435000e+00	1.760000e+00	2.688525e-04	2.941437e-04	3.459701e-04	3.793626e-04
4.435000e+00	1.770000e+00	2.766254e-04	3.024042e-04	3.531573e-04	3.859511e-04
4.435000e+00	1.780000e+00	2.844601e-04	3.107120e-04	3.603699e-04	3.925406e-04
4.435000e+00	1.790000e+00	2.923499e-04	3.190592e-04	3.676151e-04	3.991398e-04
4.435000e+00	1.800000e+00	3.002883e-04	3.274427e-04	3.749013e-04	4.057583e-04
4.435000e+00	1.810000e+00	3.082793e-04	3.358728e-04	3.822277e-04	4.123961e-04
4.435000e+00	1.820000e+00	3.163268e-04	3.443582e-04	3.895906e-04	4.190499e-04
4.435000e+00	1.830000e+00	3.244241e-04	3.528876e-04	3.969823e-04	4.257122e-04
4.435000e+00	1.840000e+00	3.325642e-04	3.614448e-04	4.043940e-04	4.323741e-04
4.435000e+00	1.850000e+00	3.407402e-04	3.700166e-04	4.118160e-04	4.390264e-04
4.435000e+00	1.860000e+00	3.489453e-04	3.785952e-04	4.192422e-04	4.456633e-04
4.435000e+00	1.870000e+00	3.571745e-04	3.871933e-04	4.266793e-04	4.522929e-04
4.435000e+00	1.880000e+00	3.654379e-04	3.958235e-04	4.341359e-04	4.589251e-04
4.435000e+00	1.890000e+00	3.737323e-04	4.044773e-04	4.416141e-04	4.655629e-04
4.435000e+00	1.900000e+00	3.820506e-04	4.131412e-04	4.491123e-04	4.722053e-04
4.435000e+00	1.910000e+00	3.903861e-04	4.218017e-04	4.566216e-04	4.788435e-04
4.435000e+00	1.920000e+00	3.987320e-04	4.304485e-04	4.641314e-04	4.854674e-04
4.435000e+00	1.930000e+00	4.070816e-04	4.390835e-04	4.716328e-04	4.920686e-04
4.435000e+00	1.940000e+00	4.154326e-04	4.477123e-04	4.791200e-04	4.986416e-04
4.435000e+00	1.950000e+00	4.237965e-04	4.563433e-04	4.865957e-04	5.051904e-04
4.435000e+00	1.960000e+00	4.321684e-04	4.649806e-04	4.940656e-04	5.117216e-04
4.435000e+00	1.970000e+00	4.405414e-04	4.736097e-04	5.015376e-04	5.182443e-04
4.435000e+00	1.980000e+00	4.489085e-04	4.822120e-04	5.090166e-04	5.247638e-04
4.435000e+00	1.990000e+00	4.572632e-04	4.907724e-04	5.164912e-04	5.312694e-04
4.435000e+00	2.000000e+00	4.655986e-04	4.992843e-04	5.239481e-04	5.377480e-04
4.435000e+00	2.010000e+00	4.739127e-04	5.077695e-04	5.313803e-04	5.441932e-04
4.435000e+00	2.020000e+00	4.822179e-04	5.162493e-04	5.387825e-04	5.506004e-04
4.435000e+00	2.030000e+00	4.905099e-04	5.247121e-04	5.461501e-04	5.569658e-04
4.435000e+00	2.040000e+00	4.987824e-04	5.331400e-04	5.534829e-04	5.632897e-04
4.435000e+00	2.050000e+00	5.070289e-04	5.415201e-04	5.607970e-04	5.695894e-04
4.435000e+00	2.060000e+00	5.152432e-04	5.498428e-04	5.681059e-04	5.758791e-04
4.435000e+00	2.070000e+00	5.234192e-04	5.581045e-04	5.753979e-04	5.821477e-04
4.435000e+00	2.080000e+00	5.315520e-04	5.663072e-04	5.826576e-04	5.883799e-04
4.435000e+00	2.090000e+00	5.396540e-04	5.744699e-04	5.898795e-04	5.945711e-04
4.435000e+00	2.100000e+00	5.477250e-04	5.826080e-04	5.970590e-04	6.007172e-04
4.435000e+00	2.110000e+00	5.557594e-04	5.907057e-04	6.041850e-04	6.068079e-04
4.435000e+00	2.120000e+00	5.637513e-04	5.987415e-04	6.112513e-04	6.128373e-04
4.435000e+00	2.130000e+00	5.716951e-04	6.067016e-04	6.182763e-04	6.188248e-04
4.435000e+00	2.140000e+00	5.795851e-04	6.145779e-04	6.252786e-04	6.247894e-04
4.435000e+00	2.150000e+00	5.874159e-04	6.223798e-04	6.322519e-04	6.307254e-04
4.435000e+00	2.160000e+00	5.951897e-04	6.301201e-04	6.391852e-04	6.366221e-04
4.435000e+00	2.170000e+00	6.029179e-04	6.378082e-04	6.460712e-04	6.424729e-04
4.435000e+00	2.180000e+00	6.105959e-04	6.454481e-04	6.529032e-04	6.482716e-04
4.435000e+00	2.190000e+00	6.182186e-04	6.530263e-04	6.596737e-04	6.540114e-04
4.435000e+00	2.200000e+00	6.257810e-04	6.605256e-04	6.663765e-04	6.596865e-04
4.435000e+00	2.210000e+00	6.332781e-04	6.679316e-04	6.730131e-04	6.652991e-04
4.435000e+00	2.220000e+00	6.407051e-04	6.752366e-04	6.795890e-04	6.708550e-04
4.435000e+00	2.230000e+00	6.480572e-04	6.824559e-04	6.861178e-04	6.763681e-04
4.435000e+00	2.240000e+00	6.553404e-04	6.896074e-04	6.926096e-04	6.818487e-04
4.435000e+00	2.250000e+00	6.625632e-04	6.966962e-04	6.990533e-04	6.872862e-04
4.435000e+00	2.260000e+00	6.697215e-04	7.037213e-04	7.054346e-04	6.926669e-04
4.435000e+00	2.270000e+00	6.768109e-04	7.106709e-04	7.117494e-04	6.979873e-04
4.435000e+00	2.280000e+00	6.838272e-04	7.175309e-04	7.179942e-04	7.032443e-04
4.435000e+00	2.290000e+00	6.907663e-04	7.242893e-04	7.241589e-04	7.084282e-04
4.435000e+00	2.300000e+00	6.976242e-04	7.309393e-04	7.302369e-04	7.135333e-04
4.435000e+00	2.310000e+00	7.043970e-04	7.374915e-04	7.362448e-04	7.185758e-04
4.435000e+00	2.320000e+00	7.110876e-04	7.439600e-04	7.421999e-04	7.235731e-04
4.435000e+00	2.330000e+00	7.177071e-04	7.503560e-04	7.481016e-04	7.285249e-04
4.435000e+00	2.340000e+00	7.242524e-04	7.566848e-04	7.539446e-04	7.334261e-04
4.435000e+00	2.350000e+00	7.307200e-04	7.629336e-04	7.597209e-04	7.382693e-04
4.435000e+00	2.360000e+00	7.371066e-04	7.690870e-04	7.654234e-04	7.430477e-04
4.435000e+00	2.370000e+00	7.434090e-04	7.751377e-04	7.710483e-04	7.477580e-04
4.435000e+00	2.380000e+00	7.496237e-04	7.810808e-04	7.765918e-04	7.523969e-04
4.435000e+00	2.390000e+00	7.557478e-04	7.869144e-04	7.820457e-04	7.569564e-04
4.435000e+00	2.400000e+00	7.617789e-04	7.926420e-04	7.874062e-04	7.614333e-04
4.435000e+00	2.410000e+00	7.677278e-04	7.982864e-04	7.926925e-04	7.658462e-04
4.435000e+00	2.420000e+00	7.735972e-04	8.038663e-04	7.979231e-04	7.702133e-04
4.435000e+00	2.430000e+00	7.793845e-04	8.093689e-04	8.030935e-04	7.745303e-04
4.435000e+00	2.440000e+00	7.850871e-04	8.147765e-04	8.081941e-04	7.787880e-04
4.435000e+00	2.450000e+00	7.907022e-04	8.200850e-04	8.132191e-04	7.829811e-04
4.435000e+00	2.460000e+00	7.962275e-04	8.252914e-04	8.181642e-04	7.871055e-04
4.435000e+00	2.470000e+00	8.016604e-04	8.303844e-04	8.230266e-04	7.911587e-04
4.435000e+00	2.480000e+00	8.069987e-04	8.353580e-04	8.278029e-04	7.951376e-04
4.435000e+00	2.490000e+00	8.122410e-04	8.402351e-04	8.324858e-04	7.990351e-04
4.435000e+00	2.500000e+00	8.173979e-04	8.450392e-04	8.370721e-04	8.028486e-04
