Q2	W	LO_xsection(mub/GeV)	NLO_xsection(mub/GeV)	NLO_TMC_xsection(mub/GeV)	NLO_TMC_HT_xsection(mub/GeV)
2.774000e+00	2.360000e+00	4.121910e-03	4.117512e-03	3.969377e-03	3.741643e-03
2.774000e+00	2.370000e+00	4.130261e-03	4.123151e-03	3.976702e-03	3.747062e-03
2.774000e+00	2.380000e+00	4.138087e-03	4.128390e-03	3.983507e-03	3.752063e-03
2.774000e+00	2.390000e+00	4.145392e-03	4.133191e-03	3.989861e-03	3.756711e-03
2.774000e+00	2.400000e+00	4.152179e-03	4.137499e-03	3.995830e-03	3.761066e-03
2.774000e+00	2.410000e+00	4.158449e-03	4.141309e-03	4.001399e-03	3.765112e-03
2.774000e+00	2.420000e+00	4.164207e-03	4.144620e-03	4.006543e-03	3.768823e-03
2.774000e+00	2.430000e+00	4.169454e-03	4.147402e-03	4.011250e-03	3.772189e-03
2.774000e+00	2.440000e+00	4.174194e-03	4.149645e-03	4.015518e-03	3.775203e-03
2.774000e+00	2.450000e+00	4.178432e-03	4.151426e-03	4.019345e-03	3.777863e-03
2.774000e+00	2.460000e+00	4.182197e-03	4.152827e-03	4.022725e-03	3.780163e-03
2.774000e+00	2.470000e+00	4.185501e-03	4.153850e-03	4.025648e-03	3.782090e-03
2.774000e+00	2.480000e+00	4.188352e-03	4.154478e-03	4.028112e-03	3.783642e-03
2.774000e+00	2.490000e+00	4.190752e-03	4.154697e-03	4.030173e-03	3.784870e-03
2.774000e+00	2.500000e+00	4.192708e-03	4.154495e-03	4.031885e-03	3.785822e-03
