Q2	W	LO_xsection(mub/GeV)	NLO_xsection(mub/GeV)	NLO_TMC_xsection(mub/GeV)	NLO_TMC_HT_xsection(mub/GeV)
3.244000e+00	1.700000e+00	1.061740e-03	1.149288e-03	1.239123e-03	1.349765e-03
3.244000e+00	1.710000e+00	1.088874e-03	1.177163e-03	1.261591e-03	1.368503e-03
3.244000e+00	1.720000e+00	1.115994e-03	1.204901e-03	1.284112e-03	1.387245e-03
3.244000e+00	1.730000e+00	1.143087e-03	1.232578e-03	1.306649e-03	1.405957e-03
3.244000e+00	1.740000e+00	1.170195e-03	1.260265e-03	1.329150e-03	1.424586e-03
3.244000e+00	1.750000e+00	1.197295e-03	1.287906e-03	1.351579e-03	1.443099e-03
3.244000e+00	1.760000e+00	1.224353e-03	1.315418e-03	1.373910e-03	1.461472e-03
3.244000e+00	1.770000e+00	1.251336e-03	1.342737e-03	1.396149e-03	1.479718e-03
3.244000e+00	1.780000e+00	1.278212e-03	1.369832e-03	1.418310e-03	1.497855e-03
3.244000e+00	1.790000e+00	1.304986e-03	1.396787e-03	1.440423e-03	1.515920e-03
3.244000e+00	1.800000e+00	1.331695e-03	1.423681e-03	1.462506e-03	1.533936e-03
3.244000e+00	1.810000e+00	1.358309e-03	1.450450e-03	1.484521e-03	1.551865e-03
3.244000e+00	1.820000e+00	1.384799e-03	1.477001e-03	1.506417e-03	1.569658e-03
3.244000e+00	1.830000e+00	1.411135e-03	1.503276e-03	1.528149e-03	1.587274e-03
3.244000e+00	1.840000e+00	1.437288e-03	1.529250e-03	1.549693e-03	1.604691e-03
3.244000e+00	1.850000e+00	1.463265e-03	1.555015e-03	1.571096e-03	1.621961e-03
3.244000e+00	1.860000e+00	1.489104e-03	1.580656e-03	1.592406e-03	1.639140e-03
3.244000e+00	1.870000e+00	1.514780e-03	1.606113e-03	1.613618e-03	1.656222e-03
3.244000e+00	1.880000e+00	1.540266e-03	1.631298e-03	1.634707e-03	1.673188e-03
3.244000e+00	1.890000e+00	1.565535e-03	1.656144e-03	1.655644e-03	1.690009e-03
3.244000e+00	1.900000e+00	1.590561e-03	1.680621e-03	1.676397e-03	1.706657e-03
3.244000e+00	1.910000e+00	1.615338e-03	1.704827e-03	1.696924e-03	1.723091e-03
3.244000e+00	1.920000e+00	1.639914e-03	1.728853e-03	1.717204e-03	1.739295e-03
3.244000e+00	1.930000e+00	1.664273e-03	1.752657e-03	1.737297e-03	1.755331e-03
3.244000e+00	1.940000e+00	1.688391e-03	1.776162e-03	1.757265e-03	1.771265e-03
3.244000e+00	1.950000e+00	1.712247e-03	1.799294e-03	1.777085e-03	1.787076e-03
3.244000e+00	1.960000e+00	1.735818e-03	1.822010e-03	1.796718e-03	1.802727e-03
3.244000e+00	1.970000e+00	1.759084e-03	1.844386e-03	1.816139e-03	1.818195e-03
3.244000e+00	1.980000e+00	1.782078e-03	1.866504e-03	1.835326e-03	1.833460e-03
3.244000e+00	1.990000e+00	1.804818e-03	1.888360e-03	1.854240e-03	1.848486e-03
3.244000e+00	2.000000e+00	1.827283e-03	1.909921e-03	1.872862e-03	1.863256e-03
3.244000e+00	2.010000e+00	1.849454e-03	1.931129e-03	1.891254e-03	1.877835e-03
3.244000e+00	2.020000e+00	1.871314e-03	1.951937e-03	1.909480e-03	1.892286e-03
3.244000e+00	2.030000e+00	1.892843e-03	1.972335e-03	1.927517e-03	1.906590e-03
3.244000e+00	2.040000e+00	1.914030e-03	1.992345e-03	1.945326e-03	1.920708e-03
3.244000e+00	2.050000e+00	1.934919e-03	2.012039e-03	1.962888e-03	1.934625e-03
3.244000e+00	2.060000e+00	1.955513e-03	2.031480e-03	1.980184e-03	1.948320e-03
3.244000e+00	2.070000e+00	1.975795e-03	2.050615e-03	1.997178e-03	1.961762e-03
3.244000e+00	2.080000e+00	1.995751e-03	2.069370e-03	2.013848e-03	1.974932e-03
3.244000e+00	2.090000e+00	2.015367e-03	2.087690e-03	2.030250e-03	1.987882e-03
3.244000e+00	2.100000e+00	2.034627e-03	2.105551e-03	2.046438e-03	2.000670e-03
3.244000e+00	2.110000e+00	2.053521e-03	2.123040e-03	2.062407e-03	2.013290e-03
3.244000e+00	2.120000e+00	2.072088e-03	2.140241e-03	2.078135e-03	2.025721e-03
3.244000e+00	2.130000e+00	2.090337e-03	2.157142e-03	2.093600e-03	2.037943e-03
3.244000e+00	2.140000e+00	2.108257e-03	2.173706e-03	2.108780e-03	2.049936e-03
3.244000e+00	2.150000e+00	2.125834e-03	2.189901e-03	2.123654e-03	2.061679e-03
3.244000e+00	2.160000e+00	2.143060e-03	2.205695e-03	2.138204e-03	2.073156e-03
3.244000e+00	2.170000e+00	2.159922e-03	2.221056e-03	2.152447e-03	2.084384e-03
3.244000e+00	2.180000e+00	2.176410e-03	2.235975e-03	2.166409e-03	2.095389e-03
3.244000e+00	2.190000e+00	2.192539e-03	2.250544e-03	2.180121e-03	2.106200e-03
3.244000e+00	2.200000e+00	2.208340e-03	2.264847e-03	2.193604e-03	2.116840e-03
3.244000e+00	2.210000e+00	2.223806e-03	2.278848e-03	2.206831e-03	2.127281e-03
3.244000e+00	2.220000e+00	2.238931e-03	2.292489e-03	2.219765e-03	2.137489e-03
3.244000e+00	2.230000e+00	2.253705e-03	2.305750e-03	2.232398e-03	2.147454e-03
3.244000e+00	2.240000e+00	2.268122e-03	2.318616e-03	2.244720e-03	2.157169e-03
3.244000e+00	2.250000e+00	2.282174e-03	2.331069e-03	2.256712e-03	2.166616e-03
3.244000e+00	2.260000e+00	2.295856e-03	2.343110e-03	2.268369e-03	2.175789e-03
3.244000e+00	2.270000e+00	2.309188e-03	2.354818e-03	2.279748e-03	2.184744e-03
3.244000e+00	2.280000e+00	2.322193e-03	2.366263e-03	2.290905e-03	2.193533e-03
3.244000e+00	2.290000e+00	2.334863e-03	2.377411e-03	2.301819e-03	2.202136e-03
3.244000e+00	2.300000e+00	2.347194e-03	2.388209e-03	2.312458e-03	2.210524e-03
3.244000e+00	2.310000e+00	2.359181e-03	2.398643e-03	2.322811e-03	2.218683e-03
3.244000e+00	2.320000e+00	2.370820e-03	2.408705e-03	2.332869e-03	2.226607e-03
3.244000e+00	2.330000e+00	2.382105e-03	2.418373e-03	2.342620e-03	2.234283e-03
3.244000e+00	2.340000e+00	2.393032e-03	2.427644e-03	2.352053e-03	2.241701e-03
3.244000e+00	2.350000e+00	2.403617e-03	2.436595e-03	2.361172e-03	2.248864e-03
3.244000e+00	2.360000e+00	2.413884e-03	2.445298e-03	2.369993e-03	2.255788e-03
3.244000e+00	2.370000e+00	2.423833e-03	2.453727e-03	2.378555e-03	2.262508e-03
3.244000e+00	2.380000e+00	2.433460e-03	2.461838e-03	2.386890e-03	2.269055e-03
3.244000e+00	2.390000e+00	2.442762e-03	2.469621e-03	2.394978e-03	2.275409e-03
3.244000e+00	2.400000e+00	2.451737e-03	2.477070e-03	2.402791e-03	2.281543e-03
3.244000e+00	2.410000e+00	2.460384e-03	2.484158e-03	2.410323e-03	2.287451e-03
3.244000e+00	2.420000e+00	2.468699e-03	2.490872e-03	2.417570e-03	2.293130e-03
3.244000e+00	2.430000e+00	2.476681e-03	2.497266e-03	2.424523e-03	2.298569e-03
3.244000e+00	2.440000e+00	2.484353e-03	2.503398e-03	2.431173e-03	2.303759e-03
3.244000e+00	2.450000e+00	2.491726e-03	2.509273e-03	2.437532e-03	2.308713e-03
3.244000e+00	2.460000e+00	2.498801e-03	2.514881e-03	2.443620e-03	2.313448e-03
3.244000e+00	2.470000e+00	2.505577e-03	2.520207e-03	2.449467e-03	2.317991e-03
3.244000e+00	2.480000e+00	2.512054e-03	2.525234e-03	2.455095e-03	2.322363e-03
3.244000e+00	2.490000e+00	2.518230e-03	2.529955e-03	2.460487e-03	2.326549e-03
3.244000e+00	2.500000e+00	2.524107e-03	2.534366e-03	2.465625e-03	2.330528e-03
