Q2	W	LO_xsection(mub/GeV)	NLO_xsection(mub/GeV)	NLO_TMC_xsection(mub/GeV)	NLO_TMC_HT_xsection(mub/GeV)
9.699000e+00	2.060000e+00	7.195400e-06	9.954885e-06	1.320425e-05	1.347739e-05
9.699000e+00	2.070000e+00	7.416991e-06	1.023388e-05	1.350177e-05	1.376100e-05
9.699000e+00	2.080000e+00	7.642606e-06	1.051723e-05	1.380310e-05	1.404782e-05
9.699000e+00	2.090000e+00	7.872242e-06	1.080500e-05	1.410825e-05	1.433781e-05
9.699000e+00	2.100000e+00	8.105892e-06	1.109717e-05	1.441719e-05	1.463096e-05
9.699000e+00	2.110000e+00	8.343549e-06	1.139367e-05	1.472998e-05	1.492733e-05
9.699000e+00	2.120000e+00	8.585226e-06	1.169438e-05	1.504666e-05	1.522695e-05
9.699000e+00	2.130000e+00	8.830910e-06	1.199931e-05	1.536716e-05	1.552974e-05
9.699000e+00	2.140000e+00	9.080582e-06	1.230845e-05	1.569140e-05	1.583563e-05
9.699000e+00	2.150000e+00	9.334224e-06	1.262179e-05	1.601934e-05	1.614454e-05
9.699000e+00	2.160000e+00	9.591854e-06	1.293932e-05	1.635090e-05	1.645644e-05
9.699000e+00	2.170000e+00	9.853453e-06	1.326103e-05	1.668612e-05	1.677133e-05
9.699000e+00	2.180000e+00	1.011899e-05	1.358691e-05	1.702501e-05	1.708922e-05
9.699000e+00	2.190000e+00	1.038844e-05	1.391692e-05	1.736762e-05	1.741019e-05
9.699000e+00	2.200000e+00	1.066183e-05	1.425101e-05	1.771401e-05	1.773425e-05
9.699000e+00	2.210000e+00	1.093913e-05	1.458913e-05	1.806405e-05	1.806131e-05
9.699000e+00	2.220000e+00	1.122030e-05	1.493121e-05	1.841764e-05	1.839123e-05
9.699000e+00	2.230000e+00	1.150530e-05	1.527722e-05	1.877465e-05	1.872392e-05
9.699000e+00	2.240000e+00	1.179418e-05	1.562711e-05	1.913501e-05	1.905928e-05
9.699000e+00	2.250000e+00	1.208687e-05	1.598094e-05	1.949883e-05	1.939743e-05
