Q2	W	TMC_xsection	TMC_HT_xsection
3.000000e+00	1.480000e+00	1.084819e-03	1.321027e-03
3.000000e+00	1.490000e+00	1.112745e-03	1.345801e-03
3.000000e+00	1.500000e+00	1.140836e-03	1.370554e-03
3.000000e+00	1.510000e+00	1.169063e-03	1.395259e-03
3.000000e+00	1.520000e+00	1.197519e-03	1.420036e-03
3.000000e+00	1.530000e+00	1.226209e-03	1.444896e-03
3.000000e+00	1.540000e+00	1.255073e-03	1.469777e-03
3.000000e+00	1.550000e+00	1.284067e-03	1.494634e-03
3.000000e+00	1.560000e+00	1.313153e-03	1.519431e-03
3.000000e+00	1.570000e+00	1.342296e-03	1.544138e-03
3.000000e+00	1.580000e+00	1.371481e-03	1.568747e-03
3.000000e+00	1.590000e+00	1.400842e-03	1.593419e-03
3.000000e+00	1.600000e+00	1.430330e-03	1.618104e-03
3.000000e+00	1.610000e+00	1.459888e-03	1.642746e-03
3.000000e+00	1.620000e+00	1.489472e-03	1.667302e-03
3.000000e+00	1.630000e+00	1.519042e-03	1.691738e-03
3.000000e+00	1.640000e+00	1.548561e-03	1.716020e-03
3.000000e+00	1.650000e+00	1.578038e-03	1.740168e-03
3.000000e+00	1.660000e+00	1.607612e-03	1.764342e-03
3.000000e+00	1.670000e+00	1.637214e-03	1.788471e-03
3.000000e+00	1.680000e+00	1.666788e-03	1.812503e-03
3.000000e+00	1.690000e+00	1.696289e-03	1.836396e-03
3.000000e+00	1.700000e+00	1.725679e-03	1.860117e-03
3.000000e+00	1.710000e+00	1.754922e-03	1.883634e-03
3.000000e+00	1.720000e+00	1.784030e-03	1.906968e-03
3.000000e+00	1.730000e+00	1.813151e-03	1.930284e-03
3.000000e+00	1.740000e+00	1.842216e-03	1.953514e-03
3.000000e+00	1.750000e+00	1.871166e-03	1.976601e-03
3.000000e+00	1.760000e+00	1.899957e-03	1.999506e-03
3.000000e+00	1.770000e+00	1.928552e-03	2.022195e-03
3.000000e+00	1.780000e+00	1.956913e-03	2.044636e-03
3.000000e+00	1.790000e+00	1.985029e-03	2.066825e-03
3.000000e+00	1.800000e+00	2.013070e-03	2.088941e-03
3.000000e+00	1.810000e+00	2.040986e-03	2.110940e-03
3.000000e+00	1.820000e+00	2.068719e-03	2.132767e-03
3.000000e+00	1.830000e+00	2.096226e-03	2.154380e-03
3.000000e+00	1.840000e+00	2.123470e-03	2.175746e-03
3.000000e+00	1.850000e+00	2.150417e-03	2.196838e-03
3.000000e+00	1.860000e+00	2.177035e-03	2.217628e-03
3.000000e+00	1.870000e+00	2.203437e-03	2.238234e-03
3.000000e+00	1.880000e+00	2.229683e-03	2.258722e-03
3.000000e+00	1.890000e+00	2.255700e-03	2.279019e-03
3.000000e+00	1.900000e+00	2.281443e-03	2.299086e-03
3.000000e+00	1.910000e+00	2.306874e-03	2.318887e-03
3.000000e+00	1.920000e+00	2.331964e-03	2.338397e-03
3.000000e+00	1.930000e+00	2.356682e-03	2.357588e-03
3.000000e+00	1.940000e+00	2.381018e-03	2.376454e-03
3.000000e+00	1.950000e+00	2.405140e-03	2.395165e-03
3.000000e+00	1.960000e+00	2.429016e-03	2.413692e-03
3.000000e+00	1.970000e+00	2.452593e-03	2.431984e-03
3.000000e+00	1.980000e+00	2.475834e-03	2.450008e-03
3.000000e+00	1.990000e+00	2.498709e-03	2.467734e-03
3.000000e+00	2.000000e+00	2.521191e-03	2.485140e-03
3.000000e+00	2.010000e+00	2.543255e-03	2.502203e-03
3.000000e+00	2.020000e+00	2.564903e-03	2.518927e-03
3.000000e+00	2.030000e+00	2.586294e-03	2.535469e-03
3.000000e+00	2.040000e+00	2.607392e-03	2.551797e-03
3.000000e+00	2.050000e+00	2.628152e-03	2.567865e-03
3.000000e+00	2.060000e+00	2.648544e-03	2.583646e-03
3.000000e+00	2.070000e+00	2.668541e-03	2.599117e-03
3.000000e+00	2.080000e+00	2.688123e-03	2.614257e-03
3.000000e+00	2.090000e+00	2.707269e-03	2.629048e-03
3.000000e+00	2.100000e+00	2.725963e-03	2.643476e-03
3.000000e+00	2.110000e+00	2.744340e-03	2.657671e-03
3.000000e+00	2.120000e+00	2.762411e-03	2.671645e-03
3.000000e+00	2.130000e+00	2.780130e-03	2.685354e-03
3.000000e+00	2.140000e+00	2.797469e-03	2.698770e-03
3.000000e+00	2.150000e+00	2.814405e-03	2.711872e-03
3.000000e+00	2.160000e+00	2.830919e-03	2.724642e-03
