Q2	W	TMC_xsection	TMC_HT_xsection
7.500000e-01	1.410000e+00	8.121181e-02	5.482892e-02
7.500000e-01	1.420000e+00	8.119104e-02	5.439733e-02
7.500000e-01	1.430000e+00	8.113441e-02	5.397885e-02
7.500000e-01	1.440000e+00	8.104185e-02	5.357098e-02
7.500000e-01	1.450000e+00	8.091383e-02	5.317168e-02
7.500000e-01	1.460000e+00	8.075664e-02	5.278278e-02
7.500000e-01	1.470000e+00	8.057142e-02	5.240288e-02
7.500000e-01	1.480000e+00	8.035811e-02	5.202999e-02
7.500000e-01	1.490000e+00	8.011722e-02	5.166256e-02
7.500000e-01	1.500000e+00	7.984945e-02	5.129932e-02
7.500000e-01	1.510000e+00	7.955730e-02	5.094022e-02
7.500000e-01	1.520000e+00	7.924430e-02	5.058596e-02
7.500000e-01	1.530000e+00	7.891105e-02	5.023550e-02
7.500000e-01	1.540000e+00	7.855849e-02	4.988809e-02
7.500000e-01	1.550000e+00	7.818772e-02	4.954321e-02
7.500000e-01	1.560000e+00	7.779980e-02	4.920038e-02
7.500000e-01	1.570000e+00	7.739658e-02	4.885970e-02
7.500000e-01	1.580000e+00	7.697983e-02	4.852130e-02
7.500000e-01	1.590000e+00	7.655086e-02	4.818510e-02
7.500000e-01	1.600000e+00	7.611097e-02	4.785108e-02
7.500000e-01	1.610000e+00	7.566137e-02	4.751924e-02
7.500000e-01	1.620000e+00	7.520325e-02	4.718962e-02
7.500000e-01	1.630000e+00	7.473696e-02	4.686180e-02
7.500000e-01	1.640000e+00	7.426356e-02	4.653587e-02
7.500000e-01	1.650000e+00	7.378498e-02	4.621249e-02
7.500000e-01	1.660000e+00	7.330274e-02	4.589213e-02
7.500000e-01	1.670000e+00	7.281818e-02	4.557520e-02
7.500000e-01	1.680000e+00	7.233256e-02	4.526211e-02
7.500000e-01	1.690000e+00	7.184664e-02	4.495296e-02
7.500000e-01	1.700000e+00	7.135851e-02	4.464624e-02
7.500000e-01	1.710000e+00	7.087011e-02	4.434288e-02
7.500000e-01	1.720000e+00	nan	nan
7.500000e-01	1.730000e+00	nan	nan
7.500000e-01	1.740000e+00	nan	nan
7.500000e-01	1.750000e+00	nan	nan
7.500000e-01	1.760000e+00	nan	nan
7.500000e-01	1.770000e+00	nan	nan
7.500000e-01	1.780000e+00	nan	nan
7.500000e-01	1.790000e+00	nan	nan
7.500000e-01	1.800000e+00	nan	nan
7.500000e-01	1.810000e+00	nan	nan
7.500000e-01	1.820000e+00	nan	nan
7.500000e-01	1.830000e+00	nan	nan
7.500000e-01	1.840000e+00	nan	nan
7.500000e-01	1.850000e+00	nan	nan
7.500000e-01	1.860000e+00	nan	nan
7.500000e-01	1.870000e+00	nan	nan
7.500000e-01	1.880000e+00	nan	nan
7.500000e-01	1.890000e+00	nan	nan
7.500000e-01	1.900000e+00	nan	nan
7.500000e-01	1.910000e+00	nan	nan
7.500000e-01	1.920000e+00	nan	nan
7.500000e-01	1.930000e+00	nan	nan
7.500000e-01	1.940000e+00	nan	nan
7.500000e-01	1.950000e+00	nan	nan
7.500000e-01	1.960000e+00	nan	nan
7.500000e-01	1.970000e+00	nan	nan
7.500000e-01	1.980000e+00	nan	nan
7.500000e-01	1.990000e+00	nan	nan
7.500000e-01	2.000000e+00	nan	nan
7.500000e-01	2.010000e+00	nan	nan
7.500000e-01	2.020000e+00	nan	nan
7.500000e-01	2.030000e+00	nan	nan
7.500000e-01	2.040000e+00	nan	nan
7.500000e-01	2.050000e+00	nan	nan
7.500000e-01	2.060000e+00	nan	nan
7.500000e-01	2.070000e+00	nan	nan
7.500000e-01	2.080000e+00	nan	nan
7.500000e-01	2.090000e+00	nan	nan
7.500000e-01	2.100000e+00	nan	nan
7.500000e-01	2.110000e+00	nan	nan
7.500000e-01	2.120000e+00	nan	nan
7.500000e-01	2.130000e+00	nan	nan
7.500000e-01	2.140000e+00	nan	nan
7.500000e-01	2.150000e+00	nan	nan
7.500000e-01	2.160000e+00	nan	nan
