Q2	W	TMC_xsection	TMC_HT_xsection
1.000000e+00	1.790000e+00	6.154929e-02	5.373980e-02
1.000000e+00	1.800000e+00	6.143447e-02	5.366322e-02
1.000000e+00	1.810000e+00	6.130858e-02	5.358023e-02
1.000000e+00	1.820000e+00	6.117182e-02	5.349072e-02
1.000000e+00	1.830000e+00	6.102428e-02	5.339451e-02
1.000000e+00	1.840000e+00	6.086673e-02	5.329201e-02
1.000000e+00	1.850000e+00	6.069978e-02	5.318353e-02
1.000000e+00	1.860000e+00	6.052396e-02	5.306929e-02
1.000000e+00	1.870000e+00	6.033977e-02	5.294954e-02
1.000000e+00	1.880000e+00	6.014766e-02	5.282445e-02
1.000000e+00	1.890000e+00	5.994809e-02	5.269425e-02
1.000000e+00	1.900000e+00	5.974041e-02	5.255818e-02
1.000000e+00	1.910000e+00	5.952464e-02	5.241608e-02
1.000000e+00	1.920000e+00	5.930170e-02	5.226861e-02
1.000000e+00	1.930000e+00	5.907225e-02	5.211620e-02
1.000000e+00	1.940000e+00	5.883685e-02	5.195918e-02
1.000000e+00	1.950000e+00	5.859599e-02	5.179787e-02
1.000000e+00	1.960000e+00	5.835015e-02	5.163257e-02
1.000000e+00	1.970000e+00	5.809977e-02	5.146355e-02
1.000000e+00	1.980000e+00	5.784437e-02	5.129027e-02
1.000000e+00	1.990000e+00	5.758294e-02	5.111174e-02
1.000000e+00	2.000000e+00	5.731653e-02	5.092879e-02
1.000000e+00	2.010000e+00	5.704583e-02	5.074194e-02
1.000000e+00	2.020000e+00	5.677138e-02	5.055160e-02
1.000000e+00	2.030000e+00	5.649367e-02	5.035811e-02
1.000000e+00	2.040000e+00	5.621313e-02	5.016180e-02
1.000000e+00	2.050000e+00	5.593016e-02	4.996295e-02
1.000000e+00	2.060000e+00	5.564512e-02	4.976182e-02
1.000000e+00	2.070000e+00	5.535718e-02	4.955763e-02
1.000000e+00	2.080000e+00	5.506511e-02	4.934921e-02
1.000000e+00	2.090000e+00	5.476996e-02	4.913747e-02
1.000000e+00	2.100000e+00	5.447239e-02	4.892293e-02
1.000000e+00	2.110000e+00	5.417289e-02	4.870601e-02
1.000000e+00	2.120000e+00	5.387187e-02	4.848703e-02
1.000000e+00	2.130000e+00	5.356970e-02	4.826630e-02
1.000000e+00	2.140000e+00	5.326669e-02	4.804407e-02
1.000000e+00	2.150000e+00	5.296315e-02	4.782059e-02
1.000000e+00	2.160000e+00	5.265933e-02	4.759606e-02
