# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
2.032092 1.12058862e-05 1.01706623e-05 1.03522387e-06 1.84138448e-06 1.81048629e-01 5.43145888e-02
2.036160 1.12975587e-05 1.02694779e-05 1.02808084e-06 1.83242448e-06 1.78434046e-01 5.35302137e-02
2.040229 1.13898751e-05 1.03699584e-05 1.01991675e-06 1.82161743e-06 1.75662945e-01 5.26988835e-02
2.044298 1.14824463e-05 1.04721784e-05 1.01026792e-06 1.80812185e-06 1.72659572e-01 5.17978717e-02
2.048367 1.15769662e-05 1.05762139e-05 1.00075231e-06 1.79482248e-06 1.69703687e-01 5.09111060e-02
2.052436 1.16721543e-05 1.06766722e-05 9.95482180e-07 1.78911096e-06 1.67571967e-01 5.02715901e-02
2.056504 1.17682004e-05 1.07751088e-05 9.93091573e-07 1.78857486e-06 1.65991351e-01 4.97974052e-02
2.060573 1.18653066e-05 1.08739017e-05 9.91404869e-07 1.78932037e-06 1.64551825e-01 4.93655475e-02
2.064642 1.19630024e-05 1.09732527e-05 9.89749771e-07 1.79013972e-06 1.63136654e-01 4.89409961e-02
2.068711 1.20612377e-05 1.10731469e-05 9.88090846e-07 1.79096920e-06 1.61739858e-01 4.85219574e-02
2.072779 1.21600437e-05 1.11735692e-05 9.86474550e-07 1.79189333e-06 1.60368930e-01 4.81106790e-02
2.076848 1.22594104e-05 1.12745039e-05 9.84906518e-07 1.79292302e-06 1.59024560e-01 4.77073679e-02
2.080917 1.23593275e-05 1.13759351e-05 9.83392408e-07 1.79406933e-06 1.57707417e-01 4.73122251e-02
2.084986 1.24597841e-05 1.14778462e-05 9.81937911e-07 1.79534350e-06 1.56418153e-01 4.69254459e-02
2.089054 1.25607692e-05 1.15802204e-05 9.80548742e-07 1.79675690e-06 1.55157401e-01 4.65472203e-02
2.093123 1.26622679e-05 1.16830404e-05 9.79227503e-07 1.79831530e-06 1.53925283e-01 4.61775849e-02
2.097192 1.27642756e-05 1.17862883e-05 9.77987348e-07 1.80004393e-06 1.52723562e-01 4.58170686e-02
2.101261 1.28667508e-05 1.18898646e-05 9.76886209e-07 1.80205088e-06 1.51561935e-01 4.54685804e-02
2.105330 1.29696637e-05 1.19937451e-05 9.75918581e-07 1.80432793e-06 1.50439075e-01 4.51317226e-02
2.109398 1.30730406e-05 1.20979834e-05 9.75057182e-07 1.80682644e-06 1.49349390e-01 4.48048169e-02
2.113467 1.31768756e-05 1.22025897e-05 9.74285956e-07 1.80951819e-06 1.48289685e-01 4.44869056e-02
2.117536 1.32811560e-05 1.23075520e-05 9.73604035e-07 1.81240298e-06 1.47259421e-01 4.41778263e-02
2.121605 1.33858711e-05 1.24128580e-05 9.73013130e-07 1.81548545e-06 1.46258456e-01 4.38775368e-02
2.125673 1.34910093e-05 1.25184952e-05 9.72514145e-07 1.81876875e-06 1.45286532e-01 4.35859597e-02
2.129742 1.35965586e-05 1.26244506e-05 9.72107977e-07 1.82225610e-06 1.44343398e-01 4.33030195e-02
2.133811 1.37025066e-05 1.27307111e-05 9.71795516e-07 1.82595070e-06 1.43428807e-01 4.30286421e-02
2.137880 1.38088407e-05 1.28372631e-05 9.71577641e-07 1.82985580e-06 1.42542518e-01 4.27627554e-02
2.141948 1.39155474e-05 1.29440928e-05 9.71454629e-07 1.83397354e-06 1.41684209e-01 4.25052626e-02
2.146017 1.40226131e-05 1.30511861e-05 9.71427064e-07 1.83830669e-06 1.40853612e-01 4.22560835e-02
2.150086 1.41300148e-05 1.31584952e-05 9.71519613e-07 1.84290373e-06 1.40054292e-01 4.20162875e-02
2.154155 1.42376740e-05 1.32659371e-05 9.71736882e-07 1.84777546e-06 1.39287217e-01 4.17861650e-02
2.158223 1.43456399e-05 1.33735733e-05 9.72066568e-07 1.85290058e-06 1.38549402e-01 4.15648206e-02
2.162292 1.44539172e-05 1.34814248e-05 9.72492455e-07 1.85825014e-06 1.37837816e-01 4.13513447e-02
2.166361 1.45624932e-05 1.35894826e-05 9.73010585e-07 1.86381836e-06 1.37151532e-01 4.11454597e-02
2.170430 1.46713573e-05 1.36977377e-05 9.73619562e-07 1.86960436e-06 1.36490010e-01 4.09470029e-02
2.174499 1.47804985e-05 1.38061810e-05 9.74317503e-07 1.87560630e-06 1.35852652e-01 4.07557957e-02
2.178567 1.48899054e-05 1.39148029e-05 9.75102502e-07 1.88182233e-06 1.35238878e-01 4.05716635e-02
2.182636 1.49995664e-05 1.40235938e-05 9.75972634e-07 1.88825052e-06 1.34648119e-01 4.03944356e-02
2.186705 1.51094699e-05 1.41325440e-05 9.76925951e-07 1.89488890e-06 1.34079817e-01 4.02239450e-02
2.190774 1.52196038e-05 1.42416433e-05 9.77960484e-07 1.90173545e-06 1.33533428e-01 4.00600284e-02
2.194842 1.53299539e-05 1.43508817e-05 9.79072224e-07 1.90878416e-06 1.33008145e-01 3.99024436e-02
2.198911 1.54405235e-05 1.44602487e-05 9.80274810e-07 1.91606347e-06 1.32505568e-01 3.97516704e-02
2.202980 1.55511772e-05 1.45696017e-05 9.81575442e-07 1.92358950e-06 1.32027597e-01 3.96082790e-02
2.207049 1.56619892e-05 1.46790220e-05 9.82967170e-07 1.93135076e-06 1.31572168e-01 3.94716505e-02
2.211117 1.57729767e-05 1.47885468e-05 9.84429880e-07 1.93930971e-06 1.31135921e-01 3.93407764e-02
2.215186 1.58841292e-05 1.48981743e-05 9.85954899e-07 1.94745103e-06 1.30717428e-01 3.92152284e-02
2.219255 1.59954390e-05 1.50079008e-05 9.87538212e-07 1.95576846e-06 1.30315925e-01 3.90947774e-02
2.223324 1.61068978e-05 1.51177223e-05 9.89175498e-07 1.96425511e-06 1.29930625e-01 3.89791876e-02
2.227393 1.62184972e-05 1.52276350e-05 9.90862280e-07 1.97290367e-06 1.29560741e-01 3.88682223e-02
2.231461 1.63302289e-05 1.53376349e-05 9.92594052e-07 1.98170673e-06 1.29205496e-01 3.87616489e-02
2.235530 1.64420843e-05 1.54477181e-05 9.94366282e-07 1.99065675e-06 1.28864130e-01 3.86592389e-02
2.239599 1.65540550e-05 1.55578805e-05 9.96174410e-07 1.99974606e-06 1.28535892e-01 3.85607677e-02
2.243668 1.66661323e-05 1.56681183e-05 9.98013982e-07 2.00896713e-06 1.28220064e-01 3.84660192e-02
2.247736 1.67783069e-05 1.57784272e-05 9.99879700e-07 2.01831064e-06 1.27915832e-01 3.83747496e-02
2.251805 1.68904718e-05 1.58887057e-05 1.00176610e-06 2.02776686e-06 1.27623162e-01 3.82869485e-02
2.255874 1.70026366e-05 1.59989684e-05 1.00366821e-06 2.03732693e-06 1.27341144e-01 3.82023431e-02
2.259943 1.71148687e-05 1.61092860e-05 1.00558276e-06 2.04698540e-06 1.27068661e-01 3.81205983e-02
2.264011 1.72271808e-05 1.62196750e-05 1.00750580e-06 2.05673530e-06 1.26804964e-01 3.80414891e-02
2.268080 1.73395721e-05 1.63301393e-05 1.00943272e-06 2.06656832e-06 1.26549338e-01 3.79648014e-02
2.272149 1.74520420e-05 1.64406830e-05 1.01135892e-06 2.07647605e-06 1.26301081e-01 3.78903244e-02
2.276218 1.75645901e-05 1.65513103e-05 1.01327979e-06 2.08644995e-06 1.26059503e-01 3.78178509e-02
2.280287 1.76772163e-05 1.66620256e-05 1.01519072e-06 2.09648141e-06 1.25823922e-01 3.77471767e-02
2.284355 1.77899204e-05 1.67728333e-05 1.01708707e-06 2.10656163e-06 1.25593666e-01 3.76780999e-02
2.288424 1.79027025e-05 1.68837383e-05 1.01896419e-06 2.11668170e-06 1.25368071e-01 3.76104212e-02
2.292493 1.80155622e-05 1.69947454e-05 1.02081675e-06 2.12683125e-06 1.25146402e-01 3.75439207e-02
2.296562 1.81285022e-05 1.71058598e-05 1.02264249e-06 2.13700609e-06 1.24928306e-01 3.74784919e-02
2.300630 1.82414768e-05 1.72170344e-05 1.02444238e-06 2.14720885e-06 1.24714210e-01 3.74142631e-02
2.304699 1.83544122e-05 1.73281947e-05 1.02621752e-06 2.15744244e-06 1.24504744e-01 3.73514232e-02
2.308768 1.84674204e-05 1.74394654e-05 1.02795498e-06 2.16768019e-06 1.24297399e-01 3.72892197e-02
2.312837 1.85805230e-05 1.75508810e-05 1.02964208e-06 2.17789566e-06 1.24090390e-01 3.72271169e-02
2.316905 1.86937294e-05 1.76624561e-05 1.03127325e-06 2.18807717e-06 1.23882950e-01 3.71648850e-02
2.320974 1.88070487e-05 1.77742059e-05 1.03284277e-06 2.19821258e-06 1.23674306e-01 3.71022917e-02
2.325043 1.89204906e-05 1.78861459e-05 1.03434473e-06 2.20828919e-06 1.23463668e-01 3.70391005e-02
2.329112 1.90340651e-05 1.79982919e-05 1.03577321e-06 2.21829409e-06 1.23250256e-01 3.69750769e-02
2.333181 1.91477825e-05 1.81106602e-05 1.03712227e-06 2.22821420e-06 1.23033295e-01 3.69099884e-02
2.337249 1.92616536e-05 1.82232676e-05 1.03838597e-06 2.23803622e-06 1.22812015e-01 3.68436045e-02
2.341318 1.93756904e-05 1.83361313e-05 1.03955915e-06 2.24774841e-06 1.22585750e-01 3.67757251e-02
2.345387 1.94899024e-05 1.84492687e-05 1.04063374e-06 2.25733254e-06 1.22353497e-01 3.67060491e-02
2.349456 1.96042920e-05 1.85626980e-05 1.04159392e-06 2.26675330e-06 1.22113353e-01 3.66340059e-02
2.353524 1.97186578e-05 1.86762458e-05 1.04241193e-06 2.27594874e-06 1.21863289e-01 3.65589867e-02
2.357593 1.98331924e-05 1.87900999e-05 1.04309250e-06 2.28492740e-06 1.21602728e-01 3.64808183e-02
2.361662 1.99479743e-05 1.89043161e-05 1.04365820e-06 2.29373702e-06 1.21334039e-01 3.64002116e-02
2.365731 2.00630290e-05 1.90189243e-05 1.04410470e-06 2.30236672e-06 1.21056621e-01 3.63169863e-02
2.369799 2.01783826e-05 1.91339543e-05 1.04442830e-06 2.31080674e-06 1.20769952e-01 3.62309856e-02
2.373868 2.02940623e-05 1.92494367e-05 1.04462567e-06 2.31904817e-06 1.20473560e-01 3.61420681e-02
2.377937 2.04100961e-05 1.93654025e-05 1.04469353e-06 2.32708193e-06 1.20166979e-01 3.60500938e-02
2.382006 2.05265125e-05 1.94818839e-05 1.04462859e-06 2.33489883e-06 1.19849745e-01 3.59549236e-02
2.386074 2.06433411e-05 1.95989135e-05 1.04442754e-06 2.34248955e-06 1.19521398e-01 3.58564194e-02
2.390143 2.07606119e-05 1.97165248e-05 1.04408714e-06 2.34984468e-06 1.19181484e-01 3.57544452e-02
2.394212 2.08783559e-05 1.98347518e-05 1.04360411e-06 2.35695466e-06 1.18829551e-01 3.56488653e-02
2.398281 2.09966043e-05 1.99536297e-05 1.04297463e-06 2.36380852e-06 1.18465089e-01 3.55395268e-02
2.402350 2.11152436e-05 2.00730509e-05 1.04219262e-06 2.37039000e-06 1.18088177e-01 3.54264532e-02
2.406418 2.12343638e-05 2.01931096e-05 1.04125426e-06 2.37668771e-06 1.17697956e-01 3.53093867e-02
2.410487 2.13540959e-05 2.03139351e-05 1.04016084e-06 2.38270183e-06 1.17293957e-01 3.51881872e-02
2.414556 2.14744904e-05 2.04355811e-05 1.03890928e-06 2.38842242e-06 1.16875679e-01 3.50627038e-02
2.418625 2.15955933e-05 2.05580967e-05 1.03749661e-06 2.39383970e-06 1.16442671e-01 3.49328014e-02
2.422693 2.17174519e-05 2.06815320e-05 1.03591991e-06 2.39894380e-06 1.15994492e-01 3.47983477e-02
2.426762 2.18401143e-05 2.08059381e-05 1.03417628e-06 2.40372474e-06 1.15530707e-01 3.46592122e-02
2.430831 2.19636299e-05 2.09313671e-05 1.03226283e-06 2.40817238e-06 1.15050888e-01 3.45152664e-02
2.434900 2.20880492e-05 2.10578725e-05 1.03017668e-06 2.41227643e-06 1.14554613e-01 3.43663839e-02
2.438968 2.22134235e-05 2.11855086e-05 1.02791495e-06 2.41602648e-06 1.14041467e-01 3.42124401e-02
2.443037 2.23398058e-05 2.13143310e-05 1.02547480e-06 2.41941195e-06 1.13511044e-01 3.40533131e-02
2.447106 2.24672497e-05 2.14443963e-05 1.02285339e-06 2.42242212e-06 1.12962943e-01 3.38888829e-02
2.451175 2.25958104e-05 2.15757625e-05 1.02004790e-06 2.42504611e-06 1.12396775e-01 3.37190324e-02
2.455244 2.27255440e-05 2.17084885e-05 1.01705552e-06 2.42727291e-06 1.11812156e-01 3.35436469e-02
2.459312 2.28565080e-05 2.18426345e-05 1.01387348e-06 2.42909132e-06 1.11208715e-01 3.33626145e-02
2.463381 2.29887609e-05 2.19782619e-05 1.01049900e-06 2.43049000e-06 1.10586088e-01 3.31758263e-02
2.467450 2.31223627e-05 2.21154333e-05 1.00692933e-06 2.43145744e-06 1.09943920e-01 3.29831761e-02
2.471519 2.32573743e-05 2.22542126e-05 1.00316176e-06 2.43198199e-06 1.09281871e-01 3.27845613e-02
2.475587 2.33938583e-05 2.23946648e-05 9.99193569e-07 2.43205180e-06 1.08599607e-01 3.25798822e-02
2.479656 2.35318783e-05 2.25368562e-05 9.95022081e-07 2.43165488e-06 1.07896810e-01 3.23690429e-02
2.483725 2.36714991e-05 2.26808544e-05 9.90644636e-07 2.43077905e-06 1.07173169e-01 3.21519508e-02
2.487794 2.38127870e-05 2.28267284e-05 9.86058600e-07 2.42941197e-06 1.06428391e-01 3.19285172e-02
2.491862 2.39558096e-05 2.29745483e-05 9.81261364e-07 2.42754111e-06 1.05662191e-01 3.16986574e-02
2.495931 2.41006359e-05 2.31243856e-05 9.76250345e-07 2.42515378e-06 1.04874301e-01 3.14622904e-02
2.500000 2.42473362e-05 2.32763132e-05 9.71022989e-07 2.42223709e-06 1.04064466e-01 3.12193397e-02
