# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
2.032092 2.65932193e-04 2.32543131e-04 3.33890623e-05 4.00754068e-05 1.72335371e-01 5.17006113e-02
2.036160 2.67319362e-04 2.34189440e-04 3.31299226e-05 3.97949391e-05 1.69926275e-01 5.09778825e-02
2.040229 2.68701768e-04 2.35862869e-04 3.28388990e-05 3.94758566e-05 1.67367830e-01 5.02103491e-02
2.044298 2.70065987e-04 2.37564843e-04 3.25011440e-05 3.91002047e-05 1.64587505e-01 4.93762515e-02
2.048367 2.71465570e-04 2.39296802e-04 3.21687683e-05 3.87305880e-05 1.61851674e-01 4.85555022e-02
2.052436 2.72910589e-04 2.40936764e-04 3.19738250e-05 3.85261316e-05 1.59901424e-01 4.79704271e-02
2.056504 2.74392548e-04 2.42520409e-04 3.18721394e-05 3.84339539e-05 1.58477194e-01 4.75431582e-02
2.060573 2.75895228e-04 2.44101509e-04 3.17937191e-05 3.83698516e-05 1.57188097e-01 4.71564291e-02
2.064642 2.77401515e-04 2.45684550e-04 3.17169649e-05 3.83078039e-05 1.55922723e-01 4.67768168e-02
2.068711 2.78909873e-04 2.47269137e-04 3.16407364e-05 3.82464372e-05 1.54675338e-01 4.64026013e-02
2.072779 2.80421385e-04 2.48854868e-04 3.15665171e-05 3.81875476e-05 1.53453087e-01 4.60359260e-02
2.076848 2.81935817e-04 2.50441336e-04 3.14944809e-05 3.81313515e-05 1.52256621e-01 4.56769862e-02
2.080917 2.83452933e-04 2.52028131e-04 3.14248023e-05 3.80780670e-05 1.51086575e-01 4.53259724e-02
2.084986 2.84972491e-04 2.53614834e-04 3.13576563e-05 3.80279134e-05 1.49943569e-01 4.49830707e-02
2.089054 2.86494242e-04 2.55201024e-04 3.12932186e-05 3.79811117e-05 1.48828210e-01 4.46484631e-02
2.093123 2.88017838e-04 2.56786272e-04 3.12315654e-05 3.79377627e-05 1.47740619e-01 4.43221856e-02
2.097192 2.89543255e-04 2.58370146e-04 3.11731093e-05 3.78983768e-05 1.46682492e-01 4.40047475e-02
2.101261 2.91070117e-04 2.59950428e-04 3.11196884e-05 3.78652007e-05 1.45663159e-01 4.36989478e-02
2.105330 2.92597688e-04 2.61526571e-04 3.10711176e-05 3.78380245e-05 1.44681378e-01 4.34044133e-02
2.109398 2.94126237e-04 2.63099718e-04 3.10265193e-05 3.78157945e-05 1.43731794e-01 4.31195382e-02
2.113467 2.95655443e-04 2.64670067e-04 3.09853756e-05 3.77978916e-05 1.42811358e-01 4.28434073e-02
2.117536 2.97184983e-04 2.66237330e-04 3.09476527e-05 3.77842860e-05 1.41919565e-01 4.25758694e-02
2.121605 2.98714616e-04 2.67801217e-04 3.09133991e-05 3.77750485e-05 1.41056299e-01 4.23168898e-02
2.125673 3.00244070e-04 2.69361432e-04 3.08826380e-05 3.77702194e-05 1.40221334e-01 4.20664003e-02
2.129742 3.01773071e-04 2.70917679e-04 3.08553925e-05 3.77698389e-05 1.39414449e-01 4.18243347e-02
2.133811 3.03301342e-04 2.72469656e-04 3.08316859e-05 3.77739479e-05 1.38635430e-01 4.15906290e-02
2.137880 3.04828602e-04 2.74017060e-04 3.08115416e-05 3.77825875e-05 1.37884070e-01 4.13652209e-02
2.141948 3.06354547e-04 2.75559583e-04 3.07949638e-05 3.77957757e-05 1.37160084e-01 4.11480253e-02
2.146017 3.07878882e-04 2.77096914e-04 3.07819673e-05 3.78135433e-05 1.36463242e-01 4.09389726e-02
2.150086 3.09401366e-04 2.78628036e-04 3.07733296e-05 3.78368597e-05 1.35797030e-01 4.07391089e-02
2.154155 3.10920385e-04 2.80151193e-04 3.07691924e-05 3.78659152e-05 1.35162427e-01 4.05487281e-02
2.158223 3.12436859e-04 2.81667696e-04 3.07691626e-05 3.79002417e-05 1.34556579e-01 4.03669738e-02
2.162292 3.13950714e-04 2.83177990e-04 3.07727240e-05 3.79392186e-05 1.33976580e-01 4.01929739e-02
2.166361 3.15461641e-04 2.84681892e-04 3.07797494e-05 3.79827025e-05 1.33421562e-01 4.00264685e-02
2.170430 3.16969406e-04 2.86179213e-04 3.07901929e-05 3.80306506e-05 1.32891031e-01 3.98673092e-02
2.174499 3.18473761e-04 2.87669767e-04 3.08039937e-05 3.80830013e-05 1.32384441e-01 3.97153323e-02
2.178567 3.19974455e-04 2.89153365e-04 3.08210910e-05 3.81396927e-05 1.31901259e-01 3.95703776e-02
2.182636 3.21471237e-04 2.90629814e-04 3.08414232e-05 3.82006624e-05 1.31440962e-01 3.94322887e-02
2.186705 3.22963851e-04 2.92098922e-04 3.08649289e-05 3.82658474e-05 1.31003042e-01 3.93009126e-02
2.190774 3.24452042e-04 2.93560495e-04 3.08915462e-05 3.83351845e-05 1.30587000e-01 3.91761001e-02
2.194842 3.25935487e-04 2.95014338e-04 3.09211490e-05 3.84085306e-05 1.30192081e-01 3.90576244e-02
2.198911 3.27414420e-04 2.96460251e-04 3.09541693e-05 3.84864357e-05 1.29819885e-01 3.89459655e-02
2.202980 3.28886173e-04 2.97895338e-04 3.09908354e-05 3.85691988e-05 1.29472314e-01 3.88416943e-02
2.207049 3.30352226e-04 2.99321296e-04 3.10309294e-05 3.86565644e-05 1.29147391e-01 3.87442173e-02
2.211117 3.31812728e-04 3.00738910e-04 3.10738184e-05 3.87477584e-05 1.28841853e-01 3.86525560e-02
2.215186 3.33267397e-04 3.02148166e-04 3.11192312e-05 3.88424555e-05 1.28554331e-01 3.85662994e-02
2.219255 3.34716053e-04 3.03549010e-04 3.11670436e-05 3.89405128e-05 1.28284104e-01 3.84852313e-02
2.223324 3.36158509e-04 3.04941387e-04 3.12171227e-05 3.90417759e-05 1.28030427e-01 3.84091281e-02
2.227393 3.37594572e-04 3.06325242e-04 3.12693303e-05 3.91460837e-05 1.27792550e-01 3.83377650e-02
2.231461 3.39024049e-04 3.07700521e-04 3.13235280e-05 3.92532738e-05 1.27569735e-01 3.82709204e-02
2.235530 3.40446746e-04 3.09067170e-04 3.13795766e-05 3.93631824e-05 1.27361254e-01 3.82083763e-02
2.239599 3.41862471e-04 3.10425135e-04 3.14373363e-05 3.94756445e-05 1.27166392e-01 3.81499177e-02
2.243668 3.43271034e-04 3.11774363e-04 3.14966708e-05 3.95904987e-05 1.26984458e-01 3.80953375e-02
2.247736 3.44672219e-04 3.13114802e-04 3.15574173e-05 3.97075499e-05 1.26814669e-01 3.80444006e-02
2.251805 3.46063877e-04 3.14444469e-04 3.16194078e-05 3.98265957e-05 1.26657008e-01 3.79971024e-02
2.255874 3.47446186e-04 3.15763695e-04 3.16824903e-05 3.99474527e-05 1.26510594e-01 3.79531783e-02
2.259943 3.48820484e-04 3.17073918e-04 3.17465663e-05 4.00700050e-05 1.26374333e-01 3.79123000e-02
2.264011 3.50187007e-04 3.18375492e-04 3.18115156e-05 4.01941083e-05 1.26247495e-01 3.78742485e-02
2.268080 3.51545719e-04 3.19668521e-04 3.18771978e-05 4.03195925e-05 1.26129381e-01 3.78388142e-02
2.272149 3.52896585e-04 3.20953113e-04 3.19434726e-05 4.04462867e-05 1.26019300e-01 3.78057901e-02
2.276218 3.54239577e-04 3.22229377e-04 3.20101995e-05 4.05740195e-05 1.25916575e-01 3.77749724e-02
2.280287 3.55574664e-04 3.23497427e-04 3.20772375e-05 4.07026178e-05 1.25820530e-01 3.77461591e-02
2.284355 3.56901820e-04 3.24757375e-04 3.21444450e-05 4.08319070e-05 1.25730500e-01 3.77191499e-02
2.288424 3.58221019e-04 3.26009339e-04 3.22116797e-05 4.09617110e-05 1.25645821e-01 3.76937462e-02
2.292493 3.59532218e-04 3.27253439e-04 3.22787784e-05 4.10918268e-05 1.25565760e-01 3.76697280e-02
2.296562 3.60835470e-04 3.28489796e-04 3.23456736e-05 4.12221716e-05 1.25489961e-01 3.76469882e-02
2.300630 3.62129937e-04 3.29717536e-04 3.24124011e-05 4.13527948e-05 1.25418852e-01 3.76256555e-02
2.304699 3.63414266e-04 3.30935265e-04 3.24790006e-05 4.14837506e-05 1.25353067e-01 3.76059202e-02
2.308768 3.64690468e-04 3.32145401e-04 3.25450667e-05 4.16145246e-05 1.25290082e-01 3.75870247e-02
2.312837 3.65958826e-04 3.33348623e-04 3.26102025e-05 4.17446108e-05 1.25228088e-01 3.75684265e-02
2.316905 3.67219463e-04 3.34545228e-04 3.26742351e-05 4.18737881e-05 1.25166299e-01 3.75498898e-02
2.320974 3.68472502e-04 3.35735515e-04 3.27369869e-05 4.20018284e-05 1.25103918e-01 3.75311754e-02
2.325043 3.69718065e-04 3.36919792e-04 3.27982737e-05 4.21284937e-05 1.25040128e-01 3.75120383e-02
2.329112 3.70956277e-04 3.38098366e-04 3.28579103e-05 4.22535441e-05 1.24974115e-01 3.74922345e-02
2.333181 3.72187265e-04 3.39271554e-04 3.29157108e-05 4.23767373e-05 1.24905070e-01 3.74715210e-02
2.337249 3.73411163e-04 3.40439675e-04 3.29714881e-05 4.24978286e-05 1.24832185e-01 3.74496556e-02
2.341318 3.74628132e-04 3.41603052e-04 3.30250802e-05 4.26166040e-05 1.24754752e-01 3.74264255e-02
2.345387 3.75838247e-04 3.42762015e-04 3.30762316e-05 4.27327283e-05 1.24671715e-01 3.74015145e-02
2.349456 3.77041337e-04 3.43916897e-04 3.31244397e-05 4.28455446e-05 1.24581098e-01 3.73743293e-02
2.353524 3.78233312e-04 3.45064492e-04 3.31688200e-05 4.29538983e-05 1.24480783e-01 3.73442350e-02
2.357593 3.79417804e-04 3.46208283e-04 3.32095212e-05 4.30579688e-05 1.24370129e-01 3.73110388e-02
2.361662 3.80596551e-04 3.47349292e-04 3.32472594e-05 4.31586728e-05 1.24251507e-01 3.72754520e-02
2.365731 3.81769946e-04 3.48488051e-04 3.32818950e-05 4.32558194e-05 1.24124254e-01 3.72372762e-02
2.369799 3.82938396e-04 3.49625089e-04 3.33133071e-05 4.33492404e-05 1.23987785e-01 3.71963355e-02
2.373868 3.84102327e-04 3.50760940e-04 3.33413873e-05 4.34387836e-05 1.23841565e-01 3.71524694e-02
2.377937 3.85262171e-04 3.51896144e-04 3.33660268e-05 4.35242951e-05 1.23685058e-01 3.71055175e-02
2.382006 3.86418368e-04 3.53031252e-04 3.33871164e-05 4.36056197e-05 1.23517732e-01 3.70553197e-02
2.386074 3.87571363e-04 3.54166817e-04 3.34045461e-05 4.36826001e-05 1.23339054e-01 3.70017161e-02
2.390143 3.88721609e-04 3.55303403e-04 3.34182063e-05 4.37550787e-05 1.23148493e-01 3.69445479e-02
2.394212 3.89869566e-04 3.56441580e-04 3.34279861e-05 4.38228954e-05 1.22945520e-01 3.68836560e-02
2.398281 3.91015682e-04 3.57581925e-04 3.34337567e-05 4.38858655e-05 1.22729541e-01 3.68188623e-02
2.402350 3.92157782e-04 3.58722466e-04 3.34353156e-05 4.39437063e-05 1.22500569e-01 3.67501708e-02
2.406418 3.93297371e-04 3.59864840e-04 3.34325317e-05 4.39962276e-05 1.22257644e-01 3.66772933e-02
2.410487 3.94436733e-04 3.61011296e-04 3.34254374e-05 4.40434535e-05 1.22000209e-01 3.66000626e-02
2.414556 3.95576641e-04 3.62162717e-04 3.34139238e-05 4.40852214e-05 1.21727664e-01 3.65182991e-02
2.418625 3.96717778e-04 3.63319892e-04 3.33978853e-05 4.41213724e-05 1.21439462e-01 3.64318387e-02
2.422693 3.97860836e-04 3.64483620e-04 3.33772168e-05 4.41517467e-05 1.21135064e-01 3.63405193e-02
2.426762 3.99006520e-04 3.65654707e-04 3.33518126e-05 4.41761834e-05 1.20813933e-01 3.62441800e-02
2.430831 4.00155539e-04 3.66833972e-04 3.33215666e-05 4.41945193e-05 1.20475536e-01 3.61426607e-02
2.434900 4.01308614e-04 3.68022242e-04 3.32863720e-05 4.42065897e-05 1.20119342e-01 3.60358027e-02
2.438968 4.02466476e-04 3.69220354e-04 3.32461216e-05 4.42122280e-05 1.19744829e-01 3.59234486e-02
2.443037 4.03629862e-04 3.70429154e-04 3.32007076e-05 4.42112659e-05 1.19351475e-01 3.58054425e-02
2.447106 4.04799521e-04 3.71649499e-04 3.31500216e-05 4.42035330e-05 1.18938767e-01 3.56816300e-02
2.451175 4.05976209e-04 3.72882254e-04 3.30939549e-05 4.41888573e-05 1.18506195e-01 3.55518586e-02
2.455244 4.07160693e-04 3.74128295e-04 3.30323978e-05 4.41670646e-05 1.18053259e-01 3.54159777e-02
2.459312 4.08353749e-04 3.75388509e-04 3.29652406e-05 4.41379789e-05 1.17579462e-01 3.52738386e-02
2.463381 4.09556162e-04 3.76663790e-04 3.28923727e-05 4.41014223e-05 1.17084316e-01 3.51252949e-02
2.467450 4.10768726e-04 3.77955043e-04 3.28136830e-05 4.40572149e-05 1.16567342e-01 3.49702027e-02
2.471519 4.11992245e-04 3.79263185e-04 3.27290599e-05 4.40051746e-05 1.16028068e-01 3.48084204e-02
2.475587 4.13227532e-04 3.80589141e-04 3.26383914e-05 4.39451176e-05 1.15466031e-01 3.46398094e-02
2.479656 4.14475410e-04 3.81933845e-04 3.25415647e-05 4.38768577e-05 1.14880779e-01 3.44642337e-02
2.483725 4.15736711e-04 3.83298245e-04 3.24384667e-05 4.38002067e-05 1.14271869e-01 3.42815606e-02
2.487794 4.17012277e-04 3.84683294e-04 3.23289834e-05 4.37149744e-05 1.13638869e-01 3.40916607e-02
2.491862 4.18302960e-04 3.86089959e-04 3.22130008e-05 4.36209684e-05 1.12981359e-01 3.38944078e-02
2.495931 4.19609619e-04 3.87519216e-04 3.20904038e-05 4.35179939e-05 1.12298932e-01 3.36896795e-02
2.500000 4.20933127e-04 3.88972050e-04 3.19610771e-05 4.34058543e-05 1.11591191e-01 3.34773573e-02
