# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
2.032092 5.32602167e-04 4.62622145e-04 6.99800219e-05 8.09145071e-05 1.74904094e-01 5.24712282e-02
2.036160 5.34960718e-04 4.65537187e-04 6.94235308e-05 8.03230834e-05 1.72538490e-01 5.17615470e-02
2.040229 5.37301798e-04 4.68501199e-04 6.88005990e-05 7.96542293e-05 1.70019265e-01 5.10057794e-02
2.044298 5.39597045e-04 4.71516888e-04 6.80801572e-05 7.88717939e-05 1.67272469e-01 5.01817407e-02
2.048367 5.41958378e-04 4.74586988e-04 6.73713894e-05 7.81021215e-05 1.64568611e-01 4.93705833e-02
2.052436 5.44420429e-04 4.77469637e-04 6.69507922e-05 7.76659796e-05 1.62661610e-01 4.87984829e-02
2.056504 5.46961636e-04 4.80235916e-04 6.67257196e-05 7.74564836e-05 1.61288402e-01 4.83865206e-02
2.060573 5.49542046e-04 4.82992491e-04 6.65495557e-05 7.73037773e-05 1.60051717e-01 4.80155150e-02
2.064642 5.52125320e-04 4.85748251e-04 6.63770683e-05 7.71553975e-05 1.58838240e-01 4.76514721e-02
2.068711 5.54708281e-04 4.88502415e-04 6.62058659e-05 7.70085711e-05 1.57642150e-01 4.72926451e-02
2.072779 5.57293239e-04 4.91254191e-04 6.60390482e-05 7.68669086e-05 1.56470744e-01 4.69412231e-02
2.076848 5.59879754e-04 4.94002780e-04 6.58769736e-05 7.67308377e-05 1.55324708e-01 4.65974125e-02
2.080917 5.62467379e-04 4.96747377e-04 6.57200015e-05 7.66007886e-05 1.54204717e-01 4.62614151e-02
2.084986 5.65055659e-04 4.99487167e-04 6.55684922e-05 7.64771940e-05 1.53111429e-01 4.59334288e-02
2.089054 5.67644135e-04 5.02221327e-04 6.54228076e-05 7.63604892e-05 1.52045493e-01 4.56136478e-02
2.093123 5.70232130e-04 5.04949029e-04 6.52831009e-05 7.62508677e-05 1.51007059e-01 4.53021176e-02
2.097192 5.72819662e-04 5.07669434e-04 6.51502285e-05 7.61493454e-05 1.49997893e-01 4.49993679e-02
2.101261 5.75406232e-04 5.10378206e-04 6.50280258e-05 7.60604255e-05 1.49027573e-01 4.47082720e-02
2.105330 5.77990390e-04 5.13074293e-04 6.49160974e-05 7.59836724e-05 1.48094873e-01 4.44284620e-02
2.109398 5.80572572e-04 5.15759968e-04 6.48126033e-05 7.59169570e-05 1.47194357e-01 4.41583071e-02
2.113467 5.83152095e-04 5.18435640e-04 6.47164547e-05 7.58590252e-05 1.46322936e-01 4.38968809e-02
2.117536 5.85728343e-04 5.21100768e-04 6.46275751e-05 7.58098070e-05 1.45480129e-01 4.36440387e-02
2.121605 5.88300866e-04 5.23754806e-04 6.45460602e-05 7.57694340e-05 1.44665850e-01 4.33997549e-02
2.125673 5.90869157e-04 5.26397204e-04 6.44719525e-05 7.57379763e-05 1.43879898e-01 4.31639695e-02
2.129742 5.93432704e-04 5.29027409e-04 6.44052946e-05 7.57155047e-05 1.43122083e-01 4.29366249e-02
2.133811 5.95990990e-04 5.31644860e-04 6.43461296e-05 7.57020904e-05 1.42392217e-01 4.27176652e-02
2.137880 5.98543494e-04 5.34248994e-04 6.42945003e-05 7.56978052e-05 1.41690122e-01 4.25070366e-02
2.141948 6.01089652e-04 5.36839241e-04 6.42504104e-05 7.57026750e-05 1.41015539e-01 4.23046617e-02
2.146017 6.03628914e-04 5.39415029e-04 6.42138850e-05 7.57167511e-05 1.40368264e-01 4.21104791e-02
2.150086 6.06160954e-04 5.41974413e-04 6.41865407e-05 7.57419635e-05 1.39751918e-01 4.19255753e-02
2.154155 6.08682684e-04 5.44514017e-04 6.41686671e-05 7.57786810e-05 1.39167549e-01 4.17502646e-02
2.158223 6.11195874e-04 5.47036436e-04 6.41594381e-05 7.58259552e-05 1.38612257e-01 4.15836772e-02
2.162292 6.13700343e-04 5.49542571e-04 6.41577721e-05 7.58825331e-05 1.38083084e-01 4.14249252e-02
2.166361 6.16195503e-04 5.52032104e-04 6.41633988e-05 7.59481178e-05 1.37579168e-01 4.12737505e-02
2.170430 6.18680931e-04 5.54504713e-04 6.41762178e-05 7.60226135e-05 1.37100031e-01 4.11300094e-02
2.174499 6.21156171e-04 5.56960073e-04 6.41960977e-05 7.61058875e-05 1.36645141e-01 4.09935422e-02
2.178567 6.23620766e-04 5.59397859e-04 6.42229067e-05 7.61978061e-05 1.36213975e-01 4.08641925e-02
2.182636 6.26074256e-04 5.61817743e-04 6.42565125e-05 7.62982351e-05 1.35806026e-01 4.07418078e-02
2.186705 6.28516177e-04 5.64219395e-04 6.42967823e-05 7.64070393e-05 1.35420796e-01 4.06262387e-02
2.190774 6.30946065e-04 5.66602482e-04 6.43435830e-05 7.65240831e-05 1.35057797e-01 4.05173391e-02
2.194842 6.33363320e-04 5.68966672e-04 6.43966480e-05 7.66490715e-05 1.34716276e-01 4.04148829e-02
2.198911 6.35768500e-04 5.71311628e-04 6.44568724e-05 7.67830928e-05 1.34397917e-01 4.03193751e-02
2.202980 6.38156543e-04 5.73631816e-04 6.45247274e-05 7.69267338e-05 1.34104720e-01 4.02314159e-02
2.207049 6.40530317e-04 5.75930561e-04 6.45997550e-05 7.70794745e-05 1.33834666e-01 4.01503999e-02
2.211117 6.42890057e-04 5.78209423e-04 6.46806334e-05 7.72397618e-05 1.33584405e-01 4.00753215e-02
2.215186 6.45235219e-04 5.80468425e-04 6.47667941e-05 7.74069385e-05 1.33352539e-01 4.00057618e-02
2.219255 6.47565485e-04 5.82707509e-04 6.48579760e-05 7.75807125e-05 1.33138344e-01 3.99415031e-02
2.223324 6.49880515e-04 5.84926616e-04 6.49538985e-05 7.77607680e-05 1.32941066e-01 3.98823199e-02
2.227393 6.52179963e-04 5.87125692e-04 6.50542715e-05 7.79467767e-05 1.32759949e-01 3.98279846e-02
2.231461 6.54463483e-04 5.89304679e-04 6.51588037e-05 7.81384080e-05 1.32594243e-01 3.97782730e-02
2.235530 6.56730727e-04 5.91463524e-04 6.52672029e-05 7.83353291e-05 1.32443212e-01 3.97329637e-02
2.239599 6.58981348e-04 5.93602173e-04 6.53791755e-05 7.85372048e-05 1.32306128e-01 3.96918383e-02
2.243668 6.61215007e-04 5.95720572e-04 6.54944354e-05 7.87437078e-05 1.32182287e-01 3.96546862e-02
2.247736 6.63431311e-04 5.97818669e-04 6.56126419e-05 7.89544437e-05 1.32070890e-01 3.96212670e-02
2.251805 6.65626177e-04 5.99892733e-04 6.57334433e-05 7.91690043e-05 1.31971934e-01 3.95915803e-02
2.255874 6.67799975e-04 6.01943453e-04 6.58565213e-05 7.93870200e-05 1.31884514e-01 3.95653543e-02
2.259943 6.69955293e-04 6.03973624e-04 6.59816695e-05 7.96082548e-05 1.31807502e-01 3.95422507e-02
2.264011 6.72092604e-04 6.05983968e-04 6.61086358e-05 7.98324173e-05 1.31740148e-01 3.95220443e-02
2.268080 6.74211861e-04 6.07974734e-04 6.62371269e-05 8.00591649e-05 1.31681730e-01 3.95045191e-02
2.272149 6.76313023e-04 6.09946173e-04 6.63668495e-05 8.02881539e-05 1.31631540e-01 3.94894619e-02
2.276218 6.78396052e-04 6.11898542e-04 6.64975103e-05 8.05190397e-05 1.31588873e-01 3.94766620e-02
2.280287 6.80460915e-04 6.13832100e-04 6.66288149e-05 8.07514752e-05 1.31553034e-01 3.94659103e-02
2.284355 6.82507577e-04 6.15747109e-04 6.67604678e-05 8.09851105e-05 1.31523330e-01 3.94569991e-02
2.288424 6.84536010e-04 6.17643838e-04 6.68921722e-05 8.12195929e-05 1.31499074e-01 3.94497223e-02
2.292493 6.86546145e-04 6.19522557e-04 6.70235886e-05 8.14545169e-05 1.31479501e-01 3.94438504e-02
2.296562 6.88538116e-04 6.21383541e-04 6.71545754e-05 8.16897159e-05 1.31464242e-01 3.94392725e-02
2.300630 6.90510388e-04 6.23225182e-04 6.72852063e-05 8.19252851e-05 1.31453747e-01 3.94361240e-02
2.304699 6.92460456e-04 6.25044893e-04 6.74155627e-05 8.21613291e-05 1.31448685e-01 3.94346054e-02
2.308768 6.94392096e-04 6.26847294e-04 6.75448025e-05 8.23968269e-05 1.31446411e-01 3.94339233e-02
2.312837 6.96305807e-04 6.28633706e-04 6.76721013e-05 8.26307748e-05 1.31445027e-01 3.94335082e-02
2.316905 6.98201829e-04 6.30404729e-04 6.77971002e-05 8.28627344e-05 1.31443707e-01 3.94331121e-02
2.320974 7.00080398e-04 6.32160967e-04 6.79194305e-05 8.30922538e-05 1.31441608e-01 3.94324823e-02
2.325043 7.01941743e-04 6.33903033e-04 6.80387101e-05 8.33188623e-05 1.31437867e-01 3.94313600e-02
2.329112 7.03786099e-04 6.35631544e-04 6.81545550e-05 8.35420857e-05 1.31431623e-01 3.94294870e-02
2.333181 7.05613707e-04 6.37347127e-04 6.82665798e-05 8.37614456e-05 1.31422018e-01 3.94266054e-02
2.337249 7.07424812e-04 6.39050414e-04 6.83743973e-05 8.39764597e-05 1.31408192e-01 3.94224577e-02
2.341318 7.09219717e-04 6.40742045e-04 6.84776716e-05 8.41867070e-05 1.31389391e-01 3.94168172e-02
2.345387 7.10998541e-04 6.42422666e-04 6.85758743e-05 8.43915272e-05 1.31364492e-01 3.94093476e-02
2.349456 7.12760896e-04 6.44092931e-04 6.86679642e-05 8.45896260e-05 1.31331399e-01 3.93994198e-02
2.353524 7.14498975e-04 6.45746866e-04 6.87521091e-05 8.47787283e-05 1.31287866e-01 3.93863599e-02
2.357593 7.16219645e-04 6.47391026e-04 6.88286193e-05 8.49591941e-05 1.31233197e-01 3.93699591e-02
2.361662 7.17926327e-04 6.49027347e-04 6.88989803e-05 8.51328367e-05 1.31169876e-01 3.93509628e-02
2.365731 7.19619750e-04 6.50656845e-04 6.89629048e-05 8.52992840e-05 1.31097190e-01 3.93291570e-02
2.369799 7.21300666e-04 6.52280523e-04 6.90201431e-05 8.54582087e-05 1.31014503e-01 3.93043510e-02
2.373868 7.22969867e-04 6.53899394e-04 6.90704727e-05 8.56093155e-05 1.30921234e-01 3.92763702e-02
2.377937 7.24628151e-04 6.55514481e-04 6.91136700e-05 8.57523064e-05 1.30816799e-01 3.92450398e-02
2.382006 7.26276328e-04 6.57126818e-04 6.91495101e-05 8.58868806e-05 1.30700617e-01 3.92101851e-02
2.386074 7.27915215e-04 6.58737447e-04 6.91777675e-05 8.60127345e-05 1.30572104e-01 3.91716312e-02
2.390143 7.29545640e-04 6.60347423e-04 6.91982169e-05 8.61295637e-05 1.30430680e-01 3.91292041e-02
2.394212 7.31168440e-04 6.61957809e-04 6.92106312e-05 8.62370598e-05 1.30275765e-01 3.90827294e-02
2.398281 7.32784423e-04 6.63569678e-04 6.92147456e-05 8.63348657e-05 1.30106707e-01 3.90320121e-02
2.402350 7.34389518e-04 6.65179375e-04 6.92101432e-05 8.64224329e-05 1.29923501e-01 3.89770502e-02
2.406418 7.35986495e-04 6.66789940e-04 6.91965553e-05 8.64993951e-05 1.29725105e-01 3.89175316e-02
2.410487 7.37579592e-04 6.68405541e-04 6.91740516e-05 8.65658077e-05 1.29510907e-01 3.88532720e-02
2.414556 7.39170211e-04 6.70027802e-04 6.91424091e-05 8.66213596e-05 1.29280247e-01 3.87840740e-02
2.418625 7.40759583e-04 6.71658171e-04 6.91014122e-05 8.66657468e-05 1.29032521e-01 3.87097562e-02
2.422693 7.42348954e-04 6.73298108e-04 6.90508460e-05 8.66986650e-05 1.28767130e-01 3.86301390e-02
2.426762 7.43939581e-04 6.74949086e-04 6.89904950e-05 8.67198072e-05 1.28483480e-01 3.85450439e-02
2.430831 7.45532734e-04 6.76612591e-04 6.89201426e-05 8.67288630e-05 1.28180977e-01 3.84542931e-02
2.434900 7.47129695e-04 6.78290124e-04 6.88395710e-05 8.67255194e-05 1.27859033e-01 3.83577099e-02
2.438968 7.48731760e-04 6.79983198e-04 6.87485617e-05 8.67094602e-05 1.27517063e-01 3.82551188e-02
2.443037 7.50340234e-04 6.81693339e-04 6.86468952e-05 8.66803660e-05 1.27154486e-01 3.81463458e-02
2.447106 7.51956437e-04 6.83422086e-04 6.85343508e-05 8.66379145e-05 1.26770727e-01 3.80312180e-02
2.451175 7.53581700e-04 6.85170993e-04 6.84107069e-05 8.65817800e-05 1.26365215e-01 3.79095646e-02
2.455244 7.55217366e-04 6.86941625e-04 6.82757410e-05 8.65116339e-05 1.25937388e-01 3.77812164e-02
2.459312 7.56864793e-04 6.88735563e-04 6.81292296e-05 8.64271441e-05 1.25486687e-01 3.76460061e-02
2.463381 7.58525348e-04 6.90554400e-04 6.79709481e-05 8.63279753e-05 1.25012563e-01 3.75037688e-02
2.467450 7.60200412e-04 6.92399741e-04 6.78006710e-05 8.62137888e-05 1.24514473e-01 3.73543419e-02
2.471519 7.61891379e-04 6.94273207e-04 6.76181717e-05 8.60842427e-05 1.23991884e-01 3.71975651e-02
2.475587 7.63599653e-04 6.96176430e-04 6.74232228e-05 8.59389917e-05 1.23444271e-01 3.70332812e-02
2.479656 7.65326653e-04 6.98111058e-04 6.72155957e-05 8.57776867e-05 1.22871119e-01 3.68613356e-02
2.483725 7.67073810e-04 7.00078750e-04 6.69950609e-05 8.55999756e-05 1.22271924e-01 3.66815772e-02
2.487794 7.68842567e-04 7.02081179e-04 6.67613879e-05 8.54055025e-05 1.21646193e-01 3.64938579e-02
2.491862 7.70634378e-04 7.04120033e-04 6.65143452e-05 8.51939079e-05 1.20993444e-01 3.62980332e-02
2.495931 7.72450712e-04 7.06197012e-04 6.62537005e-05 8.49648287e-05 1.20313209e-01 3.60939627e-02
2.500000 7.74293050e-04 7.08313830e-04 6.59792201e-05 8.47178983e-05 1.19605032e-01 3.58815096e-02
