# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
2.032092 1.85856933e-03 1.66463054e-03 1.93938795e-04 2.13646046e-04 1.28344423e-01 3.85033269e-02
2.036160 1.86473409e-03 1.67223636e-03 1.92497735e-04 2.12161679e-04 1.26873021e-01 3.80619064e-02
2.040229 1.87085963e-03 1.67998875e-03 1.90870883e-04 2.10471559e-04 1.25281529e-01 3.75844587e-02
2.044298 1.87686832e-03 1.68789665e-03 1.88971664e-04 2.08479859e-04 1.23514587e-01 3.70543762e-02
2.048367 1.88307188e-03 1.69596905e-03 1.87102829e-04 2.06520292e-04 1.21771262e-01 3.65313787e-02
2.052436 1.88937493e-03 1.70334225e-03 1.86032677e-04 2.05441346e-04 1.20610726e-01 3.61832179e-02
2.056504 1.89577789e-03 1.71027302e-03 1.85504867e-04 2.04961106e-04 1.19841162e-01 3.59523485e-02
2.060573 1.90225524e-03 1.71714284e-03 1.85112397e-04 2.04630554e-04 1.19169209e-01 3.57507627e-02
2.064642 1.90871316e-03 1.72398359e-03 1.84729562e-04 2.04310888e-04 1.18510924e-01 3.55532771e-02
2.068711 1.91514236e-03 1.73079267e-03 1.84349687e-04 2.03994737e-04 1.17862029e-01 3.53586088e-02
2.072779 1.92154882e-03 1.73756744e-03 1.83981378e-04 2.03691634e-04 1.17228045e-01 3.51684135e-02
2.076848 1.92793090e-03 1.74430528e-03 1.83625621e-04 2.03402694e-04 1.16609573e-01 3.49828719e-02
2.080917 1.93428695e-03 1.75100354e-03 1.83283409e-04 2.03129036e-04 1.16007211e-01 3.48021632e-02
2.084986 1.94061531e-03 1.75765957e-03 1.82955739e-04 2.02871793e-04 1.15421551e-01 3.46264652e-02
2.089054 1.94691433e-03 1.76427072e-03 1.82643616e-04 2.02632104e-04 1.14853181e-01 3.44559543e-02
2.093123 1.95318178e-03 1.77083432e-03 1.82347465e-04 2.02410470e-04 1.14302320e-01 3.42906959e-02
2.097192 1.95941737e-03 1.77734769e-03 1.82069678e-04 2.02209578e-04 1.13770411e-01 3.41311234e-02
2.101261 1.96561693e-03 1.78379595e-03 1.81820982e-04 2.02041380e-04 1.13264849e-01 3.39794548e-02
2.105330 1.97177607e-03 1.79017578e-03 1.81600291e-04 2.01904724e-04 1.12784860e-01 3.38354579e-02
2.109398 1.97789793e-03 1.79649546e-03 1.81402474e-04 2.01793954e-04 1.12326448e-01 3.36979344e-02
2.113467 1.98398123e-03 1.80275674e-03 1.81224495e-04 2.01705734e-04 1.11887383e-01 3.35662150e-02
2.117536 1.99002419e-03 1.80895804e-03 1.81066146e-04 2.01639873e-04 1.11467413e-01 3.34402239e-02
2.121605 1.99602552e-03 1.81509781e-03 1.80927703e-04 2.01596717e-04 1.11066586e-01 3.33199757e-02
2.125673 2.00198377e-03 1.82117448e-03 1.80809295e-04 2.01576448e-04 1.10684863e-01 3.32054589e-02
2.129742 2.00789751e-03 1.82718646e-03 1.80711051e-04 2.01579252e-04 1.10322212e-01 3.30966635e-02
2.133811 2.01376528e-03 1.83313218e-03 1.80633100e-04 2.01605315e-04 1.09978602e-01 3.29935806e-02
2.137880 2.01958563e-03 1.83901006e-03 1.80575575e-04 2.01654826e-04 1.09654009e-01 3.28962028e-02
2.141948 2.02535699e-03 1.84481849e-03 1.80538496e-04 2.01727852e-04 1.09348347e-01 3.28045040e-02
2.146017 2.03107784e-03 1.85055590e-03 1.80521944e-04 2.01824527e-04 1.09061568e-01 3.27184704e-02
2.150086 2.03674646e-03 1.85621598e-03 1.80530479e-04 2.01949996e-04 1.08796604e-01 3.26389812e-02
2.154155 2.04235257e-03 1.86178763e-03 1.80564933e-04 2.02105243e-04 1.08554402e-01 3.25663206e-02
2.158223 2.04790316e-03 1.86728016e-03 1.80623000e-04 2.02287742e-04 1.08332829e-01 3.24998487e-02
2.162292 2.05339872e-03 1.87269707e-03 1.80701650e-04 2.02494150e-04 1.08129688e-01 3.24389064e-02
2.166361 2.05883780e-03 1.87803767e-03 1.80800133e-04 2.02723671e-04 1.07944412e-01 3.23833235e-02
2.170430 2.06421946e-03 1.88330128e-03 1.80918176e-04 2.02976048e-04 1.07776727e-01 3.23330181e-02
2.174499 2.06954264e-03 1.88848722e-03 1.81055420e-04 2.03250922e-04 1.07626316e-01 3.22878948e-02
2.178567 2.07480629e-03 1.89359479e-03 1.81211502e-04 2.03547932e-04 1.07492867e-01 3.22478600e-02
2.182636 2.08000936e-03 1.89862330e-03 1.81386060e-04 2.03866715e-04 1.07376074e-01 3.22128221e-02
2.186705 2.08515079e-03 1.90357206e-03 1.81578727e-04 2.04206905e-04 1.07275637e-01 3.21826910e-02
2.190774 2.09022952e-03 1.90844038e-03 1.81789136e-04 2.04568134e-04 1.07191262e-01 3.21573787e-02
2.194842 2.09524411e-03 1.91322757e-03 1.82016541e-04 2.04949607e-04 1.07122441e-01 3.21367322e-02
2.198911 2.10019640e-03 1.91793292e-03 1.82263481e-04 2.05354228e-04 1.07070600e-01 3.21211799e-02
2.202980 2.10506962e-03 1.92253832e-03 1.82531299e-04 2.05783562e-04 1.07037430e-01 3.21112291e-02
2.207049 2.10987414e-03 1.92705543e-03 1.82818711e-04 2.06236212e-04 1.07021422e-01 3.21064266e-02
2.211117 2.11461190e-03 1.93148992e-03 1.83121983e-04 2.06708018e-04 1.07019983e-01 3.21059949e-02
2.215186 2.11928181e-03 1.93584230e-03 1.83439513e-04 2.07197211e-04 1.07032072e-01 3.21096215e-02
2.219255 2.12388337e-03 1.94011281e-03 1.83770563e-04 2.07702999e-04 1.07057176e-01 3.21171529e-02
2.223324 2.12841604e-03 1.94430170e-03 1.84114340e-04 2.08224526e-04 1.07094761e-01 3.21284282e-02
2.227393 2.13287924e-03 1.94840922e-03 1.84470023e-04 2.08760901e-04 1.07144279e-01 3.21432836e-02
2.231461 2.13727239e-03 1.95243560e-03 1.84836787e-04 2.09311226e-04 1.07205188e-01 3.21615564e-02
2.235530 2.14159491e-03 1.95638111e-03 1.85213802e-04 2.09874597e-04 1.07276949e-01 3.21830848e-02
2.239599 2.14584621e-03 1.96024597e-03 1.85600233e-04 2.10450103e-04 1.07359028e-01 3.22077084e-02
2.243668 2.15002573e-03 1.96403046e-03 1.85995266e-04 2.11036852e-04 1.07450906e-01 3.22352717e-02
2.247736 2.15413275e-03 1.96773482e-03 1.86397930e-04 2.11633772e-04 1.07551978e-01 3.22655935e-02
2.251805 2.15815443e-03 1.97134721e-03 1.86807221e-04 2.12239756e-04 1.07662290e-01 3.22986871e-02
2.255874 2.16209260e-03 1.97487037e-03 1.87222230e-04 2.12853795e-04 1.07781147e-01 3.23343442e-02
2.259943 2.16595629e-03 1.97831393e-03 1.87642364e-04 2.13475242e-04 1.07907668e-01 3.23723003e-02
2.264011 2.16974756e-03 1.98168066e-03 1.88066900e-04 2.14103298e-04 1.08041271e-01 3.24123813e-02
2.268080 2.17346678e-03 1.98497179e-03 1.88494997e-04 2.14737028e-04 1.08181400e-01 3.24544201e-02
2.272149 2.17711433e-03 1.98818852e-03 1.88925811e-04 2.15375493e-04 1.08327501e-01 3.24982502e-02
2.276218 2.18069060e-03 1.99133210e-03 1.89358501e-04 2.16017753e-04 1.08479019e-01 3.25437058e-02
2.280287 2.18419596e-03 1.99440374e-03 1.89792219e-04 2.16662859e-04 1.08635406e-01 3.25906217e-02
2.284355 2.18763079e-03 1.99740468e-03 1.90226114e-04 2.17309854e-04 1.08796107e-01 3.26388322e-02
2.288424 2.19099549e-03 2.00033616e-03 1.90659330e-04 2.17957775e-04 1.08960574e-01 3.26881721e-02
2.292493 2.19429031e-03 2.00319942e-03 1.91090890e-04 2.18605517e-04 1.09128185e-01 3.27384556e-02
2.296562 2.19751609e-03 2.00599571e-03 1.91520379e-04 2.19252615e-04 1.09298646e-01 3.27895938e-02
2.300630 2.20066820e-03 2.00872020e-03 1.91947998e-04 2.19899308e-04 1.09472343e-01 3.28417030e-02
2.304699 2.20373892e-03 2.01136495e-03 1.92373967e-04 2.20545859e-04 1.09649847e-01 3.28949541e-02
2.308768 2.20674108e-03 2.01394520e-03 1.92795875e-04 2.21189512e-04 1.09828962e-01 3.29486887e-02
2.312837 2.20967691e-03 2.01646555e-03 1.93211357e-04 2.21827556e-04 1.10008106e-01 3.30024318e-02
2.316905 2.21254760e-03 2.01892822e-03 1.93619374e-04 2.22458798e-04 1.10186581e-01 3.30559742e-02
2.320974 2.21535433e-03 2.02133547e-03 1.94018861e-04 2.23082008e-04 1.10363674e-01 3.31091021e-02
2.325043 2.21809824e-03 2.02368953e-03 1.94408714e-04 2.23695908e-04 1.10538649e-01 3.31615948e-02
2.329112 2.22078049e-03 2.02599267e-03 1.94787820e-04 2.24299208e-04 1.10710770e-01 3.32132310e-02
2.333181 2.22340221e-03 2.02824714e-03 1.95155066e-04 2.24890611e-04 1.10879294e-01 3.32637882e-02
2.337249 2.22596456e-03 2.03045523e-03 1.95509330e-04 2.25468809e-04 1.11043477e-01 3.33130431e-02
2.341318 2.22846885e-03 2.03261921e-03 1.95849638e-04 2.26032656e-04 1.11202657e-01 3.33607970e-02
2.345387 2.23091584e-03 2.03474137e-03 1.96174465e-04 2.26580370e-04 1.11355857e-01 3.34067572e-02
2.349456 2.23330483e-03 2.03682401e-03 1.96480817e-04 2.27108464e-04 1.11501270e-01 3.34503810e-02
2.353524 2.23561192e-03 2.03884849e-03 1.96763436e-04 2.27610820e-04 1.11636947e-01 3.34910840e-02
2.357593 2.23785895e-03 2.04083576e-03 1.97023192e-04 2.28088396e-04 1.11762250e-01 3.35286749e-02
2.361662 2.24005646e-03 2.04279214e-03 1.97264323e-04 2.28546053e-04 1.11879250e-01 3.35637751e-02
2.365731 2.24220698e-03 2.04472099e-03 1.97485993e-04 2.28982786e-04 1.11987302e-01 3.35961905e-02
2.369799 2.24431309e-03 2.04662561e-03 1.97687476e-04 2.29397710e-04 1.12085820e-01 3.36257461e-02
2.373868 2.24637746e-03 2.04850933e-03 1.97868123e-04 2.29790030e-04 1.12174266e-01 3.36522797e-02
2.377937 2.24840276e-03 2.05037548e-03 1.98027281e-04 2.30158942e-04 1.12252095e-01 3.36756284e-02
2.382006 2.25039169e-03 2.05222739e-03 1.98164296e-04 2.30503639e-04 1.12318761e-01 3.36956284e-02
2.386074 2.25234692e-03 2.05406841e-03 1.98278512e-04 2.30823304e-04 1.12373718e-01 3.37121153e-02
2.390143 2.25427119e-03 2.05590191e-03 1.98369274e-04 2.31117123e-04 1.12416415e-01 3.37249246e-02
2.394212 2.25616718e-03 2.05773126e-03 1.98435922e-04 2.31384271e-04 1.12446302e-01 3.37338907e-02
2.398281 2.25803752e-03 2.05955983e-03 1.98477689e-04 2.31623795e-04 1.12462766e-01 3.37388298e-02
2.402350 2.25986971e-03 2.06137633e-03 1.98493372e-04 2.31834228e-04 1.12465746e-01 3.37397239e-02
2.406418 2.26167246e-03 2.06319027e-03 1.98482194e-04 2.32014597e-04 1.12454290e-01 3.37362870e-02
2.410487 2.26345889e-03 2.06501454e-03 1.98444349e-04 2.32165058e-04 1.12427808e-01 3.37283424e-02
2.414556 2.26523334e-03 2.06685415e-03 1.98379192e-04 2.32284789e-04 1.12385670e-01 3.37157011e-02
2.418625 2.26699962e-03 2.06871352e-03 1.98286101e-04 2.32372988e-04 1.12327292e-01 3.36981877e-02
2.422693 2.26876152e-03 2.07059706e-03 1.98164455e-04 2.32428852e-04 1.12252092e-01 3.36756276e-02
2.426762 2.27052287e-03 2.07250923e-03 1.98013633e-04 2.32451574e-04 1.12159488e-01 3.36478463e-02
2.430831 2.27228750e-03 2.07445449e-03 1.97833013e-04 2.32440341e-04 1.12048899e-01 3.36146697e-02
2.434900 2.27405926e-03 2.07643729e-03 1.97621968e-04 2.32394334e-04 1.11919746e-01 3.35759238e-02
2.438968 2.27584200e-03 2.07846212e-03 1.97379872e-04 2.32312726e-04 1.11771450e-01 3.35314351e-02
2.443037 2.27763958e-03 2.08053349e-03 1.97106094e-04 2.32194686e-04 1.11603436e-01 3.34810309e-02
2.447106 2.27945590e-03 2.08265589e-03 1.96800003e-04 2.32039377e-04 1.11415130e-01 3.34245390e-02
2.451175 2.28129483e-03 2.08483386e-03 1.96460966e-04 2.31845954e-04 1.11205961e-01 3.33617884e-02
2.455244 2.28316027e-03 2.08707192e-03 1.96088348e-04 2.31613565e-04 1.10975364e-01 3.32926091e-02
2.459312 2.28505614e-03 2.08937463e-03 1.95681512e-04 2.31341355e-04 1.10722774e-01 3.32168322e-02
2.463381 2.28698637e-03 2.09174655e-03 1.95239818e-04 2.31028460e-04 1.10447635e-01 3.31342906e-02
2.467450 2.28895488e-03 2.09419225e-03 1.94762624e-04 2.30674010e-04 1.10149395e-01 3.30448186e-02
2.471519 2.29096562e-03 2.09671633e-03 1.94249289e-04 2.30277128e-04 1.09827508e-01 3.29482523e-02
2.475587 2.29302254e-03 2.09932338e-03 1.93699168e-04 2.29836932e-04 1.09481433e-01 3.28444299e-02
2.479656 2.29512963e-03 2.10201802e-03 1.93111612e-04 2.29352531e-04 1.09110640e-01 3.27331920e-02
2.483725 2.29729085e-03 2.10480487e-03 1.92485975e-04 2.28823028e-04 1.08714604e-01 3.26143812e-02
2.487794 2.29951019e-03 2.10768858e-03 1.91821605e-04 2.28247521e-04 1.08292811e-01 3.24878433e-02
2.491862 2.30179166e-03 2.11067381e-03 1.91117851e-04 2.27625099e-04 1.07844755e-01 3.23534265e-02
2.495931 2.30413927e-03 2.11376521e-03 1.90374058e-04 2.26954845e-04 1.07369941e-01 3.22109822e-02
2.500000 2.30655704e-03 2.11696747e-03 1.89589570e-04 2.26235834e-04 1.06867884e-01 3.20603653e-02
