# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
2.032092 9.92140450e-04 9.28811727e-04 6.33287238e-05 7.12302812e-05 7.66896877e-02 2.30069063e-02
2.036160 9.96723095e-04 9.33805246e-04 6.29178485e-05 7.08075476e-05 7.58268898e-02 2.27480670e-02
2.040229 1.00133389e-03 9.38887892e-04 6.24459993e-05 7.03158902e-05 7.48927436e-02 2.24678231e-02
2.044298 1.00594948e-03 9.44064862e-04 6.18846153e-05 6.97230116e-05 7.38540480e-02 2.21562144e-02
2.048367 1.01067403e-03 9.49341387e-04 6.13326441e-05 6.91402799e-05 7.28297332e-02 2.18489199e-02
2.052436 1.01527602e-03 9.54233844e-04 6.10421786e-05 6.88520542e-05 7.21542781e-02 2.16462834e-02
2.056504 1.01981502e-03 9.58885242e-04 6.09297740e-05 6.87646619e-05 7.17131299e-02 2.15139390e-02
2.060573 1.02437117e-03 9.63509040e-04 6.08621275e-05 6.87279179e-05 7.13308490e-02 2.13992547e-02
2.064642 1.02892104e-03 9.68123057e-04 6.07979836e-05 6.86952961e-05 7.09571945e-02 2.12871584e-02
2.068711 1.03346092e-03 9.72725783e-04 6.07351344e-05 6.86643083e-05 7.05895839e-02 2.11768752e-02
2.072779 1.03799210e-03 9.77315696e-04 6.06764046e-05 6.86381530e-05 7.02313012e-02 2.10693904e-02
2.076848 1.04251338e-03 9.81891265e-04 6.06221143e-05 6.86172021e-05 6.98826893e-02 2.09648068e-02
2.080917 1.04702354e-03 9.86450950e-04 6.05725880e-05 6.86018329e-05 6.95440893e-02 2.08632268e-02
2.084986 1.05152135e-03 9.90993200e-04 6.05281538e-05 6.85924281e-05 6.92158414e-02 2.07647524e-02
2.089054 1.05600560e-03 9.95516456e-04 6.04891441e-05 6.85893760e-05 6.88982845e-02 2.06694854e-02
2.093123 1.06047485e-03 1.00001915e-03 6.04557011e-05 6.85928506e-05 6.85915372e-02 2.05774612e-02
2.097192 1.06492832e-03 1.00449969e-03 6.04286212e-05 6.86037684e-05 6.82964553e-02 2.04889366e-02
2.101261 1.06936108e-03 1.00894961e-03 6.04114736e-05 6.86261990e-05 6.80174694e-02 2.04052408e-02
2.105330 1.07377083e-03 1.01336691e-03 6.04039150e-05 6.86597744e-05 6.77541111e-02 2.03262333e-02
2.109398 1.07816046e-03 1.01775621e-03 6.04042539e-05 6.87025924e-05 6.75039778e-02 2.02511933e-02
2.113467 1.08252988e-03 1.02211839e-03 6.04114901e-05 6.87535333e-05 6.72657236e-02 2.01797171e-02
2.117536 1.08687807e-03 1.02645250e-03 6.04255639e-05 6.88125459e-05 6.70391916e-02 2.01117575e-02
2.121605 1.09120413e-03 1.03075756e-03 6.04465772e-05 6.88797628e-05 6.68244074e-02 2.00473222e-02
2.125673 1.09550716e-03 1.03503258e-03 6.04745833e-05 6.89552620e-05 6.66213447e-02 1.99864034e-02
2.129742 1.09978621e-03 1.03927657e-03 6.05096364e-05 6.90391228e-05 6.64299807e-02 1.99289942e-02
2.133811 1.10404035e-03 1.04348856e-03 6.05517918e-05 6.91314263e-05 6.62502963e-02 1.98750889e-02
2.137880 1.10826864e-03 1.04766753e-03 6.06011060e-05 6.92322549e-05 6.60822758e-02 1.98246828e-02
2.141948 1.11247009e-03 1.05181249e-03 6.06575989e-05 6.93416500e-05 6.59258666e-02 1.97777600e-02
2.146017 1.11664374e-03 1.05592242e-03 6.07213112e-05 6.94596768e-05 6.57810415e-02 1.97343124e-02
2.150086 1.12078744e-03 1.05999364e-03 6.07937918e-05 6.95881276e-05 6.56495705e-02 1.96948712e-02
2.154155 1.12489502e-03 1.06401968e-03 6.08753411e-05 6.97273690e-05 6.55320293e-02 1.96596088e-02
2.158223 1.12897094e-03 1.06800574e-03 6.09652015e-05 6.98765565e-05 6.54271357e-02 1.96281407e-02
2.162292 1.13301608e-03 1.07195371e-03 6.10623677e-05 7.00345597e-05 6.53335671e-02 1.96000701e-02
2.166361 1.13702970e-03 1.07586310e-03 6.11666015e-05 7.02011253e-05 6.52509837e-02 1.95752951e-02
2.170430 1.14101121e-03 1.07973339e-03 6.12778257e-05 7.03761846e-05 6.51792243e-02 1.95537673e-02
2.174499 1.14496002e-03 1.08356408e-03 6.13959331e-05 7.05596346e-05 6.51181003e-02 1.95354301e-02
2.178567 1.14887549e-03 1.08735467e-03 6.15208158e-05 7.07513711e-05 6.50674272e-02 1.95202282e-02
2.182636 1.15275702e-03 1.09110465e-03 6.16523647e-05 7.09512887e-05 6.50270244e-02 1.95081073e-02
2.186705 1.15660397e-03 1.09481350e-03 6.17904700e-05 7.11592810e-05 6.49967148e-02 1.94990144e-02
2.190774 1.16041574e-03 1.09848072e-03 6.19350207e-05 7.13752402e-05 6.49763251e-02 1.94928975e-02
2.194842 1.16419155e-03 1.10210577e-03 6.20857768e-05 7.15989092e-05 6.49655514e-02 1.94896654e-02
2.198911 1.16793177e-03 1.10568815e-03 6.22436186e-05 7.18313239e-05 6.49652649e-02 1.94895795e-02
2.202980 1.17162631e-03 1.10921729e-03 6.24090224e-05 7.20730560e-05 6.49764988e-02 1.94929496e-02
2.207049 1.17528134e-03 1.11269977e-03 6.25815670e-05 7.23236426e-05 6.49983441e-02 1.94995032e-02
2.211117 1.17889873e-03 1.11613874e-03 6.27599906e-05 7.25816471e-05 6.50292336e-02 1.95087701e-02
2.215186 1.18247814e-03 1.11953439e-03 6.29437560e-05 7.28464674e-05 6.50685395e-02 1.95205619e-02
2.219255 1.18601934e-03 1.12288672e-03 6.31326211e-05 7.31178420e-05 6.51159558e-02 1.95347867e-02
2.223324 1.18952209e-03 1.12619577e-03 6.33263238e-05 7.33954854e-05 6.51711608e-02 1.95513482e-02
2.227393 1.19298614e-03 1.12946155e-03 6.35245909e-05 7.36790989e-05 6.52338266e-02 1.95701480e-02
2.231461 1.19641124e-03 1.13268410e-03 6.37271468e-05 7.39683798e-05 6.53036270e-02 1.95910881e-02
2.235530 1.19979714e-03 1.13586343e-03 6.39337128e-05 7.42630213e-05 6.53802378e-02 1.96140714e-02
2.239599 1.20314359e-03 1.13899958e-03 6.41440076e-05 7.45627129e-05 6.54633366e-02 1.96390010e-02
2.243668 1.20645033e-03 1.14209257e-03 6.43577555e-05 7.48671497e-05 6.55526106e-02 1.96657832e-02
2.247736 1.20971707e-03 1.14514244e-03 6.45746251e-05 7.51759612e-05 6.56476946e-02 1.96943084e-02
2.251805 1.21293644e-03 1.14814217e-03 6.47942727e-05 7.54887617e-05 6.57486186e-02 1.97245856e-02
2.255874 1.21610961e-03 1.15109323e-03 6.50163852e-05 7.58051999e-05 6.58549614e-02 1.97564884e-02
2.259943 1.21924185e-03 1.15400109e-03 6.52407584e-05 7.61250508e-05 6.59661862e-02 1.97898559e-02
2.264011 1.22233441e-03 1.15686727e-03 6.54671418e-05 7.64480347e-05 6.60819409e-02 1.98245823e-02
2.268080 1.22538761e-03 1.15969237e-03 6.56952424e-05 7.67738214e-05 6.62018855e-02 1.98605657e-02
2.272149 1.22840175e-03 1.16247698e-03 6.59247657e-05 7.71020781e-05 6.63256815e-02 1.98977044e-02
2.276218 1.23137714e-03 1.16522172e-03 6.61554156e-05 7.74324691e-05 6.64529914e-02 1.99358974e-02
2.280287 1.23431409e-03 1.16792720e-03 6.63868932e-05 7.77646545e-05 6.65834775e-02 1.99750433e-02
2.284355 1.23721293e-03 1.17059403e-03 6.66188967e-05 7.80982899e-05 6.67168018e-02 2.00150405e-02
2.288424 1.24007396e-03 1.17322284e-03 6.68511215e-05 7.84330269e-05 6.68526253e-02 2.00557876e-02
2.292493 1.24289747e-03 1.17581425e-03 6.70832186e-05 7.87684635e-05 6.69905671e-02 2.00971701e-02
2.296562 1.24568394e-03 1.17836890e-03 6.73150354e-05 7.91044275e-05 6.71304441e-02 2.01391332e-02
2.300630 1.24843048e-03 1.18088385e-03 6.75466350e-05 7.94409997e-05 6.72724925e-02 2.01817478e-02
2.304699 1.25113240e-03 1.18335431e-03 6.77780883e-05 7.97782707e-05 6.74170619e-02 2.02251186e-02
2.308768 1.25379769e-03 1.18578915e-03 6.80085375e-05 8.01152371e-05 6.75628013e-02 2.02688404e-02
2.312837 1.25642812e-03 1.18819099e-03 6.82371376e-05 8.04509072e-05 6.77087339e-02 2.03126202e-02
2.316905 1.25902454e-03 1.19056103e-03 6.84635090e-05 8.07848357e-05 6.78544262e-02 2.03563279e-02
2.320974 1.26158779e-03 1.19290053e-03 6.86872602e-05 8.11165614e-05 6.79994344e-02 2.03998303e-02
2.325043 1.26411871e-03 1.19521073e-03 6.89079842e-05 8.14456031e-05 6.81433000e-02 2.04429900e-02
2.329112 1.26661814e-03 1.19749287e-03 6.91252700e-05 8.17714736e-05 6.82855618e-02 2.04856685e-02
2.333181 1.26908693e-03 1.19974823e-03 6.93387031e-05 8.20936795e-05 6.84257558e-02 2.05277267e-02
2.337249 1.27152594e-03 1.20197807e-03 6.95478654e-05 8.24117216e-05 6.85634151e-02 2.05690245e-02
2.341318 1.27393607e-03 1.20418368e-03 6.97523888e-05 8.27251583e-05 6.86981227e-02 2.06094368e-02
2.345387 1.27631805e-03 1.20636634e-03 6.99517073e-05 8.30333110e-05 6.88292670e-02 2.06487801e-02
2.349456 1.27867208e-03 1.20852735e-03 7.01447282e-05 8.33348735e-05 6.89557199e-02 2.06867160e-02
2.353524 1.28098512e-03 1.21065558e-03 7.03295440e-05 8.36275656e-05 6.90762651e-02 2.07228795e-02
2.357593 1.28326983e-03 1.21276340e-03 7.05064317e-05 8.39116992e-05 6.91904946e-02 2.07571484e-02
2.361662 1.28553137e-03 1.21485450e-03 7.06768761e-05 8.41890254e-05 6.92996780e-02 2.07899034e-02
2.365731 1.28777138e-03 1.21693083e-03 7.08405496e-05 8.44591407e-05 6.94034029e-02 2.08210209e-02
2.369799 1.28999149e-03 1.21899432e-03 7.09971622e-05 8.47216848e-05 6.95012955e-02 2.08503887e-02
2.373868 1.29219336e-03 1.22104691e-03 7.11464505e-05 8.49763278e-05 6.95930081e-02 2.08779024e-02
2.377937 1.29437870e-03 1.22309055e-03 7.12881494e-05 8.52227364e-05 6.96781905e-02 2.09034571e-02
2.382006 1.29654919e-03 1.22512720e-03 7.14219916e-05 8.54605732e-05 6.97564901e-02 2.09269470e-02
2.386074 1.29870653e-03 1.22715882e-03 7.15477080e-05 8.56894971e-05 6.98275524e-02 2.09482657e-02
2.390143 1.30085245e-03 1.22918742e-03 7.16650292e-05 8.59091653e-05 6.98910221e-02 2.09673066e-02
2.394212 1.30298867e-03 1.23121499e-03 7.17736826e-05 8.61192299e-05 6.99465411e-02 2.09839623e-02
2.398281 1.30511689e-03 1.23324354e-03 7.18733562e-05 8.63192936e-05 6.99937125e-02 2.09981138e-02
2.402350 1.30722987e-03 1.23526629e-03 7.19635785e-05 8.65087660e-05 7.00324835e-02 2.10097450e-02
2.406418 1.30933294e-03 1.23728891e-03 7.20440303e-05 8.66872374e-05 7.00622437e-02 2.10186731e-02
2.410487 1.31143390e-03 1.23931915e-03 7.21147442e-05 8.68547203e-05 7.00826095e-02 2.10247828e-02
2.414556 1.31353546e-03 1.24136001e-03 7.21754487e-05 8.70108596e-05 7.00931709e-02 2.10279513e-02
2.418625 1.31564004e-03 1.24341416e-03 7.22258784e-05 8.71553065e-05 7.00935450e-02 2.10280635e-02
2.422693 1.31775005e-03 1.24548428e-03 7.22657687e-05 8.72877112e-05 7.00833504e-02 2.10250051e-02
2.426762 1.31986793e-03 1.24757307e-03 7.22948531e-05 8.74077204e-05 7.00622050e-02 2.10186615e-02
2.430831 1.32199611e-03 1.24968325e-03 7.23128635e-05 8.75149766e-05 7.00297268e-02 2.10089180e-02
2.434900 1.32413708e-03 1.25181755e-03 7.23195302e-05 8.76091189e-05 6.99855334e-02 2.09956600e-02
2.438968 1.32629330e-03 1.25397871e-03 7.23145817e-05 8.76897823e-05 6.99292431e-02 2.09787729e-02
2.443037 1.32846726e-03 1.25616951e-03 7.22977449e-05 8.77565981e-05 6.98604745e-02 2.09581424e-02
2.447106 1.33066147e-03 1.25839272e-03 7.22687449e-05 8.78091938e-05 6.97788475e-02 2.09336543e-02
2.451175 1.33287845e-03 1.26065114e-03 7.22273052e-05 8.78471927e-05 6.96839831e-02 2.09051949e-02
2.455244 1.33512073e-03 1.26294758e-03 7.21731478e-05 8.78702145e-05 6.95755040e-02 2.08726512e-02
2.459312 1.33739087e-03 1.26528487e-03 7.21059929e-05 8.78778745e-05 6.94530350e-02 2.08359105e-02
2.463381 1.33969142e-03 1.26766586e-03 7.20255590e-05 8.78697844e-05 6.93162033e-02 2.07948610e-02
2.467450 1.34202497e-03 1.27009340e-03 7.19315631e-05 8.78455516e-05 6.91646388e-02 2.07493917e-02
2.471519 1.34439410e-03 1.27257038e-03 7.18237205e-05 8.78047794e-05 6.89979750e-02 2.06993925e-02
2.475587 1.34680143e-03 1.27509969e-03 7.17017448e-05 8.77470672e-05 6.88158486e-02 2.06447546e-02
2.479656 1.34924958e-03 1.27768423e-03 7.15653483e-05 8.76720100e-05 6.86179008e-02 2.05853702e-02
2.483725 1.35174118e-03 1.28032694e-03 7.14142413e-05 8.75791987e-05 6.84037771e-02 2.05211331e-02
2.487794 1.35427889e-03 1.28303075e-03 7.12481327e-05 8.74682201e-05 6.81731282e-02 2.04519385e-02
2.491862 1.35686536e-03 1.28579863e-03 7.10667298e-05 8.73386565e-05 6.79256101e-02 2.03776830e-02
2.495931 1.35950329e-03 1.28863355e-03 7.08697384e-05 8.71900861e-05 6.76608849e-02 2.02982655e-02
2.500000 1.36219536e-03 1.29153849e-03 7.06568626e-05 8.70220827e-05 6.73786210e-02 2.02135863e-02
