# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
2.032092 2.62802478e-05 2.61601114e-05 1.20136435e-07 1.81601002e-07 6.94190479e-03 2.08257144e-03
2.036160 2.65117603e-05 2.63930419e-05 1.18718371e-07 1.79726937e-07 6.80963328e-03 2.04288998e-03
2.040229 2.67469960e-05 2.66297941e-05 1.17201883e-07 1.77699053e-07 6.67294131e-03 2.00188239e-03
2.044298 2.69860838e-05 2.68705485e-05 1.15535326e-07 1.75438198e-07 6.52901440e-03 1.95870432e-03
2.048367 2.72293940e-05 2.71154891e-05 1.13904927e-07 1.73226486e-07 6.38846992e-03 1.91654098e-03
2.052436 2.74635662e-05 2.73507903e-05 1.12775959e-07 1.71772780e-07 6.28035892e-03 1.88410768e-03
2.056504 2.76924435e-05 2.75804561e-05 1.11987375e-07 1.70834877e-07 6.19405553e-03 1.85821666e-03
2.060573 2.79218714e-05 2.78105812e-05 1.11290293e-07 1.70034899e-07 6.11403618e-03 1.83421085e-03
2.064642 2.81522874e-05 2.80416791e-05 1.10608372e-07 1.69256658e-07 6.03589599e-03 1.81076880e-03
2.068711 2.83836463e-05 2.82737089e-05 1.09937493e-07 1.68493933e-07 5.95938558e-03 1.78781567e-03
2.072779 2.86159113e-05 2.85066287e-05 1.09282681e-07 1.67754500e-07 5.88475409e-03 1.76542623e-03
2.076848 2.88490401e-05 2.87403957e-05 1.08644374e-07 1.67039129e-07 5.81199822e-03 1.74359947e-03
2.080917 2.90829893e-05 2.89749663e-05 1.08023003e-07 1.66348591e-07 5.74111423e-03 1.72233427e-03
2.084986 2.93177148e-05 2.92102958e-05 1.07418998e-07 1.65683659e-07 5.67209795e-03 1.70162939e-03
2.089054 2.95531714e-05 2.94463386e-05 1.06832787e-07 1.65045106e-07 5.60494492e-03 1.68148348e-03
2.093123 2.97893127e-05 2.96830482e-05 1.06264454e-07 1.64433181e-07 5.53963259e-03 1.66188978e-03
2.097192 3.00260924e-05 2.99203772e-05 1.05715225e-07 1.63849906e-07 5.47619789e-03 1.64285937e-03
2.101261 3.02632620e-05 3.01580709e-05 1.05191131e-07 1.63304776e-07 5.41496094e-03 1.62448828e-03
2.105330 3.05007576e-05 3.03960663e-05 1.04691308e-07 1.62796628e-07 5.35584528e-03 1.60675358e-03
2.109398 3.07387103e-05 3.06344977e-05 1.04212586e-07 1.62320700e-07 5.29862449e-03 1.58958735e-03
2.113467 3.09771424e-05 3.08733894e-05 1.03753037e-07 1.61874140e-07 5.24316063e-03 1.57294819e-03
2.117536 3.12160217e-05 3.11127093e-05 1.03312380e-07 1.61456647e-07 5.18941134e-03 1.55682340e-03
2.121605 3.14553155e-05 3.13524248e-05 1.02890611e-07 1.61068358e-07 5.13734929e-03 1.54120479e-03
2.125673 3.16949904e-05 3.15925028e-05 1.02487646e-07 1.60709284e-07 5.08694372e-03 1.52608312e-03
2.129742 3.19350125e-05 3.18329091e-05 1.02103404e-07 1.60379443e-07 5.03816481e-03 1.51144944e-03
2.133811 3.21753472e-05 3.20736094e-05 1.01737810e-07 1.60078860e-07 4.99098366e-03 1.49729510e-03
2.137880 3.24159592e-05 3.23145684e-05 1.01390789e-07 1.59807570e-07 4.94537225e-03 1.48361167e-03
2.141948 3.26568125e-05 3.25557503e-05 1.01062212e-07 1.59565513e-07 4.90130044e-03 1.47039013e-03
2.146017 3.28978706e-05 3.27971186e-05 1.00751985e-07 1.59352694e-07 4.85874068e-03 1.45762220e-03
2.150086 3.31390153e-05 3.30385528e-05 1.00462510e-07 1.59173070e-07 4.81779788e-03 1.44533937e-03
2.154155 3.33800378e-05 3.32798437e-05 1.00194098e-07 1.59027306e-07 4.77848717e-03 1.43354615e-03
2.158223 3.36210910e-05 3.35211457e-05 9.99453210e-08 1.58913313e-07 4.74068859e-03 1.42220658e-03
2.162292 3.38622255e-05 3.37625111e-05 9.97143728e-08 1.58828383e-07 4.70428229e-03 1.41128469e-03
2.166361 3.41034179e-05 3.40039172e-05 9.95007238e-08 1.58771828e-07 4.66922169e-03 1.40076651e-03
2.170430 3.43446451e-05 3.42453410e-05 9.93041160e-08 1.58743389e-07 4.63547402e-03 1.39064221e-03
2.174499 3.45858835e-05 3.44867593e-05 9.91242484e-08 1.58742739e-07 4.60300539e-03 1.38090162e-03
2.178567 3.48271090e-05 3.47281482e-05 9.89608251e-08 1.58769557e-07 4.57178297e-03 1.37153489e-03
2.182636 3.50682973e-05 3.49694838e-05 9.88135546e-08 1.58823528e-07 4.54177503e-03 1.36253251e-03
2.186705 3.53094237e-05 3.52107416e-05 9.86821505e-08 1.58904346e-07 4.51295084e-03 1.35388525e-03
2.190774 3.55504630e-05 3.54518967e-05 9.85663303e-08 1.59011706e-07 4.48528064e-03 1.34558419e-03
2.194842 3.57913897e-05 3.56929241e-05 9.84656129e-08 1.59144985e-07 4.45872646e-03 1.33761794e-03
2.198911 3.60321793e-05 3.59337981e-05 9.83812965e-08 1.59306435e-07 4.43333140e-03 1.32999942e-03
2.202980 3.62724790e-05 3.61741650e-05 9.83140271e-08 1.59497269e-07 4.40914862e-03 1.32274459e-03
2.207049 3.65124908e-05 3.64142277e-05 9.82630361e-08 1.59716412e-07 4.38609911e-03 1.31582973e-03
2.211117 3.67523055e-05 3.66540792e-05 9.82262512e-08 1.59960656e-07 4.36406151e-03 1.30921845e-03
2.215186 3.69919186e-05 3.68937158e-05 9.82027592e-08 1.60228665e-07 4.34297987e-03 1.30289396e-03
2.219255 3.72313208e-05 3.71331287e-05 9.81921195e-08 1.60519863e-07 4.32282085e-03 1.29684625e-03
2.223324 3.74705028e-05 3.73723090e-05 9.81938675e-08 1.60833633e-07 4.30355086e-03 1.29106526e-03
2.227393 3.77094552e-05 3.76112477e-05 9.82075287e-08 1.61169336e-07 4.28513666e-03 1.28554100e-03
2.231461 3.79481685e-05 3.78499359e-05 9.82326314e-08 1.61526337e-07 4.26754586e-03 1.28026376e-03
2.235530 3.81866333e-05 3.80883646e-05 9.82687066e-08 1.61903999e-07 4.25074693e-03 1.27522408e-03
2.239599 3.84248401e-05 3.83265248e-05 9.83152878e-08 1.62301685e-07 4.23470914e-03 1.27041274e-03
2.243668 3.86627795e-05 3.85644075e-05 9.83719231e-08 1.62718779e-07 4.21940306e-03 1.26582092e-03
2.247736 3.89004417e-05 3.88020036e-05 9.84380819e-08 1.63154530e-07 4.20479652e-03 1.26143896e-03
2.251805 3.91375778e-05 3.90390645e-05 9.85132212e-08 1.63608161e-07 4.19088323e-03 1.25726497e-03
2.255874 3.93742243e-05 3.92756274e-05 9.85968511e-08 1.64078978e-07 4.17762845e-03 1.25328853e-03
2.259943 3.96105563e-05 3.95118677e-05 9.86886515e-08 1.64566567e-07 4.16499084e-03 1.24949725e-03
2.264011 3.98466150e-05 3.97478268e-05 9.87882366e-08 1.65070399e-07 4.15294149e-03 1.24588245e-03
2.268080 4.00824103e-05 3.99835152e-05 9.88951604e-08 1.65589842e-07 4.14145282e-03 1.24243585e-03
2.272149 4.03179528e-05 4.02189439e-05 9.90089790e-08 1.66124262e-07 4.13049788e-03 1.23914936e-03
2.276218 4.05532534e-05 4.04541242e-05 9.91292505e-08 1.66673027e-07 4.12005031e-03 1.23601509e-03
2.280287 4.07883233e-05 4.06890678e-05 9.92555327e-08 1.67235496e-07 4.11008422e-03 1.23302527e-03
2.284355 4.10231742e-05 4.09237868e-05 9.93873825e-08 1.67811023e-07 4.10057417e-03 1.23017225e-03
2.288424 4.12578180e-05 4.11582936e-05 9.95243563e-08 1.68398958e-07 4.09149512e-03 1.22744854e-03
2.292493 4.14922672e-05 4.13926012e-05 9.96659478e-08 1.68998537e-07 4.08281993e-03 1.22484598e-03
2.296562 4.17265348e-05 4.16267228e-05 9.98119449e-08 1.69609493e-07 4.07453390e-03 1.22236017e-03
2.300630 4.19605078e-05 4.18605454e-05 9.99624559e-08 1.70232101e-07 4.06664795e-03 1.21999438e-03
2.304699 4.21940063e-05 4.20938887e-05 1.00117599e-07 1.70866656e-07 4.05917963e-03 1.21775389e-03
2.308768 4.24273334e-05 4.23270573e-05 1.00276121e-07 1.71511111e-07 4.05204429e-03 1.21561329e-03
2.312837 4.26605725e-05 4.25601357e-05 1.00436796e-07 1.72163447e-07 4.04518088e-03 1.21355427e-03
2.316905 4.28937594e-05 4.27931603e-05 1.00599089e-07 1.72822818e-07 4.03856169e-03 1.21156851e-03
2.320974 4.31269307e-05 4.30261682e-05 1.00762450e-07 1.73488340e-07 4.03215874e-03 1.20964762e-03
2.325043 4.33601237e-05 4.32591974e-05 1.00926305e-07 1.74159087e-07 4.02594357e-03 1.20778307e-03
2.329112 4.35933768e-05 4.34922867e-05 1.01090081e-07 1.74834119e-07 4.01988794e-03 1.20596638e-03
2.333181 4.38267292e-05 4.37254760e-05 1.01253197e-07 1.75512478e-07 4.01396381e-03 1.20418914e-03
2.337249 4.40602209e-05 4.39588058e-05 1.01415068e-07 1.76193193e-07 4.00814329e-03 1.20244299e-03
2.341318 4.42938929e-05 4.41923178e-05 1.01575184e-07 1.76875410e-07 4.00240174e-03 1.20072052e-03
2.345387 4.45277870e-05 4.44260543e-05 1.01732746e-07 1.77557765e-07 3.99670347e-03 1.19901104e-03
2.349456 4.47619450e-05 4.46600589e-05 1.01886193e-07 1.78237549e-07 3.99098329e-03 1.19729499e-03
2.353524 4.49959473e-05 4.48939145e-05 1.02032784e-07 1.78909956e-07 3.98517167e-03 1.19555150e-03
2.357593 4.52302462e-05 4.51280733e-05 1.02172953e-07 1.79575721e-07 3.97924635e-03 1.19377390e-03
2.361662 4.54649780e-05 4.53626692e-05 1.02308877e-07 1.80238650e-07 3.97328140e-03 1.19198442e-03
2.365731 4.57002132e-05 4.55977731e-05 1.02440099e-07 1.80897935e-07 3.96725371e-03 1.19017611e-03
2.369799 4.59360220e-05 4.58334558e-05 1.02566212e-07 1.81552853e-07 3.96114257e-03 1.18834277e-03
2.373868 4.61724763e-05 4.60697895e-05 1.02686849e-07 1.82202739e-07 3.95492884e-03 1.18647865e-03
2.377937 4.64096495e-05 4.63068478e-05 1.02801635e-07 1.82846912e-07 3.94859336e-03 1.18457801e-03
2.382006 4.66476162e-05 4.65447060e-05 1.02910191e-07 1.83484673e-07 3.94211693e-03 1.18263508e-03
2.386074 4.68864527e-05 4.67834405e-05 1.03012133e-07 1.84115309e-07 3.93548030e-03 1.18064409e-03
2.390143 4.71262367e-05 4.70231296e-05 1.03107072e-07 1.84738090e-07 3.92866429e-03 1.17859929e-03
2.394212 4.73670476e-05 4.72638529e-05 1.03194613e-07 1.85352269e-07 3.92164957e-03 1.17649487e-03
2.398281 4.76089660e-05 4.75056917e-05 1.03274300e-07 1.85956980e-07 3.91441474e-03 1.17432442e-03
2.402350 4.78517338e-05 4.77483884e-05 1.03345446e-07 1.86550931e-07 3.90695764e-03 1.17208729e-03
2.406418 4.80955723e-05 4.79921647e-05 1.03407578e-07 1.87133206e-07 3.89924495e-03 1.16977349e-03
2.410487 4.83407869e-05 4.82373262e-05 1.03460727e-07 1.87703790e-07 3.89125611e-03 1.16737683e-03
2.414556 4.85875017e-05 4.84839972e-05 1.03504481e-07 1.88261864e-07 3.88296913e-03 1.16489074e-03
2.418625 4.88358294e-05 4.87322910e-05 1.03538435e-07 1.88806611e-07 3.87436353e-03 1.16230906e-03
2.422693 4.90858847e-05 4.89823225e-05 1.03562178e-07 1.89337197e-07 3.86541894e-03 1.15962568e-03
2.426762 4.93377845e-05 4.92342092e-05 1.03575296e-07 1.89852771e-07 3.85611497e-03 1.15683449e-03
2.430831 4.95916476e-05 4.94880702e-05 1.03577368e-07 1.90352456e-07 3.84643117e-03 1.15392935e-03
2.434900 4.98475954e-05 4.97440274e-05 1.03567964e-07 1.90835356e-07 3.83634712e-03 1.15090414e-03
2.438968 5.01057512e-05 5.00022045e-05 1.03546650e-07 1.91300552e-07 3.82584235e-03 1.14775271e-03
2.443037 5.03662405e-05 5.02627276e-05 1.03512984e-07 1.91747100e-07 3.81489643e-03 1.14446893e-03
2.447106 5.06291914e-05 5.05257249e-05 1.03466518e-07 1.92174034e-07 3.80348890e-03 1.14104667e-03
2.451175 5.08947338e-05 5.07913270e-05 1.03406795e-07 1.92580364e-07 3.79159937e-03 1.13747981e-03
2.455244 5.11630003e-05 5.10596670e-05 1.03333354e-07 1.92965073e-07 3.77920744e-03 1.13376223e-03
2.459312 5.14341256e-05 5.13308799e-05 1.03245726e-07 1.93327122e-07 3.76629277e-03 1.12988783e-03
2.463381 5.17082468e-05 5.16051033e-05 1.03143433e-07 1.93665443e-07 3.75283509e-03 1.12585053e-03
2.467450 5.19855033e-05 5.18824773e-05 1.03025992e-07 1.93978942e-07 3.73881419e-03 1.12164426e-03
2.471519 5.22660371e-05 5.21631442e-05 1.02892912e-07 1.94266501e-07 3.72420995e-03 1.11726298e-03
2.475587 5.25499924e-05 5.24472487e-05 1.02743695e-07 1.94526969e-07 3.70900236e-03 1.11270071e-03
2.479656 5.28375161e-05 5.27349382e-05 1.02577836e-07 1.94759172e-07 3.69317151e-03 1.10795145e-03
2.483725 5.31287572e-05 5.30263624e-05 1.02394822e-07 1.94961903e-07 3.67669766e-03 1.10300930e-03
2.487794 5.34238676e-05 5.33216735e-05 1.02194132e-07 1.95133927e-07 3.65956120e-03 1.09786836e-03
2.491862 5.37230015e-05 5.36210263e-05 1.01975240e-07 1.95273980e-07 3.64174269e-03 1.09252281e-03
2.495931 5.40263157e-05 5.39245781e-05 1.01737609e-07 1.95380766e-07 3.62322291e-03 1.08696687e-03
2.500000 5.43339695e-05 5.42324888e-05 1.01480697e-07 1.95452958e-07 3.60398282e-03 1.08119485e-03
