# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
2.032092 5.28012495e-04 4.70795343e-04 5.72171526e-05 6.61574200e-05 1.40522673e-01 4.21568019e-02
2.036160 5.30413563e-04 4.73825653e-04 5.65879097e-05 6.54722590e-05 1.38177953e-01 4.14533860e-02
2.040229 5.32815403e-04 4.76907225e-04 5.59081780e-05 6.47279660e-05 1.35724440e-01 4.07173320e-02
2.044298 5.35196141e-04 4.80042844e-04 5.51532979e-05 6.38958504e-05 1.33104475e-01 3.99313424e-02
2.048367 5.37647505e-04 4.83235319e-04 5.44121859e-05 6.30788112e-05 1.30534356e-01 3.91603068e-02
2.052436 5.40145766e-04 4.86238376e-04 5.39073897e-05 6.25350365e-05 1.28609833e-01 3.85829500e-02
2.056504 5.42686761e-04 4.89124339e-04 5.35624216e-05 6.21762770e-05 1.27117528e-01 3.81352585e-02
2.060573 5.45260342e-04 4.92001815e-04 5.32585268e-05 6.18649554e-05 1.25741315e-01 3.77223946e-02
2.064642 5.47839142e-04 4.94879864e-04 5.29592780e-05 6.15588222e-05 1.24391447e-01 3.73174340e-02
2.068711 5.50420456e-04 4.97757692e-04 5.26627649e-05 6.12556639e-05 1.23063219e-01 3.69189658e-02
2.072779 5.53005950e-04 5.00634496e-04 5.23714540e-05 6.09583554e-05 1.21762195e-01 3.65286586e-02
2.076848 5.55595081e-04 5.03509467e-04 5.20856140e-05 6.06672192e-05 1.20488736e-01 3.61466208e-02
2.080917 5.58187295e-04 5.06381784e-04 5.18055102e-05 6.03825753e-05 1.19243182e-01 3.57729546e-02
2.084986 5.60782026e-04 5.09250621e-04 5.15314048e-05 6.01047410e-05 1.18025857e-01 3.54077571e-02
2.089054 5.63378698e-04 5.12115141e-04 5.12635570e-05 5.98340309e-05 1.16837067e-01 3.50511201e-02
2.093123 5.65976558e-04 5.14974498e-04 5.10020596e-05 5.95705664e-05 1.15676731e-01 3.47030192e-02
2.097192 5.68575390e-04 5.17827840e-04 5.07475508e-05 5.93151070e-05 1.14545999e-01 3.43637996e-02
2.101261 5.71173717e-04 5.20670742e-04 5.05029746e-05 5.90711112e-05 1.13451950e-01 3.40355851e-02
2.105330 5.73770093e-04 5.23502129e-04 5.02679636e-05 5.88381716e-05 1.12393376e-01 3.37180128e-02
2.109398 5.76365358e-04 5.26324320e-04 5.00410385e-05 5.86145776e-05 1.11365892e-01 3.34097677e-02
2.113467 5.78959043e-04 5.29137728e-04 4.98213153e-05 5.83993118e-05 1.10366940e-01 3.31100819e-02
2.117536 5.81550497e-04 5.31941800e-04 4.96086968e-05 5.81922766e-05 1.09395946e-01 3.28187839e-02
2.121605 5.84139196e-04 5.34735978e-04 4.94032182e-05 5.79935300e-05 1.08452643e-01 3.25357928e-02
2.125673 5.86724570e-04 5.37519697e-04 4.92048731e-05 5.78030814e-05 1.07536676e-01 3.22610027e-02
2.129742 5.89306044e-04 5.40292388e-04 4.90136552e-05 5.76209404e-05 1.06647700e-01 3.19943099e-02
2.133811 5.91883035e-04 5.43053477e-04 4.88295578e-05 5.74471165e-05 1.05785376e-01 3.17356129e-02
2.137880 5.94454958e-04 5.45802384e-04 4.86525742e-05 5.72816192e-05 1.04949375e-01 3.14848126e-02
2.141948 5.97021191e-04 5.48538523e-04 4.84826676e-05 5.71244230e-05 1.04139310e-01 3.12417929e-02
2.146017 5.99581122e-04 5.51261304e-04 4.83198174e-05 5.69755215e-05 1.03354836e-01 3.10064507e-02
2.150086 6.02133932e-04 5.53968734e-04 4.81651975e-05 5.68363180e-05 1.02598422e-01 3.07795266e-02
2.154155 6.04676332e-04 5.56657356e-04 4.80189756e-05 5.67070316e-05 1.01870623e-01 3.05611868e-02
2.158223 6.07210299e-04 5.59329815e-04 4.78804845e-05 5.65868963e-05 1.01169104e-01 3.03507313e-02
2.162292 6.09735901e-04 5.61987026e-04 4.77488743e-05 5.64749276e-05 1.00491515e-01 3.01474544e-02
2.166361 6.12252563e-04 5.64628657e-04 4.76239064e-05 5.63708613e-05 9.98370532e-02 2.99511160e-02
2.170430 6.14759840e-04 5.67254370e-04 4.75054703e-05 5.62745848e-05 9.92052027e-02 2.97615608e-02
2.174499 6.17257261e-04 5.69863828e-04 4.73934338e-05 5.61859594e-05 9.85954129e-02 2.95786239e-02
2.178567 6.19744354e-04 5.72456688e-04 4.72876656e-05 5.61048473e-05 9.80071480e-02 2.94021444e-02
2.182636 6.22220643e-04 5.75032608e-04 4.71880356e-05 5.60311117e-05 9.74398860e-02 2.92319658e-02
2.186705 6.24685655e-04 5.77591241e-04 4.70944144e-05 5.59646166e-05 9.68931187e-02 2.90679356e-02
2.190774 6.27138913e-04 5.80132239e-04 4.70066739e-05 5.59052270e-05 9.63663511e-02 2.89099053e-02
2.194842 6.29579841e-04 5.82655251e-04 4.69245897e-05 5.58526933e-05 9.58589032e-02 2.87576710e-02
2.198911 6.32008709e-04 5.85159924e-04 4.68487845e-05 5.58077741e-05 9.53718321e-02 2.86115496e-02
2.202980 6.34420146e-04 5.87640579e-04 4.67795671e-05 5.57708564e-05 9.49064078e-02 2.84719223e-02
2.207049 6.36817181e-04 5.90100610e-04 4.67165713e-05 5.57415235e-05 9.44610504e-02 2.83383151e-02
2.211117 6.39200416e-04 5.92541604e-04 4.66588114e-05 5.57186177e-05 9.40332582e-02 2.82099775e-02
2.215186 6.41569428e-04 5.94963574e-04 4.66058542e-05 5.57016375e-05 9.36219291e-02 2.80865787e-02
2.219255 6.43923941e-04 5.97366450e-04 4.65574907e-05 5.56903487e-05 9.32264420e-02 2.79679326e-02
2.223324 6.46263663e-04 5.99750163e-04 4.65135004e-05 5.56845023e-05 9.28461646e-02 2.78538494e-02
2.227393 6.48588301e-04 6.02114643e-04 4.64736580e-05 5.56838430e-05 9.24804665e-02 2.77441399e-02
2.231461 6.50897562e-04 6.04459822e-04 4.64377396e-05 5.56881163e-05 9.21287310e-02 2.76386193e-02
2.235530 6.53191156e-04 6.06785634e-04 4.64055225e-05 5.56970687e-05 9.17903549e-02 2.75371065e-02
2.239599 6.55468796e-04 6.09092010e-04 4.63767855e-05 5.57104471e-05 9.14647479e-02 2.74394244e-02
2.243668 6.57730200e-04 6.11378886e-04 4.63513143e-05 5.57280069e-05 9.11513435e-02 2.73454031e-02
2.247736 6.59975054e-04 6.13646196e-04 4.63288581e-05 5.57494579e-05 9.08495128e-02 2.72548538e-02
2.251805 6.62199257e-04 6.15890097e-04 4.63091607e-05 5.57745032e-05 9.05591817e-02 2.71677545e-02
2.255874 6.64403273e-04 6.18111281e-04 4.62919914e-05 5.58028753e-05 9.02796583e-02 2.70838975e-02
2.259943 6.66589806e-04 6.20312606e-04 4.62771999e-05 5.58344030e-05 9.00101053e-02 2.70030316e-02
2.264011 6.68759408e-04 6.22494802e-04 4.62646055e-05 5.58688778e-05 8.97499507e-02 2.69249852e-02
2.268080 6.70912112e-04 6.24658112e-04 4.62539998e-05 5.59060570e-05 8.94986488e-02 2.68495946e-02
2.272149 6.73047958e-04 6.26802782e-04 4.62451759e-05 5.59456993e-05 8.92556652e-02 2.67766996e-02
2.276218 6.75166992e-04 6.28929063e-04 4.62379291e-05 5.59875646e-05 8.90204760e-02 2.67061428e-02
2.280287 6.77269264e-04 6.31037209e-04 4.62320549e-05 5.60314129e-05 8.87925657e-02 2.66377697e-02
2.284355 6.79354830e-04 6.33127480e-04 4.62273498e-05 5.60770042e-05 8.85714266e-02 2.65714280e-02
2.288424 6.81423749e-04 6.35200138e-04 4.62236108e-05 5.61240984e-05 8.83565589e-02 2.65069677e-02
2.292493 6.83476057e-04 6.37255450e-04 4.62206069e-05 5.61724206e-05 8.81474150e-02 2.64442245e-02
2.296562 6.85511931e-04 6.39293686e-04 4.62182448e-05 5.62218623e-05 8.79437158e-02 2.63831147e-02
2.300630 6.87529761e-04 6.41313181e-04 4.62165797e-05 5.62724954e-05 8.77457334e-02 2.63237200e-02
2.304699 6.89526931e-04 6.43311260e-04 4.62156711e-05 5.63243977e-05 8.75538813e-02 2.62661644e-02
2.308768 6.91507607e-04 6.45292661e-04 4.62149462e-05 5.63768754e-05 8.73663670e-02 2.62099101e-02
2.312837 6.93472585e-04 6.47258736e-04 4.62138481e-05 5.64292522e-05 8.71819089e-02 2.61545727e-02
2.316905 6.95422232e-04 6.49210091e-04 4.62121411e-05 5.64812413e-05 8.69999437e-02 2.60999831e-02
2.320974 6.97356921e-04 6.51147337e-04 4.62095845e-05 5.65325488e-05 8.68199034e-02 2.60459710e-02
2.325043 6.99277023e-04 6.53071093e-04 4.62059294e-05 5.65828697e-05 8.66412099e-02 2.59923630e-02
2.329112 7.01182915e-04 6.54981988e-04 4.62009271e-05 5.66318981e-05 8.64632907e-02 2.59389872e-02
2.333181 7.03074986e-04 6.56880657e-04 4.61943294e-05 5.66793271e-05 8.62855779e-02 2.58856734e-02
2.337249 7.04953629e-04 6.58767741e-04 4.61858878e-05 5.67248488e-05 8.61075084e-02 2.58322525e-02
2.341318 7.06819281e-04 6.60643892e-04 4.61753899e-05 5.67681980e-05 8.59285898e-02 2.57785769e-02
2.345387 7.08672260e-04 6.62509766e-04 4.61624943e-05 5.68089497e-05 8.57480941e-02 2.57244282e-02
2.349456 7.10512547e-04 6.64366030e-04 4.61465170e-05 5.68462552e-05 8.55646626e-02 2.56693988e-02
2.353524 7.12332759e-04 6.66206512e-04 4.61262469e-05 5.68786122e-05 8.53768481e-02 2.56130544e-02
2.357593 7.14139880e-04 6.68037965e-04 4.61019154e-05 5.69062930e-05 8.51842200e-02 2.55552660e-02
2.361662 7.15936916e-04 6.69862379e-04 4.60745372e-05 5.69305386e-05 8.49884101e-02 2.54965230e-02
2.365731 7.17724731e-04 6.71680795e-04 4.60439364e-05 5.69511220e-05 8.47889688e-02 2.54366907e-02
2.369799 7.19504206e-04 6.73494243e-04 4.60099622e-05 5.69678469e-05 8.45854994e-02 2.53756498e-02
2.373868 7.21276247e-04 6.75303765e-04 4.59724823e-05 5.69805386e-05 8.43776410e-02 2.53132923e-02
2.377937 7.23041775e-04 6.77110411e-04 4.59313636e-05 5.69890206e-05 8.41650338e-02 2.52495101e-02
2.382006 7.24801718e-04 6.78915246e-04 4.58864724e-05 5.69931149e-05 8.39473193e-02 2.51841958e-02
2.386074 7.26557017e-04 6.80719343e-04 4.58376744e-05 5.69926417e-05 8.37241402e-02 2.51172421e-02
2.390143 7.28308624e-04 6.82523789e-04 4.57848356e-05 5.69874209e-05 8.34951424e-02 2.50485427e-02
2.394212 7.30057500e-04 6.84329680e-04 4.57278205e-05 5.69772696e-05 8.32599714e-02 2.49779914e-02
2.398281 7.31804595e-04 6.86138126e-04 4.56664691e-05 5.69619732e-05 8.30182306e-02 2.49054692e-02
2.402350 7.33545865e-04 6.87945344e-04 4.56005210e-05 5.69411907e-05 8.27699340e-02 2.48309802e-02
2.406418 7.35284290e-04 6.89754476e-04 4.55298138e-05 5.69147024e-05 8.25144371e-02 2.47543311e-02
2.410487 7.37024241e-04 6.91569834e-04 4.54544076e-05 5.68825653e-05 8.22513686e-02 2.46754106e-02
2.414556 7.38767268e-04 6.93393099e-04 4.53741695e-05 5.68445951e-05 8.19803300e-02 2.45940990e-02
2.418625 7.40514743e-04 6.95225772e-04 4.52889707e-05 5.68006115e-05 8.17009579e-02 2.45102874e-02
2.422693 7.42268051e-04 6.97069368e-04 4.51986833e-05 5.67504343e-05 8.14128937e-02 2.44238681e-02
2.426762 7.44028596e-04 6.98925417e-04 4.51031783e-05 5.66938811e-05 8.11157811e-02 2.43347343e-02
2.430831 7.45797790e-04 7.00795464e-04 4.50023259e-05 5.66307673e-05 8.08092663e-02 2.42427799e-02
2.434900 7.47577065e-04 7.02681070e-04 4.48959954e-05 5.65609062e-05 8.04929984e-02 2.41478995e-02
2.438968 7.49367863e-04 7.04583808e-04 4.47840552e-05 5.64841089e-05 8.01666293e-02 2.40499888e-02
2.443037 7.51171643e-04 7.06505270e-04 4.46663728e-05 5.64001843e-05 7.98298140e-02 2.39489442e-02
2.447106 7.52989876e-04 7.08447061e-04 4.45428147e-05 5.63089389e-05 7.94822112e-02 2.38446633e-02
2.451175 7.54824049e-04 7.10410802e-04 4.44132465e-05 5.62101770e-05 7.91234830e-02 2.37370449e-02
2.455244 7.56675661e-04 7.12398128e-04 4.42775329e-05 5.61037004e-05 7.87532956e-02 2.36259887e-02
2.459312 7.58546228e-04 7.14410690e-04 4.41355375e-05 5.59893086e-05 7.83713197e-02 2.35113959e-02
2.463381 7.60437279e-04 7.16450156e-04 4.39871231e-05 5.58667987e-05 7.79772301e-02 2.33931690e-02
2.467450 7.62350357e-04 7.18518206e-04 4.38321513e-05 5.57359651e-05 7.75707068e-02 2.32712121e-02
2.471519 7.64287020e-04 7.20616537e-04 4.36704828e-05 5.55965999e-05 7.71514350e-02 2.31454305e-02
2.475587 7.66248841e-04 7.22746863e-04 4.35019774e-05 5.54484926e-05 7.67191052e-02 2.30157315e-02
2.479656 7.68237405e-04 7.24910911e-04 4.33264937e-05 5.52914300e-05 7.62734139e-02 2.28820242e-02
2.483725 7.70254315e-04 7.27110425e-04 4.31438894e-05 5.51251963e-05 7.58140640e-02 2.27442192e-02
2.487794 7.72301185e-04 7.29347164e-04 4.29540211e-05 5.49495730e-05 7.53407646e-02 2.26022294e-02
2.491862 7.74379646e-04 7.31622902e-04 4.27567444e-05 5.47643389e-05 7.48532322e-02 2.24559697e-02
2.495931 7.76491342e-04 7.33939429e-04 4.25519139e-05 5.45692701e-05 7.43511902e-02 2.23053571e-02
2.500000 7.78637934e-04 7.36298551e-04 4.23393830e-05 5.43641397e-05 7.38343701e-02 2.21503110e-02
