# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
2.032092 1.11055367e-05 1.05036108e-05 6.01925866e-07 1.07066402e-06 1.01932949e-01 3.05798846e-02
2.036160 1.12025058e-05 1.06055867e-05 5.96919129e-07 1.06393309e-06 1.00318174e-01 3.00954522e-02
2.040229 1.13006233e-05 1.07093128e-05 5.91310506e-07 1.05610731e-06 9.86157862e-02 2.95847359e-02
2.044298 1.13997022e-05 1.08148671e-05 5.84835151e-07 1.04670573e-06 9.67839661e-02 2.90351898e-02
2.048367 1.15007618e-05 1.09223287e-05 5.78433156e-07 1.03740438e-06 9.49801467e-02 2.84940440e-02
2.052436 1.16006078e-05 1.10261296e-05 5.74478285e-07 1.03246991e-06 9.36384704e-02 2.80915411e-02
2.056504 1.17000496e-05 1.11278769e-05 5.72172653e-07 1.03049271e-06 9.26046106e-02 2.77813832e-02
2.060573 1.18002847e-05 1.12300274e-05 5.70257341e-07 1.02921935e-06 9.16488728e-02 2.74946618e-02
2.064642 1.19011351e-05 1.13327903e-05 5.68344795e-07 1.02795335e-06 9.07061125e-02 2.72118338e-02
2.068711 1.20025662e-05 1.14361511e-05 5.66415112e-07 1.02665866e-06 8.97730930e-02 2.69319279e-02
2.072779 1.21045906e-05 1.15400952e-05 5.64495384e-07 1.02538430e-06 8.88540588e-02 2.66562176e-02
2.076848 1.22071965e-05 1.16446073e-05 5.62589188e-07 1.02413690e-06 8.79494580e-02 2.63848374e-02
2.080917 1.23103717e-05 1.17496717e-05 5.60700083e-07 1.02292311e-06 8.70597192e-02 2.61179157e-02
2.084986 1.24141039e-05 1.18552723e-05 5.58831610e-07 1.02174963e-06 8.61852523e-02 2.58555757e-02
2.089054 1.25183799e-05 1.19613926e-05 5.56987288e-07 1.02062316e-06 8.53264492e-02 2.55979348e-02
2.093123 1.26231845e-05 1.20680157e-05 5.55168837e-07 1.01954715e-06 8.44834131e-02 2.53450239e-02
2.097192 1.27285079e-05 1.21751240e-05 5.53383923e-07 1.01853605e-06 8.36571400e-02 2.50971420e-02
2.101261 1.28342810e-05 1.22826156e-05 5.51665427e-07 1.01765094e-06 8.28529502e-02 2.48558851e-02
2.105330 1.29404767e-05 1.23904665e-05 5.50010204e-07 1.01688685e-06 8.20701019e-02 2.46210306e-02
2.109398 1.30471358e-05 1.24987329e-05 5.48402867e-07 1.01621609e-06 8.13055292e-02 2.43916588e-02
2.113467 1.31542607e-05 1.26074262e-05 5.46834441e-07 1.01562263e-06 8.05574914e-02 2.41672474e-02
2.117536 1.32618396e-05 1.27165351e-05 5.45304520e-07 1.01510625e-06 7.98256944e-02 2.39477083e-02
2.121605 1.33698619e-05 1.28260477e-05 5.43814129e-07 1.01466939e-06 7.91100585e-02 2.37330176e-02
2.125673 1.34783158e-05 1.29359520e-05 5.42363825e-07 1.01431366e-06 7.84104374e-02 2.35231312e-02
2.129742 1.35871897e-05 1.30462356e-05 5.40954144e-07 1.01404063e-06 7.77266842e-02 2.33180053e-02
2.133811 1.36964712e-05 1.31568856e-05 5.39585601e-07 1.01385187e-06 7.70586522e-02 2.31175957e-02
2.137880 1.38061479e-05 1.32678892e-05 5.38258692e-07 1.01374892e-06 7.64061946e-02 2.29218584e-02
2.141948 1.39162064e-05 1.33792329e-05 5.36973562e-07 1.01373268e-06 7.57691185e-02 2.27307356e-02
2.146017 1.40266335e-05 1.34909029e-05 5.35730514e-07 1.01380436e-06 7.51472574e-02 2.25441772e-02
2.150086 1.41373941e-05 1.36028511e-05 5.34543088e-07 1.01399029e-06 7.45424824e-02 2.23627447e-02
2.154155 1.42484058e-05 1.37149921e-05 5.33413676e-07 1.01429586e-06 7.39552641e-02 2.21865792e-02
2.158223 1.43597260e-05 1.38273906e-05 5.32335373e-07 1.01470882e-06 7.33839703e-02 2.20151911e-02
2.162292 1.44713684e-05 1.39400692e-05 5.31299189e-07 1.01521280e-06 7.28269559e-02 2.18480868e-02
2.166361 1.45833224e-05 1.40530195e-05 5.30302891e-07 1.01580423e-06 7.22836986e-02 2.16851096e-02
2.170430 1.46955788e-05 1.41662331e-05 5.29345650e-07 1.01648218e-06 7.17538791e-02 2.15261637e-02
2.174499 1.48081277e-05 1.42797013e-05 5.28426372e-07 1.01724523e-06 7.12371504e-02 2.13711451e-02
2.178567 1.49209593e-05 1.43934153e-05 5.27543953e-07 1.01809193e-06 7.07331729e-02 2.12199519e-02
2.182636 1.50340632e-05 1.45073659e-05 5.26697278e-07 1.01902080e-06 7.02416139e-02 2.10724842e-02
2.186705 1.51474292e-05 1.46215440e-05 5.25885227e-07 1.02003031e-06 6.97621477e-02 2.09286443e-02
2.190774 1.52610466e-05 1.47359399e-05 5.25106669e-07 1.02111893e-06 6.92944557e-02 2.07883367e-02
2.194842 1.53749034e-05 1.48505440e-05 5.24359384e-07 1.02228300e-06 6.88380840e-02 2.06514252e-02
2.198911 1.54889971e-05 1.49653465e-05 5.23650599e-07 1.02353725e-06 6.83938225e-02 2.05181467e-02
2.202980 1.56031845e-05 1.50802005e-05 5.22984023e-07 1.02488972e-06 6.79626055e-02 2.03887816e-02
2.207049 1.57175467e-05 1.51951909e-05 5.22355802e-07 1.02633364e-06 6.75433198e-02 2.02629959e-02
2.211117 1.58321123e-05 1.53103572e-05 5.21755137e-07 1.02784853e-06 6.71341965e-02 2.01402589e-02
2.215186 1.59468757e-05 1.54256983e-05 5.21177384e-07 1.02942582e-06 6.67344714e-02 2.00203414e-02
2.219255 1.60618315e-05 1.55412111e-05 5.20620397e-07 1.03106183e-06 6.63437245e-02 1.99031174e-02
2.223324 1.61769744e-05 1.56568925e-05 5.20081889e-07 1.03275254e-06 6.59615272e-02 1.97884582e-02
2.227393 1.62922986e-05 1.57727391e-05 5.19559510e-07 1.03449378e-06 6.55874524e-02 1.96762357e-02
2.231461 1.64077988e-05 1.58887479e-05 5.19050916e-07 1.03628134e-06 6.52210827e-02 1.95663248e-02
2.235530 1.65234691e-05 1.60049153e-05 5.18553773e-07 1.03811099e-06 6.48620108e-02 1.94586032e-02
2.239599 1.66393040e-05 1.61212382e-05 5.18065755e-07 1.03997848e-06 6.45098389e-02 1.93529517e-02
2.243668 1.67552978e-05 1.62377132e-05 5.17584610e-07 1.04187966e-06 6.41641868e-02 1.92492560e-02
2.247736 1.68714444e-05 1.63543367e-05 5.17107677e-07 1.04380950e-06 6.38246306e-02 1.91473892e-02
2.251805 1.69876366e-05 1.64710043e-05 5.16632234e-07 1.04576280e-06 6.34911375e-02 1.90473412e-02
2.255874 1.71038877e-05 1.65877318e-05 5.16155842e-07 1.04773489e-06 6.31632401e-02 1.89489720e-02
2.259943 1.72202704e-05 1.67045934e-05 5.15676964e-07 1.04972286e-06 6.28403718e-02 1.88521115e-02
2.264011 1.73368006e-05 1.68216069e-05 5.15193721e-07 1.05172309e-06 6.25221537e-02 1.87566461e-02
2.268080 1.74534810e-05 1.69387770e-05 5.14703930e-07 1.05373129e-06 6.22082271e-02 1.86624681e-02
2.272149 1.75703143e-05 1.70561089e-05 5.14205434e-07 1.05574317e-06 6.18982429e-02 1.85694729e-02
2.276218 1.76873036e-05 1.71736075e-05 5.13696098e-07 1.05775444e-06 6.15918609e-02 1.84775583e-02
2.280287 1.78044520e-05 1.72912782e-05 5.13173803e-07 1.05976081e-06 6.12887488e-02 1.83866246e-02
2.284355 1.79217630e-05 1.74091265e-05 5.12636448e-07 1.06175794e-06 6.09885817e-02 1.82965745e-02
2.288424 1.80392400e-05 1.75271581e-05 5.12081946e-07 1.06374149e-06 6.06910422e-02 1.82073127e-02
2.292493 1.81568867e-05 1.76453787e-05 5.11507910e-07 1.06570646e-06 6.03957826e-02 1.81187348e-02
2.296562 1.82747080e-05 1.77637945e-05 5.10913490e-07 1.06765096e-06 6.01026411e-02 1.80307923e-02
2.300630 1.83926569e-05 1.78823574e-05 5.10299481e-07 1.06957657e-06 5.98118327e-02 1.79435498e-02
2.304699 1.85106573e-05 1.80009906e-05 5.09666727e-07 1.07148495e-06 5.95236656e-02 1.78570997e-02
2.308768 1.86288335e-05 1.81198244e-05 5.09009104e-07 1.07336310e-06 5.92369482e-02 1.77710845e-02
2.312837 1.87472162e-05 1.82388955e-05 5.08320701e-07 1.07519833e-06 5.89508467e-02 1.76852540e-02
2.316905 1.88658189e-05 1.83582197e-05 5.07599173e-07 1.07698533e-06 5.86650202e-02 1.75995061e-02
2.320974 1.89846558e-05 1.84778136e-05 5.06842137e-07 1.07871865e-06 5.83791284e-02 1.75137385e-02
2.325043 1.91037412e-05 1.85976941e-05 5.06047144e-07 1.08039264e-06 5.80928280e-02 1.74278484e-02
2.329112 1.92230901e-05 1.87178783e-05 5.05211773e-07 1.08200162e-06 5.78057833e-02 1.73417350e-02
2.333181 1.93427178e-05 1.88383841e-05 5.04333629e-07 1.08353989e-06 5.75176660e-02 1.72552998e-02
2.337249 1.94626401e-05 1.89592297e-05 5.03410344e-07 1.08500174e-06 5.72281549e-02 1.71684465e-02
2.341318 1.95828737e-05 1.90804338e-05 5.02439966e-07 1.08638228e-06 5.69369800e-02 1.70810940e-02
2.345387 1.97034345e-05 1.92020153e-05 5.01419169e-07 1.08767357e-06 5.66437193e-02 1.69931158e-02
2.349456 1.98243350e-05 1.93239941e-05 5.00340948e-07 1.08885955e-06 5.63475411e-02 1.69042623e-02
2.353524 1.99453829e-05 1.94461902e-05 4.99192658e-07 1.08991165e-06 5.60475670e-02 1.68142701e-02
2.357593 2.00667775e-05 1.95688001e-05 4.97977351e-07 1.09083528e-06 5.57435954e-02 1.67230786e-02
2.361662 2.01885893e-05 1.96918828e-05 4.96706516e-07 1.09165446e-06 5.54367741e-02 1.66310322e-02
2.365731 2.03108490e-05 1.98154702e-05 4.95378758e-07 1.09236512e-06 5.51268837e-02 1.65380651e-02
2.369799 2.04335873e-05 1.99395943e-05 4.93992982e-07 1.09296380e-06 5.48137429e-02 1.64441229e-02
2.373868 2.05568361e-05 2.00642878e-05 4.92548314e-07 1.09344744e-06 5.44971967e-02 1.63491590e-02
2.377937 2.06806281e-05 2.01895842e-05 4.91043894e-07 1.09381300e-06 5.41770941e-02 1.62531282e-02
2.382006 2.08049967e-05 2.03155178e-05 4.89478881e-07 1.09405743e-06 5.38532879e-02 1.61559864e-02
2.386074 2.09299761e-05 2.04421237e-05 4.87852451e-07 1.09417764e-06 5.35256346e-02 1.60576904e-02
2.390143 2.10556015e-05 2.05694377e-05 4.86163807e-07 1.09417058e-06 5.31939958e-02 1.59581987e-02
2.394212 2.11819088e-05 2.06974966e-05 4.84412163e-07 1.09403317e-06 5.28582363e-02 1.58574709e-02
2.398281 2.13089344e-05 2.08263379e-05 4.82596496e-07 1.09376171e-06 5.25181968e-02 1.57554590e-02
2.402350 2.14365653e-05 2.09558506e-05 4.80714755e-07 1.09335014e-06 5.21739807e-02 1.56521942e-02
2.406418 2.15648997e-05 2.10861338e-05 4.78765957e-07 1.09279473e-06 5.18252774e-02 1.55475832e-02
2.410487 2.16940753e-05 2.12173238e-05 4.76751483e-07 1.09209709e-06 5.14719529e-02 1.54415859e-02
2.414556 2.18241487e-05 2.13494780e-05 4.74670697e-07 1.09125422e-06 5.11138596e-02 1.53341579e-02
2.418625 2.19551719e-05 2.14826488e-05 4.72523035e-07 1.09026323e-06 5.07508752e-02 1.52252626e-02
2.422693 2.20871978e-05 2.16168898e-05 4.70307965e-07 1.08912124e-06 5.03828836e-02 1.51148651e-02
2.426762 2.22202808e-05 2.17522558e-05 4.68024971e-07 1.08782538e-06 5.00097730e-02 1.50029319e-02
2.430831 2.23544763e-05 2.18888027e-05 4.65673552e-07 1.08637273e-06 4.96314367e-02 1.48894310e-02
2.434900 2.24898410e-05 2.20265878e-05 4.63253226e-07 1.08476038e-06 4.92477722e-02 1.47743317e-02
2.438968 2.26264329e-05 2.21656693e-05 4.60763524e-07 1.08298539e-06 4.88586822e-02 1.46576047e-02
2.443037 2.27643111e-05 2.23061071e-05 4.58203998e-07 1.08104483e-06 4.84640741e-02 1.45392222e-02
2.447106 2.29035361e-05 2.24479619e-05 4.55574213e-07 1.07893571e-06 4.80638605e-02 1.44191582e-02
2.451175 2.30441698e-05 2.25912961e-05 4.52873753e-07 1.07665506e-06 4.76579590e-02 1.42973877e-02
2.455244 2.31862752e-05 2.27361730e-05 4.50102216e-07 1.07419987e-06 4.72462923e-02 1.41738877e-02
2.459312 2.33299167e-05 2.28826574e-05 4.47259221e-07 1.07156712e-06 4.68287885e-02 1.40486365e-02
2.463381 2.34751600e-05 2.30308156e-05 4.44344401e-07 1.06875378e-06 4.64053811e-02 1.39216143e-02
2.467450 2.36220724e-05 2.31807150e-05 4.41357407e-07 1.06575677e-06 4.59760092e-02 1.37928028e-02
2.471519 2.37707223e-05 2.33324244e-05 4.38297906e-07 1.06257301e-06 4.55406174e-02 1.36621852e-02
2.475587 2.39211797e-05 2.34860141e-05 4.35165583e-07 1.05919941e-06 4.50991559e-02 1.35297468e-02
2.479656 2.40735159e-05 2.36415558e-05 4.31960141e-07 1.05563284e-06 4.46515809e-02 1.33954743e-02
2.483725 2.42278038e-05 2.37991225e-05 4.28681300e-07 1.05187015e-06 4.41978545e-02 1.32593564e-02
2.487794 2.43841175e-05 2.39587887e-05 4.25328796e-07 1.04790818e-06 4.37379447e-02 1.31213834e-02
2.491862 2.45425329e-05 2.41206305e-05 4.21902384e-07 1.04374372e-06 4.32718257e-02 1.29815477e-02
2.495931 2.47031271e-05 2.42847253e-05 4.18401837e-07 1.03937356e-06 4.27994777e-02 1.28398433e-02
2.500000 2.48659790e-05 2.44511521e-05 4.14826943e-07 1.03479446e-06 4.23208875e-02 1.26962663e-02
