# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
2.032092 2.64064924e-04 2.37280777e-04 2.67841467e-05 3.21478203e-05 1.35484301e-01 4.06452904e-02
2.036160 2.65477175e-04 2.38993233e-04 2.64839419e-05 3.18119323e-05 1.33108088e-01 3.99324264e-02
2.040229 2.66894108e-04 2.40734274e-04 2.61598348e-05 3.14469097e-05 1.30629134e-01 3.91887402e-02
2.044298 2.68305692e-04 2.42505368e-04 2.58003240e-05 3.10388443e-05 1.27992401e-01 3.83977202e-02
2.048367 2.69755046e-04 2.44308008e-04 2.54470383e-05 3.06377524e-05 1.25406255e-01 3.76218766e-02
2.052436 2.71221699e-04 2.46017656e-04 2.52040428e-05 3.03690367e-05 1.23442509e-01 3.70327528e-02
2.056504 2.72706225e-04 2.47670716e-04 2.50355094e-05 3.01898031e-05 1.21894924e-01 3.65684772e-02
2.060573 2.74207983e-04 2.49322089e-04 2.48858940e-05 3.00332294e-05 1.20459561e-01 3.61378684e-02
2.064642 2.75714536e-04 2.50976363e-04 2.47381732e-05 2.98788075e-05 1.19050285e-01 3.57150854e-02
2.068711 2.77224603e-04 2.52633140e-04 2.45914627e-05 2.97254722e-05 1.17662600e-01 3.52987801e-02
2.072779 2.78738938e-04 2.54292015e-04 2.44469223e-05 2.95746282e-05 1.16301836e-01 3.48905507e-02
2.076848 2.80257263e-04 2.55952579e-04 2.43046846e-05 2.94264405e-05 1.14968330e-01 3.44904990e-02
2.080917 2.81779295e-04 2.57614415e-04 2.41648800e-05 2.92810726e-05 1.13662400e-01 3.40987199e-02
2.084986 2.83304739e-04 2.59277102e-04 2.40276372e-05 2.91386862e-05 1.12384341e-01 3.37153023e-02
2.089054 2.84833296e-04 2.60940213e-04 2.38930833e-05 2.89994415e-05 1.11134429e-01 3.33403287e-02
2.093123 2.86364581e-04 2.62603314e-04 2.37612669e-05 2.88634045e-05 1.09912567e-01 3.29737702e-02
2.097192 2.87898459e-04 2.64265968e-04 2.36324908e-05 2.87309499e-05 1.08719825e-01 3.26159476e-02
2.101261 2.89434040e-04 2.65925910e-04 2.35081300e-05 2.86037588e-05 1.07562888e-01 3.22688663e-02
2.105330 2.90970596e-04 2.67582580e-04 2.33880162e-05 2.84816383e-05 1.06440555e-01 3.19321664e-02
2.109398 2.92508618e-04 2.69237154e-04 2.32714640e-05 2.83637649e-05 1.05348628e-01 3.16045885e-02
2.113467 2.94047900e-04 2.70889835e-04 2.31580654e-05 2.82496510e-05 1.04284648e-01 3.12853943e-02
2.117536 2.95588110e-04 2.72540331e-04 2.30477789e-05 2.81392543e-05 1.03248038e-01 3.09744113e-02
2.121605 2.97128971e-04 2.74188347e-04 2.29406240e-05 2.80326075e-05 1.02238508e-01 3.06715524e-02
2.125673 2.98670184e-04 2.75833584e-04 2.28366007e-05 2.79297195e-05 1.01255689e-01 3.03767066e-02
2.129742 3.00211447e-04 2.77475739e-04 2.27357087e-05 2.78305990e-05 1.00299216e-01 3.00897647e-02
2.133811 3.01752452e-04 2.79114505e-04 2.26379475e-05 2.77352543e-05 9.93687313e-02 2.98106194e-02
2.137880 3.03292889e-04 2.80749573e-04 2.25433161e-05 2.76436935e-05 9.84638844e-02 2.95391653e-02
2.141948 3.04832427e-04 2.82380628e-04 2.24517995e-05 2.75559076e-05 9.75842706e-02 2.92752812e-02
2.146017 3.06370742e-04 2.84007352e-04 2.23633900e-05 2.74718965e-05 9.67295257e-02 2.90188577e-02
2.150086 3.07907335e-04 2.85628703e-04 2.22786322e-05 2.73923392e-05 9.59019134e-02 2.87705740e-02
2.154155 3.09440485e-04 2.87242881e-04 2.21976038e-05 2.73173429e-05 9.51018971e-02 2.85305691e-02
2.158223 3.10971226e-04 2.88851229e-04 2.21199966e-05 2.72465399e-05 9.43272425e-02 2.82981728e-02
2.162292 3.12499622e-04 2.90454203e-04 2.20454186e-05 2.71794578e-05 9.35757084e-02 2.80727125e-02
2.166361 3.14025374e-04 2.92051613e-04 2.19737603e-05 2.71159714e-05 9.28465042e-02 2.78539513e-02
2.170430 3.15548240e-04 2.93643268e-04 2.19049717e-05 2.70560282e-05 9.21391061e-02 2.76417318e-02
2.174499 3.17067965e-04 2.95228973e-04 2.18389925e-05 2.69995634e-05 9.14529599e-02 2.74358880e-02
2.178567 3.18584295e-04 2.96808532e-04 2.17757630e-05 2.69465124e-05 9.07875261e-02 2.72362578e-02
2.182636 3.20096973e-04 2.98381749e-04 2.17152237e-05 2.68968109e-05 9.01422792e-02 2.70426837e-02
2.186705 3.21605739e-04 2.99948423e-04 2.16573158e-05 2.68503952e-05 8.95167074e-02 2.68550122e-02
2.190774 3.23110334e-04 3.01508354e-04 2.16019807e-05 2.68072020e-05 8.89103125e-02 2.66730938e-02
2.194842 3.24610453e-04 3.03061337e-04 2.15491161e-05 2.67671128e-05 8.83224270e-02 2.64967281e-02
2.198911 3.26106175e-04 3.04607167e-04 2.14990080e-05 2.67304924e-05 8.77539838e-02 2.63261951e-02
2.202980 3.27594661e-04 3.06142864e-04 2.14517978e-05 2.66975267e-05 8.72061048e-02 2.61618315e-02
2.207049 3.29077485e-04 3.07670168e-04 2.14073171e-05 2.66680163e-05 8.66772898e-02 2.60031869e-02
2.211117 3.30554996e-04 3.09189882e-04 2.13651140e-05 2.66414080e-05 8.61652001e-02 2.58495600e-02
2.215186 3.32026980e-04 3.10701990e-04 2.13249906e-05 2.66174634e-05 8.56687897e-02 2.57006369e-02
2.219255 3.33493283e-04 3.12206431e-04 2.12868520e-05 2.65960720e-05 8.51874571e-02 2.55562371e-02
2.223324 3.34953744e-04 3.13703146e-04 2.12505984e-05 2.65771164e-05 8.47205925e-02 2.54161777e-02
2.227393 3.36408203e-04 3.15192075e-04 2.12161278e-05 2.65604766e-05 8.42675901e-02 2.52802770e-02
2.231461 3.37856498e-04 3.16673159e-04 2.11833391e-05 2.65460330e-05 8.38278594e-02 2.51483578e-02
2.235530 3.39298469e-04 3.18146337e-04 2.11521320e-05 2.65336668e-05 8.34008246e-02 2.50202474e-02
2.239599 3.40733958e-04 3.19611551e-04 2.11224072e-05 2.65232597e-05 8.29859236e-02 2.48957771e-02
2.243668 3.42162810e-04 3.21068742e-04 2.10940687e-05 2.65146975e-05 8.25826187e-02 2.47747856e-02
2.247736 3.43584854e-04 3.22517850e-04 2.10670040e-05 2.65078446e-05 8.21903178e-02 2.46570953e-02
2.251805 3.44997928e-04 3.23956829e-04 2.10410988e-05 2.65025625e-05 8.18089328e-02 2.45426798e-02
2.255874 3.46402266e-04 3.25386016e-04 2.10162503e-05 2.64987271e-05 8.14378180e-02 2.44313454e-02
2.259943 3.47799277e-04 3.26806884e-04 2.09923928e-05 2.64962603e-05 8.10762000e-02 2.43228600e-02
2.264011 3.49189242e-04 3.28219795e-04 2.09694467e-05 2.64950662e-05 8.07235475e-02 2.42170642e-02
2.268080 3.50572172e-04 3.29624851e-04 2.09473202e-05 2.64950332e-05 8.03793559e-02 2.41138068e-02
2.272149 3.51948082e-04 3.31022159e-04 2.09259226e-05 2.64960506e-05 8.00431327e-02 2.40129398e-02
2.276218 3.53316991e-04 3.32411827e-04 2.09051641e-05 2.64980084e-05 7.97143972e-02 2.39143192e-02
2.280287 3.54678920e-04 3.33793965e-04 2.08849555e-05 2.65007971e-05 7.93926788e-02 2.38178037e-02
2.284355 3.56033895e-04 3.35168687e-04 2.08652084e-05 2.65043072e-05 7.90775162e-02 2.37232548e-02
2.288424 3.57381943e-04 3.36536108e-04 2.08458346e-05 2.65084299e-05 7.87684568e-02 2.36305370e-02
2.292493 3.58723082e-04 3.37896348e-04 2.08267338e-05 2.65130398e-05 7.84650084e-02 2.35395025e-02
2.296562 3.60057394e-04 3.39249526e-04 2.08078679e-05 2.65180905e-05 7.81669199e-02 2.34500760e-02
2.300630 3.61384001e-04 3.40594735e-04 2.07892657e-05 2.65236209e-05 7.78744300e-02 2.33623290e-02
2.304699 3.62701487e-04 3.41930529e-04 2.07709579e-05 2.65296722e-05 7.75879014e-02 2.32763704e-02
2.308768 3.64012092e-04 3.43259400e-04 2.07526910e-05 2.65359227e-05 7.73057421e-02 2.31917226e-02
2.312837 3.65316266e-04 3.44582046e-04 2.07342197e-05 2.65420594e-05 7.70268205e-02 2.31080462e-02
2.316905 3.66614211e-04 3.45898767e-04 2.07154432e-05 2.65479537e-05 7.67506455e-02 2.30251937e-02
2.320974 3.67906130e-04 3.47209871e-04 2.06962589e-05 2.65534735e-05 7.64767242e-02 2.29430172e-02
2.325043 3.69192230e-04 3.48515669e-04 2.06765611e-05 2.65584823e-05 7.62045575e-02 2.28613673e-02
2.329112 3.70472721e-04 3.49816477e-04 2.06562442e-05 2.65628434e-05 7.59336541e-02 2.27800962e-02
2.333181 3.71747821e-04 3.51112618e-04 2.06352033e-05 2.65664198e-05 7.56635291e-02 2.26990587e-02
2.337249 3.73017751e-04 3.52404417e-04 2.06133339e-05 2.65690746e-05 7.53937049e-02 2.26181115e-02
2.341318 3.74282755e-04 3.53692207e-04 2.05905475e-05 2.65706913e-05 7.51237679e-02 2.25371304e-02
2.345387 3.75543025e-04 3.54976326e-04 2.05666989e-05 2.65710789e-05 7.48531012e-02 2.24559304e-02
2.349456 3.76798605e-04 3.56257114e-04 2.05414905e-05 2.65698486e-05 7.45805418e-02 2.23741625e-02
2.353524 3.78045639e-04 3.57531248e-04 2.05143915e-05 2.65663079e-05 7.43048561e-02 2.22914568e-02
2.357593 3.79287844e-04 3.58802330e-04 2.04855137e-05 2.65605940e-05 7.40257012e-02 2.22077103e-02
2.361662 3.80526735e-04 3.60071419e-04 2.04553166e-05 2.65532959e-05 7.37445256e-02 2.21233577e-02
2.365731 3.81762793e-04 3.61339063e-04 2.04237295e-05 2.65443165e-05 7.34609655e-02 2.20382897e-02
2.369799 3.82996502e-04 3.62605809e-04 2.03906933e-05 2.65335730e-05 7.31747048e-02 2.19524114e-02
2.373868 3.84228366e-04 3.63872208e-04 2.03561571e-05 2.65209932e-05 7.28854597e-02 2.18656379e-02
2.377937 3.85458892e-04 3.65138823e-04 2.03200700e-05 2.65065039e-05 7.25929491e-02 2.17778847e-02
2.382006 3.86688600e-04 3.66406220e-04 2.02823805e-05 2.64900317e-05 7.22968941e-02 2.16890682e-02
2.386074 3.87918014e-04 3.67674976e-04 2.02430375e-05 2.64715020e-05 7.19970184e-02 2.15991055e-02
2.390143 3.89147667e-04 3.68945677e-04 2.02019897e-05 2.64508407e-05 7.16930495e-02 2.15079148e-02
2.394212 3.90378100e-04 3.70218914e-04 2.01591856e-05 2.64279721e-05 7.13847161e-02 2.14154148e-02
2.398281 3.91609850e-04 3.71495288e-04 2.01145627e-05 2.64028061e-05 7.10717119e-02 2.13215136e-02
2.402350 3.92840765e-04 3.72772751e-04 2.00680147e-05 2.63751943e-05 7.07540833e-02 2.12262250e-02
2.406418 3.94072482e-04 3.74053003e-04 2.00194785e-05 2.63450445e-05 7.04313138e-02 2.11293941e-02
2.410487 3.95307375e-04 3.75338386e-04 1.99689890e-05 2.63123928e-05 7.01031225e-02 2.10309367e-02
2.414556 3.96546316e-04 3.76629819e-04 1.99164961e-05 2.62771636e-05 6.97692064e-02 2.09307619e-02
2.418625 3.97790079e-04 3.77928127e-04 1.98619517e-05 2.62392831e-05 6.94292941e-02 2.08287882e-02
2.422693 3.99039453e-04 3.79234145e-04 1.98053079e-05 2.61986776e-05 6.90831191e-02 2.07249357e-02
2.426762 4.00295234e-04 3.80548717e-04 1.97465167e-05 2.61552724e-05 6.87304180e-02 2.06191254e-02
2.430831 4.01558231e-04 3.81872702e-04 1.96855296e-05 2.61089921e-05 6.83709309e-02 2.05112793e-02
2.434900 4.02829262e-04 3.83206965e-04 1.96222978e-05 2.60597601e-05 6.80044010e-02 2.04013203e-02
2.438968 4.04109157e-04 3.84552385e-04 1.95567722e-05 2.60074989e-05 6.76305751e-02 2.02891725e-02
2.443037 4.05398755e-04 3.85909852e-04 1.94889033e-05 2.59521302e-05 6.72492035e-02 2.01747611e-02
2.447106 4.06698907e-04 3.87280265e-04 1.94186412e-05 2.58935742e-05 6.68600405e-02 2.00580122e-02
2.451175 4.08010473e-04 3.88664538e-04 1.93459357e-05 2.58317507e-05 6.64628443e-02 1.99388533e-02
2.455244 4.09334327e-04 3.90063591e-04 1.92707362e-05 2.57665778e-05 6.60573773e-02 1.98172132e-02
2.459312 4.10671351e-04 3.91478359e-04 1.91929917e-05 2.56979729e-05 6.56434061e-02 1.96930218e-02
2.463381 4.12022439e-04 3.92909788e-04 1.91126508e-05 2.56258523e-05 6.52207022e-02 1.95662107e-02
2.467450 4.13388495e-04 3.94358834e-04 1.90296617e-05 2.55501308e-05 6.47890415e-02 1.94367125e-02
2.471519 4.14770436e-04 3.95826464e-04 1.89439722e-05 2.54707225e-05 6.43482052e-02 1.93044616e-02
2.475587 4.16169189e-04 3.97313659e-04 1.88555296e-05 2.53875400e-05 6.38979795e-02 1.91693938e-02
2.479656 4.17585690e-04 3.98821409e-04 1.87642810e-05 2.53004948e-05 6.34381560e-02 1.90314468e-02
2.483725 4.19020890e-04 4.00350717e-04 1.86701728e-05 2.52094970e-05 6.29685322e-02 1.88905597e-02
2.487794 4.20475749e-04 4.01902597e-04 1.85731511e-05 2.51144558e-05 6.24889113e-02 1.87466734e-02
2.491862 4.21951237e-04 4.03478076e-04 1.84731614e-05 2.50152787e-05 6.19991028e-02 1.85997308e-02
2.495931 4.23448339e-04 4.05078189e-04 1.83701491e-05 2.49118722e-05 6.14989225e-02 1.84496767e-02
2.500000 4.24968047e-04 4.06703988e-04 1.82640587e-05 2.48041413e-05 6.09881928e-02 1.82964578e-02
