# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
2.032092 1.89047942e-03 1.63533577e-03 2.55143647e-04 2.81070280e-04 1.71873132e-01 5.15619395e-02
2.036160 1.89573562e-03 1.64298448e-03 2.52751137e-04 2.78570061e-04 1.69551243e-01 5.08653729e-02
2.040229 1.90090443e-03 1.65077847e-03 2.50125963e-04 2.75811588e-04 1.67079710e-01 5.01239129e-02
2.044298 1.90588285e-03 1.65872656e-03 2.47156284e-04 2.72671078e-04 1.64385791e-01 4.93157372e-02
2.048367 1.91107695e-03 1.66683762e-03 2.44239332e-04 2.69586399e-04 1.61735250e-01 4.85205751e-02
2.052436 1.91663854e-03 1.67426273e-03 2.42375806e-04 2.67662717e-04 1.59869005e-01 4.79607014e-02
2.056504 1.92248042e-03 1.68125408e-03 2.41226340e-04 2.66526794e-04 1.58528564e-01 4.75585691e-02
2.060573 1.92844519e-03 1.68818655e-03 2.40258643e-04 2.65591392e-04 1.57323486e-01 4.71970458e-02
2.064642 1.93440034e-03 1.69509146e-03 2.39308880e-04 2.64675611e-04 1.56142378e-01 4.68427133e-02
2.068711 1.94033459e-03 1.70196623e-03 2.38368359e-04 2.63769857e-04 1.54979489e-01 4.64938467e-02
2.072779 1.94625642e-03 1.70880825e-03 2.37448175e-04 2.62886425e-04 1.53841969e-01 4.61525907e-02
2.076848 1.95216442e-03 1.71561490e-03 2.36549521e-04 2.62026668e-04 1.52730469e-01 4.58191407e-02
2.080917 1.95805715e-03 1.72238356e-03 2.35673587e-04 2.61191937e-04 1.51645628e-01 4.54936885e-02
2.084986 1.96393317e-03 1.72911161e-03 2.34821562e-04 2.60383585e-04 1.50588073e-01 4.51764220e-02
2.089054 1.96979102e-03 1.73579639e-03 2.33994630e-04 2.59602965e-04 1.49558420e-01 4.48675259e-02
2.093123 1.97562849e-03 1.74243526e-03 2.33193227e-04 2.58850601e-04 1.48556796e-01 4.45670389e-02
2.097192 1.98144586e-03 1.74902556e-03 2.32420295e-04 2.58129801e-04 1.47584922e-01 4.42754765e-02
2.101261 1.98724200e-03 1.75555262e-03 2.31689375e-04 2.57455660e-04 1.46652204e-01 4.39956611e-02
2.105330 1.99301201e-03 1.76201313e-03 2.30998884e-04 2.56826493e-04 1.45757423e-01 4.37272269e-02
2.109398 1.99875732e-03 1.76841520e-03 2.30342115e-04 2.56234907e-04 1.44895218e-01 4.34685655e-02
2.113467 2.00447560e-03 1.77476054e-03 2.29715063e-04 2.55676505e-04 1.44062537e-01 4.32187610e-02
2.117536 2.01016489e-03 1.78104756e-03 2.29117331e-04 2.55150897e-04 1.43258890e-01 4.29776671e-02
2.121605 2.01582384e-03 1.78727470e-03 2.28549135e-04 2.54658377e-04 1.42484184e-01 4.27452551e-02
2.125673 2.02145088e-03 1.79344038e-03 2.28010501e-04 2.54199028e-04 1.41738209e-01 4.25214628e-02
2.129742 2.02704447e-03 1.79954301e-03 2.27501459e-04 2.53772936e-04 1.41020767e-01 4.23062302e-02
2.133811 2.03260305e-03 1.80558101e-03 2.27022038e-04 2.53380191e-04 1.40331666e-01 4.20994998e-02
2.137880 2.03812506e-03 1.81155279e-03 2.26572269e-04 2.53020884e-04 1.39670721e-01 4.19012162e-02
2.141948 2.04360879e-03 1.81745674e-03 2.26152044e-04 2.52694950e-04 1.39037670e-01 4.17113009e-02
2.146017 2.04905260e-03 1.82329127e-03 2.25761334e-04 2.52402414e-04 1.38432306e-01 4.15296918e-02
2.150086 2.05445585e-03 1.82905015e-03 2.25405698e-04 2.52149554e-04 1.37858196e-01 4.13574588e-02
2.154155 2.05980840e-03 1.83472238e-03 2.25086017e-04 2.51937424e-04 1.37316373e-01 4.11949120e-02
2.158223 2.06511638e-03 1.84031712e-03 2.24799258e-04 2.51762701e-04 1.36803977e-01 4.10411931e-02
2.162292 2.07037929e-03 1.84583777e-03 2.24541512e-04 2.51621070e-04 1.36318084e-01 4.08954253e-02
2.166361 2.07559537e-03 1.85128364e-03 2.24311721e-04 2.51511406e-04 1.35857845e-01 4.07573535e-02
2.170430 2.08076345e-03 1.85665402e-03 2.24109428e-04 2.51433257e-04 1.35422784e-01 4.06268353e-02
2.174499 2.08588226e-03 1.86194819e-03 2.23934071e-04 2.51386049e-04 1.35012376e-01 4.05037128e-02
2.178567 2.09095053e-03 1.86716544e-03 2.23785089e-04 2.51369210e-04 1.34626105e-01 4.03878314e-02
2.182636 2.09596698e-03 1.87230506e-03 2.23661922e-04 2.51382170e-04 1.34263468e-01 4.02790403e-02
2.186705 2.10093035e-03 1.87736634e-03 2.23564013e-04 2.51424359e-04 1.33923973e-01 4.01771920e-02
2.190774 2.10583936e-03 1.88234855e-03 2.23490805e-04 2.51495210e-04 1.33607142e-01 4.00821426e-02
2.194842 2.11069227e-03 1.88725099e-03 2.23441284e-04 2.51593634e-04 1.33312228e-01 3.99936685e-02
2.198911 2.11549139e-03 1.89207293e-03 2.23418464e-04 2.51723087e-04 1.33040901e-01 3.99122702e-02
2.202980 2.12022035e-03 1.89679647e-03 2.23423882e-04 2.51885361e-04 1.32795144e-01 3.98385433e-02
2.207049 2.12488892e-03 1.90143307e-03 2.23455854e-04 2.52078624e-04 1.32572967e-01 3.97718902e-02
2.211117 2.12949801e-03 1.90598829e-03 2.23509721e-04 2.52297679e-04 1.32371054e-01 3.97113162e-02
2.215186 2.13404606e-03 1.91046262e-03 2.23583441e-04 2.52540277e-04 1.32188023e-01 3.96564070e-02
2.219255 2.13853230e-03 1.91485626e-03 2.23676043e-04 2.52805369e-04 1.32023158e-01 3.96069473e-02
2.223324 2.14295590e-03 1.91916941e-03 2.23786493e-04 2.53091836e-04 1.31875714e-01 3.95627141e-02
2.227393 2.14731603e-03 1.92340230e-03 2.23913727e-04 2.53398522e-04 1.31744941e-01 3.95234822e-02
2.231461 2.15161182e-03 1.92755513e-03 2.24056684e-04 2.53724271e-04 1.31630098e-01 3.94890294e-02
2.235530 2.15584243e-03 1.93162812e-03 2.24214302e-04 2.54067925e-04 1.31530454e-01 3.94591363e-02
2.239599 2.16000701e-03 1.93562149e-03 2.24385522e-04 2.54428323e-04 1.31445287e-01 3.94335861e-02
2.243668 2.16410477e-03 1.93953546e-03 2.24569311e-04 2.54804336e-04 1.31373899e-01 3.94121698e-02
2.247736 2.16813469e-03 1.94337024e-03 2.24764455e-04 2.55194624e-04 1.31315494e-01 3.93946483e-02
2.251805 2.17208383e-03 1.94711412e-03 2.24969709e-04 2.55597807e-04 1.31270070e-01 3.93810211e-02
2.255874 2.17595371e-03 1.95076977e-03 2.25183944e-04 2.56012638e-04 1.31236726e-01 3.93710178e-02
2.259943 2.17975308e-03 1.95434666e-03 2.25406418e-04 2.56438304e-04 1.31214338e-01 3.93643014e-02
2.264011 2.18348377e-03 1.95784753e-03 2.25636238e-04 2.56873818e-04 1.31202156e-01 3.93606469e-02
2.268080 2.18714591e-03 1.96127354e-03 2.25872372e-04 2.57318033e-04 1.31199462e-01 3.93598386e-02
2.272149 2.19073966e-03 1.96462587e-03 2.26113791e-04 2.57769804e-04 1.31205543e-01 3.93616630e-02
2.276218 2.19426518e-03 1.96790571e-03 2.26359473e-04 2.58227988e-04 1.31219696e-01 3.93659087e-02
2.280287 2.19772264e-03 1.97111425e-03 2.26608392e-04 2.58691438e-04 1.31241220e-01 3.93723659e-02
2.284355 2.20111220e-03 1.97425268e-03 2.26859523e-04 2.59159003e-04 1.31269419e-01 3.93808258e-02
2.288424 2.20443405e-03 1.97732221e-03 2.27111843e-04 2.59629529e-04 1.31303602e-01 3.93910807e-02
2.292493 2.20768822e-03 1.98032404e-03 2.27364183e-04 2.60101697e-04 1.31342998e-01 3.94028995e-02
2.296562 2.21087544e-03 1.98325939e-03 2.27616052e-04 2.60574957e-04 1.31387230e-01 3.94161689e-02
2.300630 2.21399114e-03 1.98612345e-03 2.27867687e-04 2.61049593e-04 1.31436741e-01 3.94310222e-02
2.304699 2.21702770e-03 1.98890835e-03 2.28119353e-04 2.61525920e-04 1.31492193e-01 3.94476578e-02
2.308768 2.21999733e-03 1.99162914e-03 2.28368190e-04 2.62000671e-04 1.31550932e-01 3.94652797e-02
2.312837 2.22290176e-03 1.99429035e-03 2.28611407e-04 2.62470647e-04 1.31611050e-01 3.94833150e-02
2.316905 2.22574195e-03 1.99689416e-03 2.28847794e-04 2.62934458e-04 1.31671705e-01 3.95015114e-02
2.320974 2.22851888e-03 1.99944277e-03 2.29076110e-04 2.63390674e-04 1.31732040e-01 3.95196119e-02
2.325043 2.23123346e-03 2.00193839e-03 2.29295074e-04 2.63837813e-04 1.31791175e-01 3.95373526e-02
2.329112 2.23388663e-03 2.00438323e-03 2.29503403e-04 2.64274386e-04 1.31848232e-01 3.95544697e-02
2.333181 2.23647933e-03 2.00677952e-03 2.29699811e-04 2.64698898e-04 1.31902332e-01 3.95706995e-02
2.337249 2.23901251e-03 2.00912950e-03 2.29883011e-04 2.65109847e-04 1.31952593e-01 3.95857778e-02
2.341318 2.24148730e-03 2.01143540e-03 2.30051891e-04 2.65505928e-04 1.31998237e-01 3.95994712e-02
2.345387 2.24390418e-03 2.01369949e-03 2.30204696e-04 2.65885090e-04 1.32038118e-01 3.96114354e-02
2.349456 2.24626196e-03 2.01592400e-03 2.30337958e-04 2.66243293e-04 1.32070104e-01 3.96210313e-02
2.353524 2.24853605e-03 2.01809049e-03 2.30445563e-04 2.66573428e-04 1.32091911e-01 3.96275732e-02
2.357593 2.25074828e-03 2.02021968e-03 2.30528596e-04 2.66876692e-04 1.32102808e-01 3.96308423e-02
2.361662 2.25290989e-03 2.02231782e-03 2.30592068e-04 2.67158837e-04 1.32105268e-01 3.96315804e-02
2.365731 2.25502326e-03 2.02438821e-03 2.30635047e-04 2.67418740e-04 1.32098546e-01 3.96295639e-02
2.369799 2.25709086e-03 2.02643413e-03 2.30656727e-04 2.67655423e-04 1.32081975e-01 3.96245926e-02
2.373868 2.25911526e-03 2.02845886e-03 2.30656398e-04 2.67868012e-04 1.32054939e-01 3.96164818e-02
2.377937 2.26109902e-03 2.03046568e-03 2.30633344e-04 2.68055626e-04 1.32016822e-01 3.96050465e-02
2.382006 2.26304474e-03 2.03245789e-03 2.30586851e-04 2.68217379e-04 1.31967004e-01 3.95901012e-02
2.386074 2.26495502e-03 2.03443882e-03 2.30516199e-04 2.68352381e-04 1.31904867e-01 3.95714600e-02
2.390143 2.26683245e-03 2.03641177e-03 2.30420676e-04 2.68459740e-04 1.31829792e-01 3.95489375e-02
2.394212 2.26867966e-03 2.03838010e-03 2.30299560e-04 2.68538556e-04 1.31741159e-01 3.95223476e-02
2.398281 2.27049915e-03 2.04034714e-03 2.30152009e-04 2.68587780e-04 1.31638276e-01 3.94914828e-02
2.402350 2.27227838e-03 2.04230171e-03 2.29976678e-04 2.68605772e-04 1.31521103e-01 3.94563308e-02
2.406418 2.27402591e-03 2.04425320e-03 2.29772712e-04 2.68591464e-04 1.31388550e-01 3.94165651e-02
2.410487 2.27575480e-03 2.04621441e-03 2.29540388e-04 2.68545099e-04 1.31239961e-01 3.93719883e-02
2.414556 2.27746930e-03 2.04819030e-03 2.29279006e-04 2.68465785e-04 1.31074630e-01 3.93223889e-02
2.418625 2.27917313e-03 2.05018524e-03 2.28987893e-04 2.68352651e-04 1.30891905e-01 3.92675715e-02
2.422693 2.28087000e-03 2.05220362e-03 2.28666381e-04 2.68204833e-04 1.30691141e-01 3.92073424e-02
2.426762 2.28256365e-03 2.05424985e-03 2.28313802e-04 2.68021457e-04 1.30471694e-01 3.91415081e-02
2.430831 2.28425784e-03 2.05632836e-03 2.27929482e-04 2.67801646e-04 1.30232920e-01 3.90698760e-02
2.434900 2.28595632e-03 2.05844357e-03 2.27512748e-04 2.67544514e-04 1.29974180e-01 3.89922539e-02
2.438968 2.28766287e-03 2.06059995e-03 2.27062925e-04 2.67249171e-04 1.29694836e-01 3.89084507e-02
2.443037 2.28938129e-03 2.06280195e-03 2.26579335e-04 2.66914720e-04 1.29394254e-01 3.88182762e-02
2.447106 2.29111536e-03 2.06505406e-03 2.26061299e-04 2.66540255e-04 1.29071805e-01 3.87215415e-02
2.451175 2.29286891e-03 2.06736077e-03 2.25508135e-04 2.66124867e-04 1.28726863e-01 3.86180589e-02
2.455244 2.29464575e-03 2.06972659e-03 2.24919160e-04 2.65667639e-04 1.28358808e-01 3.85076425e-02
2.459312 2.29644973e-03 2.07215604e-03 2.24293690e-04 2.65167647e-04 1.27967026e-01 3.83901079e-02
2.463381 2.29828470e-03 2.07465367e-03 2.23631036e-04 2.64623961e-04 1.27550909e-01 3.82652727e-02
2.467450 2.30015452e-03 2.07722401e-03 2.22930510e-04 2.64035643e-04 1.27109855e-01 3.81329565e-02
2.471519 2.30206306e-03 2.07987164e-03 2.22191421e-04 2.63401748e-04 1.26643271e-01 3.79929814e-02
2.475587 2.30401420e-03 2.08260113e-03 2.21413076e-04 2.62721325e-04 1.26150573e-01 3.78451718e-02
2.479656 2.30601186e-03 2.08541708e-03 2.20594780e-04 2.61993416e-04 1.25631183e-01 3.76893550e-02
2.483725 2.30805994e-03 2.08832410e-03 2.19735836e-04 2.61217055e-04 1.25084538e-01 3.75253613e-02
2.487794 2.31016235e-03 2.09132681e-03 2.18835547e-04 2.60391268e-04 1.24510080e-01 3.73530240e-02
2.491862 2.31232305e-03 2.09442984e-03 2.17893211e-04 2.59515076e-04 1.23907267e-01 3.71721800e-02
2.495931 2.31454597e-03 2.09763784e-03 2.16908126e-04 2.58587491e-04 1.23275565e-01 3.69826696e-02
2.500000 2.31683507e-03 2.10095549e-03 2.15879587e-04 2.57607517e-04 1.22614457e-01 3.67843372e-02
